,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
14,14,15,Apr 29,True,KCR,"W,3-1",32,27,3,6,1,0,1,3,4,0,5,0,0,1,0,0,0,1,0.255,0.309,0.4,0.709,5,12,R,D.Leonard(59),TOR,1980,Apr 29,9.0,6,1,1,0,3,3,1,0,3.27,36,,,,,0,0,33,2,0,0,0,0,1,0,1,Vic Voltaggio,J.Clancy (5-71-W)
15,15,16,Apr 30,True,KCR,"L,0-3",29,28,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.244,0.297,0.383,0.68,2,10,L,L.Gura(86),TOR,1980,Apr 30,9.0,4,3,3,0,2,2,2,0,3.26,31,,,0.0,0.0,1,1,28,0,0,0,1,0,1,1,2,Bill Haller,"J.Jefferson (7-66-L), J.McLaughlin (4)"
16,16,17,May 1,True,CLE,"L,1-2",36,33,1,10,1,1,0,1,2,0,4,0,1,0,0,1,1,1,0.247,0.3,0.383,0.683,8,10,R,J.Denny(54),TOR,1980,May 1,9.0,5,2,2,0,4,2,0,0,3.18,34,,,5.0,2.0,0,0,30,2,0,0,0,0,0,2,3,Lou DiMuro,"D.Lemanczyk (5-59-L), J.Garvin (7), J.McLaughlin (0-BSv)"
17,17,18,May 2,True,CLE,"L,1-6",32,29,1,2,2,0,0,1,2,0,4,0,0,1,1,0,0,0,0.238,0.292,0.372,0.663,4,11,R,L.Barker(72),TOR,1980,May 2,9.0,11,6,5,1,3,8,0,0,3.28,41,,,1.0,0.0,0,0,38,2,0,0,0,0,0,0,2,Al Clark,"D.Stieb (5-38-L), J.Garvin (0)"
18,18,19,May 3,True,CLE,"W,8-3",39,32,8,9,2,0,2,8,7,3,6,0,0,0,1,0,2,0,0.241,0.298,0.38,0.678,7,10,L,R.Waits(29),TOR,1980,May 3,9.0,12,3,3,0,8,7,0,1,3.27,44,,,6.0,2.0,1,1,34,2,0,1,1,0,0,3,3,Steve Palermo,"P.Mirabella (5-38), B.Moore (5), T.Buskey (7-W)"
19,19,20,May 4 (1),True,CLE,"W,9-8",41,34,9,9,1,1,3,8,6,1,5,0,1,0,0,0,0,0,0.242,0.302,0.392,0.694,5,13,R,D.Spillner(26),TOR,1980,May 4(1),10.0,13,8,8,0,4,2,5,1,3.49,47,,,0.0,0.0,1,0,42,0,0,0,0,0,1,2,4,Dave Phillips,"J.Clancy (4-38), J.McLaughlin (2-H), J.Garvin (1-BSv), T.Buskey (0-W)"
20,20,21,May 4 (2),True,CLE,"W,7-2",35,32,7,12,2,1,1,7,2,0,2,0,0,1,0,1,0,1,0.248,0.307,0.401,0.708,4,11,L,B.Owchinko(40),TOR,1980,May 4(2),9.0,8,2,2,0,4,6,0,0,3.42,39,,,4.0,0.0,0,1,35,1,0,0,0,0,2,1,3,Lou DiMuro,"J.Jefferson (3-48-W), J.Garvin (-1-H), J.McLaughlin (-1-Sv)"
21,21,22,May 6,False,CAL,"W,3-2",36,33,3,7,0,0,2,3,3,0,2,0,0,0,1,2,1,0,0.246,0.305,0.401,0.706,6,10,R,D.Aase(60),TOR,1980,May 6,9.0,7,2,2,0,6,1,1,0,3.35,37,,,5.0,0.0,2,1,29,1,0,1,2,0,0,2,3,Bill Kunkel,"D.Lemanczyk (4-56-W), J.McLaughlin (1-H), J.Garvin (1-Sv)"
22,22,23,May 7,False,CAL,"W,7-3",38,35,7,12,2,0,2,7,2,0,1,0,0,1,0,2,1,1,0.251,0.308,0.408,0.717,4,9,R,C.Knapp(30),TOR,1980,May 7,9.0,10,3,3,0,0,2,1,0,3.34,32,,,,,0,0,31,1,0,0,1,0,0,5,1,Terry Cooney,D.Stieb (4-57-W)
23,23,24,May 8,False,CAL,"W,9-2",44,38,9,14,3,1,1,8,4,0,3,1,1,0,0,0,1,1,0.256,0.315,0.416,0.731,8,10,R,D.Frost(26),TOR,1980,May 8,9.0,6,2,2,0,2,4,0,0,3.28,33,,,0.0,0.0,0,1,31,2,0,0,0,0,0,0,2,Ken Kaiser,"P.Mirabella (4-65-W), J.McLaughlin (1)"
24,24,25,May 10,False,OAK,"L,3-4",39,34,3,8,2,1,2,3,4,0,5,1,0,0,0,0,0,1,0.255,0.315,0.421,0.736,9,11,R,R.Langford(60),TOR,1980,May 10,8.1,8,4,4,0,3,8,1,0,3.32,34,,,1.0,1.0,1,2,30,0,0,1,1,0,0,0,3,Richard Shulock,"J.Clancy (5-64), J.Garvin (3-L), T.Buskey (5)"
25,25,26,May 11,False,OAK,"L,1-12",37,33,1,7,0,0,0,0,4,0,8,0,0,0,1,0,0,1,0.254,0.315,0.413,0.728,9,12,R,M.Norris(75),TOR,1980,May 11,8.0,16,12,11,1,4,4,1,0,3.63,44,,,5.0,5.0,2,0,37,0,0,0,0,3,0,0,4,Bill Kunkel,"D.Lemanczyk (4-23-L), B.Moore (7), J.Jefferson (6), J.McLaughlin (2)"
26,26,27,May 14,True,SEA,"L,0-7",32,30,0,5,0,0,0,0,2,0,5,0,0,0,0,2,0,0,0.251,0.312,0.405,0.717,5,9,R,G.Abbott(80),TOR,1980,May 14,9.0,11,7,7,0,5,4,2,0,3.76,40,,,0.0,0.0,0,1,34,2,0,0,1,0,0,1,4,Joe Brinkman,"P.Mirabella (5-38-L), T.Buskey (3), J.McLaughlin (2), J.Garvin (3)"
27,27,28,May 15,True,SEA,"W,1-0",32,28,1,4,0,1,0,1,4,1,8,0,0,0,0,0,4,0,0.248,0.31,0.399,0.709,7,10,L,F.Bannister(74),TOR,1980,May 15,9.0,3,0,0,0,5,4,0,0,3.62,33,,,,,0,0,28,0,0,0,0,0,0,2,1,Nick Bremigan,J.Clancy (4-80-W)
28,28,29,May 16,True,OAK,"W,1-0",40,35,1,4,1,0,0,1,4,0,4,0,1,0,0,0,0,0,0.243,0.306,0.39,0.696,7,10,R,M.Norris(82),TOR,1980,May 16,11.0,4,0,0,0,4,10,0,0,3.47,41,,,,,2,0,36,1,0,0,1,0,0,0,1,Ted Hendry,J.Jefferson (4-95-W)
29,29,30,May 17,True,OAK,"L,2-4",48,42,2,5,0,2,0,2,6,0,8,0,0,0,1,2,0,2,0.238,0.303,0.383,0.685,4,13,R,M.Keough(98),TOR,1980,May 17,14.0,13,4,4,0,6,4,0,0,3.42,58,,,0.0,0.0,2,0,51,2,0,2,1,0,0,2,2,Larry Barnett,"D.Stieb (9-71), J.McLaughlin (2-L)"
30,30,31,May 18,True,OAK,"W,12-1",45,39,12,16,3,2,2,12,5,0,2,0,0,1,0,0,0,0,0.244,0.309,0.396,0.705,9,9,R,R.Langford(27),TOR,1980,May 18,9.0,10,1,1,0,0,2,1,0,3.35,36,,,,,0,0,36,2,0,0,0,0,0,1,1,Jim Evans,P.Mirabella (3-65-W)
31,31,32,May 19,True,BOS,"W,7-2",36,32,7,10,0,0,2,7,2,0,1,2,0,0,0,0,2,1,0.246,0.311,0.399,0.71,5,9,R,J.Billingham(23),TOR,1980,May 19,9.0,6,2,2,0,4,5,2,1,3.31,38,,,,,0,0,33,0,0,0,0,0,1,1,1,Jim McKean,J.Clancy (3-68-W)
32,32,33,May 20,True,BOS,"L,3-4",36,33,3,8,2,0,0,2,3,0,1,0,0,0,0,2,0,0,0.246,0.311,0.396,0.707,6,12,R,C.Rainey(51),TOR,1980,May 20,9.0,10,4,4,0,4,5,1,0,3.33,38,,,6.0,0.0,2,0,33,4,0,1,1,0,1,1,4,Ted Hendry,"D.Lemanczyk (8-36-L), B.Moore (8), J.Garvin (5), T.Buskey (5)"
33,33,34,May 21,True,BOS,"L,2-11",36,33,2,6,0,2,0,2,3,0,5,0,0,0,0,0,0,0,0.244,0.31,0.394,0.703,7,12,R,M.Torrez(58),TOR,1980,May 21,9.0,14,11,10,1,4,1,5,0,3.52,43,,,1.0,0.0,1,0,39,0,0,0,0,0,0,2,3,Larry Barnett,"J.Jefferson (4-28-L), J.McLaughlin (3), B.Moore (0)"
