,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
14,14,15,Apr 24,False,LAD,"L,2-5",39,35,2,6,0,0,1,2,3,0,7,0,0,1,0,0,0,0,0.23,0.294,0.317,0.612,7,18,R,B.Welch(63),SFG,1980,Apr 24,9.1,11,5,5,0,4,1,2,0,3.9,41,,,2.0,1.0,1,1,37,2,0,1,0,0,0,0,5,Dave Pallone,"J.Montefusco (3-50), A.Holland (4), G.Minton (2), G.Lavelle (0-L), R.Moffitt (4)"
15,15,16,Apr 25,True,CIN,"W,4-3",38,30,4,6,0,0,0,3,7,1,6,0,1,0,1,1,3,0,0.228,0.298,0.31,0.608,9,12,R,T.Seaver(58),SFG,1980,Apr 25,9.0,11,3,3,0,2,4,0,0,3.84,38,,,0.0,0.0,1,0,33,3,0,1,3,0,0,1,2,Steve Fields,"V.Blue (3-46), G.Minton (0-W)"
16,16,17,Apr 26,True,CIN,"W,3-1",34,30,3,8,1,1,0,3,2,0,0,0,1,1,1,0,2,0,0.23,0.298,0.314,0.612,7,11,R,M.LaCoss(50),SFG,1980,Apr 26,9.0,6,1,1,0,1,3,0,1,3.66,35,,,,,2,0,32,1,0,0,1,0,0,0,1,Joe West,B.Knepper (3-73-W)
17,17,18,Apr 27,True,CIN,"L,1-3",30,30,1,4,1,0,1,1,0,0,4,0,0,0,0,1,0,0,0.225,0.29,0.311,0.602,2,14,R,F.Pastore(79),SFG,1980,Apr 27,9.0,7,3,3,0,1,4,1,0,3.62,36,,,0.0,0.0,1,0,35,0,1,0,0,0,1,0,2,Bill Williams,"E.Whitson (3-61-L), G.Minton (1)"
18,18,19,Apr 29,True,LAD,"L,0-5",34,33,0,6,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0.223,0.286,0.304,0.59,7,14,R,D.Goltz(79),SFG,1980,Apr 29,9.0,10,5,5,0,1,5,2,0,3.7,34,,,0.0,0.0,0,1,32,0,0,0,0,1,0,1,3,Paul Runge,"J.Montefusco (4-50-L), E.Halicki (5), R.Moffitt (4)"
19,19,20,Apr 30,True,LAD,"L,3-4",36,33,3,8,1,0,1,3,2,0,1,0,0,1,0,0,0,0,0.224,0.286,0.307,0.593,6,15,R,B.Welch(53),SFG,1980,Apr 30,9.0,9,4,3,1,2,3,0,0,3.66,39,,,2.0,2.0,1,0,36,0,1,0,1,0,2,0,3,Jim Quick,"V.Blue (4-56), G.Minton (2-L), G.Lavelle (5-BSv)"
20,20,21,May 2,False,MON,"L,3-4",37,34,3,8,3,0,0,2,2,0,2,0,1,0,0,0,0,0,0.224,0.285,0.308,0.593,7,17,L,R.Grimsley(63),SFG,1980,May 2,8.1,13,4,4,0,3,5,2,0,3.69,40,,,0.0,0.0,3,0,37,2,1,3,0,0,0,1,3,Doug Harvey,"B.Knepper (5-49), G.Minton (1), G.Lavelle (1-L)"
21,21,22,May 3,False,MON,"W,3-2",37,31,3,8,3,0,1,3,5,2,6,0,1,0,1,1,0,2,0.226,0.289,0.314,0.603,7,15,R,S.Sanderson(58),SFG,1980,May 3,9.0,7,2,2,0,2,5,0,2,3.61,38,131.0,82.0,1.0,1.0,1,1,32,2,0,0,1,1,0,0,4,Andy Olsen,"E.Whitson (5-58), G.Lavelle (0-BSv), R.Moffitt (3-W), A.Holland (8-Sv)"
22,22,23,May 4 (1),False,MON,"W,8-4",44,36,8,9,4,0,0,8,5,1,9,1,2,0,1,0,0,0,0.227,0.292,0.317,0.609,9,12,R,S.Rogers(55),SFG,1980,May 4(1),9.0,9,4,4,0,4,12,0,1,3.63,41,,,1.0,0.0,3,0,36,2,1,0,0,0,0,0,2,Nick Colosi,"J.Montefusco (4-66-W), G.Minton (1-Sv)"
23,23,24,May 4 (2),False,MON,"L,4-6",34,34,4,10,0,1,1,4,0,0,2,0,0,0,0,1,1,1,0.23,0.292,0.322,0.615,3,13,L,B.Lee(40),SFG,1980,May 4(2),8.0,9,6,5,1,4,6,1,0,3.71,36,,,2.0,2.0,2,0,32,2,1,1,0,0,0,1,3,Fred Brocklander,"E.Halicki (4-50), R.Moffitt (0-BL), G.Lavelle (0)"
