,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
13,13,14,Apr 14,False,STL,"L,5-15",33,31,5,4,1,0,2,5,2,0,5,0,0,0,0,0,1,0,0.197,0.246,0.311,0.557,1,15,L,K.Mercker(50),ARI,1998,Apr 14,8.0,13,15,15,0,8,5,5,0,6.39,44,172.0,98.0,6.0,3.0,0,0,35,2,0,2,1,0,0,1,6,Gerry Davis,"J.Suppan (4-42), C.Sodowsky (4-L), O.Daal (1), S.Brow (4), B.Manuel (2), F.Rodríguez (3)"
14,14,15,Apr 16 (1),False,STL,"L,4-5",42,36,4,11,2,0,1,4,4,1,7,2,0,0,0,0,0,0,0.205,0.259,0.321,0.58,11,16,R,T.Stottlemyre(60),ARI,1998,Apr 16(1),8.0,5,5,5,0,5,4,1,1,6.34,33,109.0,63.0,0.0,0.0,0,1,27,1,0,0,0,0,0,1,3,Wally Bell,"J.Adamson (4-40-L), G.Olson (4), R.Springer (4)"
15,15,16,Apr 16 (2),False,STL,"W,8-2",38,36,8,10,3,0,4,8,1,0,9,0,1,0,1,1,0,0,0.21,0.262,0.347,0.608,3,10,L,D.Osborne(40),ARI,1998,Apr 16(2),9.0,7,2,2,0,5,3,1,0,6.06,38,129.0,78.0,,,1,1,32,1,0,0,1,0,0,0,1,Jerry Meals,A.Benes (5-63-W)
16,16,17,Apr 17,True,FLA,"W,7-5",43,35,7,12,2,3,0,7,8,2,8,0,0,0,0,1,3,0,0.218,0.276,0.361,0.637,12,13,R,R.Medina(34),ARI,1998,Apr 17,9.0,4,5,4,1,5,6,1,0,5.93,36,134.0,79.0,1.0,1.0,0,0,31,1,0,0,0,0,0,0,3,Terry Tata,"W.Blair (4-53), R.Springer (0-BW), F.Rodríguez (2-Sv)"
17,17,18,Apr 18,True,FLA,"W,7-5",38,34,7,12,0,1,2,7,3,0,4,0,0,1,0,1,0,0,0.226,0.283,0.374,0.657,7,15,R,A.Larkin(44),ARI,1998,Apr 18,9.0,5,5,4,1,2,9,1,0,5.82,35,140.0,90.0,0.0,0.0,0,0,32,2,0,0,1,0,1,0,4,Gerry Davis,"B.Anderson (4-41), B.Manuel (3-W), C.Sodowsky (3-H), F.Rodríguez (0-Sv)"
18,18,19,Apr 19,True,FLA,"L,3-4",37,36,3,10,2,0,1,3,1,0,5,0,0,0,0,0,0,0,0.229,0.284,0.377,0.661,7,16,R,B.Meadows(58),ARI,1998,Apr 19,9.0,8,4,4,0,4,4,2,0,5.72,35,123.0,70.0,2.0,0.0,0,3,31,1,0,0,0,0,0,1,3,Wally Bell,"J.Suppan (4-40-L), S.Brow (4), O.Daal (4)"
19,19,20,Apr 20,True,FLA,"W,15-4",49,37,15,16,1,1,1,14,9,0,10,1,0,2,0,0,0,1,0.241,0.301,0.389,0.689,10,17,R,L.Hernández(24),ARI,1998,Apr 20,9.0,10,4,4,0,6,7,0,0,5.63,40,158.0,88.0,3.0,0.0,0,1,34,2,0,0,0,0,0,2,6,Jerry Meals,"J.Adamson (3-40), C.Sodowsky (1-W), B.Manuel (1), G.Olson (3-H), O.Daal (0), R.Springer (2)"
20,20,21,Apr 22,False,ATL,"L,2-5",35,31,2,7,0,1,1,2,2,0,10,1,0,1,0,2,0,0,0.24,0.3,0.389,0.689,6,11,R,J.Smoltz(57),ARI,1998,Apr 22,8.0,9,5,5,0,5,6,2,1,5.63,38,133.0,77.0,0.0,0.0,1,1,31,3,0,1,1,0,0,0,2,Dana DeMuth,"A.Benes (5-47-L), S.Brow (2)"
21,21,22,Apr 23,False,ATL,"L,1-3",36,32,1,7,1,0,0,1,4,0,9,0,0,0,0,1,1,1,0.239,0.3,0.383,0.683,8,17,L,T.Glavine(63),ARI,1998,Apr 23,8.0,5,3,3,0,2,5,1,0,5.53,30,104.0,66.0,0.0,0.0,1,1,27,2,0,0,0,1,0,0,3,Charlie Reliford,"W.Blair (5-50-L), C.Sodowsky (2), F.Rodríguez (4)"
22,22,23,Apr 24,False,ATL,"L,5-6",38,37,5,13,0,0,2,5,1,0,6,0,0,0,0,1,0,1,0.244,0.303,0.389,0.692,6,14,L,D.Neagle(34),ARI,1998,Apr 24,8.0,14,6,6,0,5,2,2,0,5.58,41,151.0,86.0,1.0,0.0,3,0,36,3,0,1,0,0,0,1,4,Paul Schrieber,"B.Anderson (5-25), B.Manuel (3), G.Olson (3-BSv), R.Springer (3-L)"
23,23,24,Apr 25,False,FLA,"W,4-3",45,40,4,10,2,0,2,4,4,0,6,0,1,0,0,2,0,0,0.245,0.304,0.392,0.696,8,17,R,L.Hernández(67),ARI,1998,Apr 25,11.0,8,3,3,0,7,8,0,0,5.42,45,163.0,94.0,1.0,0.0,1,1,36,1,0,1,1,1,0,2,5,Jerry Meals,"J.Suppan (5-57), C.Sodowsky (1), O.Daal (4), S.Brow (2-W), F.Rodríguez (1-Sv)"
24,24,25,Apr 26,False,FLA,"L,6-12",44,33,6,8,1,0,0,4,11,1,6,0,0,0,0,1,0,1,0.245,0.31,0.387,0.697,11,15,R,E.Ludwick(39),ARI,1998,Apr 26,8.0,11,12,11,1,5,5,4,0,5.68,40,151.0,86.0,1.0,1.0,1,0,33,1,0,1,1,1,1,0,4,Terry Tata,"J.Adamson (5-31-L), S.Brow (0), B.Manuel (1), R.Springer (1)"
25,25,26,Apr 27,True,ATL,"L,5-6",40,36,5,11,2,0,2,5,4,0,9,0,0,0,1,3,0,0,0.247,0.313,0.393,0.706,8,16,R,J.Smoltz(51),ARI,1998,Apr 27,9.0,9,6,5,1,3,7,1,1,5.65,41,154.0,94.0,1.0,0.0,1,1,34,1,0,0,1,2,2,0,4,Jim Quick,"A.Benes (4-46), G.Olson (2), O.Daal (1-L), F.Rodríguez (1)"
26,26,27,Apr 28,True,ATL,"L,2-12",34,33,2,6,1,0,1,2,1,0,9,0,0,0,0,0,0,0,0.245,0.309,0.39,0.699,5,16,L,T.Glavine(74),ARI,1998,Apr 28,9.0,18,12,12,0,5,7,2,0,5.89,49,168.0,97.0,4.0,2.0,0,0,43,5,0,0,1,0,0,0,5,Greg Bonin,"W.Blair (4-31-L), C.Sodowsky (2), R.Springer (1), R.Pickett (99), S.Brow (1)"
27,27,28,May 1,False,MON,"L,4-7",38,30,4,7,2,0,2,4,7,0,11,0,0,1,1,3,0,1,0.244,0.311,0.393,0.705,7,12,R,J.Vázquez(57),ARI,1998,May 1,8.0,10,7,5,2,2,4,3,0,5.88,35,115.0,71.0,0.0,0.0,0,1,31,2,0,0,0,2,2,0,2,Brian Gorman,"B.Anderson (6-41-L), G.Olson (3)"
28,28,29,May 2,False,MON,"L,4-5",48,43,4,10,2,0,2,4,2,1,7,0,3,0,1,1,0,0,0.244,0.31,0.394,0.704,8,15,L,C.Pérez(52),ARI,1998,May 2,11.2,13,5,5,0,6,9,2,1,5.79,54,203.0,125.0,0.0,0.0,3,1,45,1,0,0,1,1,0,0,4,Jerry Crawford,"A.Benes (4-53), C.Sodowsky (3), F.Rodríguez (4-BSv), R.Springer (3-L)"
29,29,30,May 3,False,MON,"L,1-4",30,28,1,2,1,0,0,1,2,0,6,0,0,0,0,1,0,0,0.239,0.305,0.386,0.691,2,11,R,D.Hermanson(83),ARI,1998,May 3,8.0,8,4,4,0,5,7,1,0,5.75,36,131.0,78.0,0.0,0.0,0,0,31,2,0,1,0,0,0,1,2,Bob Davidson,"W.Blair (4-49-L), B.Manuel (6)"
30,30,31,May 4,False,NYM,"W,4-2",51,41,4,9,5,0,0,4,8,2,11,1,1,0,1,0,0,0,0.238,0.307,0.385,0.692,14,15,L,A.Leiter(66),ARI,1998,May 4,11.0,7,2,2,0,1,9,0,0,5.59,41,162.0,105.0,1.0,0.0,0,0,40,2,1,0,0,0,0,0,4,CB Bucknor,"J.Suppan (8-66), C.Sodowsky (1), F.Rodríguez (1-BSv), G.Olson (2-W)"
31,31,32,May 5,False,NYM,"L,1-9",34,33,1,6,1,0,1,1,1,0,8,0,0,0,2,1,0,1,0.237,0.304,0.382,0.686,6,14,R,D.Mlicki(78),ARI,1998,May 5,8.0,13,9,8,1,5,5,1,0,5.68,41,139.0,80.0,3.0,2.0,0,1,34,2,0,1,1,1,1,1,4,Randy Marsh,"O.Daal (7-41-L), S.Brow (6), R.Pickett (6), R.Springer (2)"
32,32,33,May 6,False,NYM,"L,2-8",37,34,2,8,2,0,0,2,2,0,5,0,1,0,1,1,0,0,0.237,0.303,0.379,0.683,8,14,R,B.Jones(50),ARI,1998,May 6,8.0,9,8,8,0,4,7,1,0,5.77,35,129.0,81.0,4.0,2.0,0,1,30,2,1,1,1,0,0,1,3,Joe West,"B.Anderson (4-66), C.Sodowsky (1-BL), B.Manuel (2)"
33,33,34,May 7,False,PHI,"L,1-4",35,30,1,3,1,0,0,1,4,0,14,0,1,0,2,1,0,0,0.233,0.301,0.373,0.674,7,10,R,C.Schilling(76),ARI,1998,May 7,8.0,8,4,4,0,2,6,1,0,5.74,32,134.0,84.0,2.0,0.0,1,1,30,2,1,0,0,0,0,0,2,Bruce Dreckman,"A.Benes (4-51-L), F.Rodríguez (2)"
34,34,35,May 8,False,PHI,"L,4-6",36,33,4,6,3,0,1,4,3,0,11,0,0,0,0,0,0,0,0.231,0.299,0.373,0.672,5,14,R,T.Green(71),ARI,1998,May 8,8.0,8,6,6,0,9,7,2,0,5.77,38,173.0,102.0,3.0,0.0,3,2,28,0,0,0,1,0,0,1,3,Frank Pulli,"W.Blair (4-50), G.Olson (3-L), S.Brow (2)"
35,35,36,May 10,False,PHI,"L,4-7",41,35,4,7,3,0,1,4,5,0,10,1,0,0,1,0,0,0,0.231,0.3,0.373,0.673,10,16,R,M.Grace(31),ARI,1998,May 10,8.0,8,7,6,1,6,9,2,0,5.79,37,162.0,90.0,1.0,0.0,0,0,31,3,0,0,0,0,0,1,5,Charlie Williams,"J.Suppan (5-17-L), B.Manuel (3), O.Daal (4), R.Springer (4), F.Rodríguez (2)"
