,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
15,15,16,Apr 27,False,KCR,"L,2-3",36,31,2,6,1,0,0,0,4,0,2,0,1,0,1,2,0,0,0.21,0.305,0.365,0.67,7,12,L,P.Splittorff(67),BAL,1980,Apr 27,8.0,5,3,3,0,1,2,1,0,4.0,29,,,1.0,0.0,2,0,28,0,1,0,0,0,0,1,2,Larry McCoy,"D.Martínez (4-55), D.Ford (4-L)"
16,16,17,Apr 29,True,NYY,"L,3-4",34,32,3,5,0,0,2,3,2,0,8,0,0,0,1,0,0,1,0.207,0.3,0.363,0.663,4,12,R,L.Tiant(54),BAL,1980,Apr 29,9.0,8,4,4,0,5,9,2,0,4.0,39,,,2.0,0.0,1,1,33,1,0,0,1,0,0,0,3,Steve Palermo,"S.McGregor (6-40-L), S.Stewart (3), T.Stoddard (6)"
17,17,18,Apr 30,True,NYY,"W,7-4",39,32,7,8,3,0,1,4,6,0,5,0,1,0,1,1,0,1,0.209,0.303,0.368,0.671,8,9,L,T.Underwood(30),BAL,1980,Apr 30,9.0,7,4,3,1,9,1,1,0,3.95,40,,,6.0,0.0,0,0,31,2,0,0,0,0,0,2,4,Dave Phillips,"S.Stone (4-48-W), D.Ford (2-H), T.Martinez (6), T.Stoddard (0-Sv)"
18,18,19,May 2,False,TEX,"W,7-5",43,39,7,13,4,0,0,7,3,0,5,0,1,0,1,1,2,0,0.217,0.308,0.372,0.68,9,13,L,J.Matlack(47),BAL,1980,May 2,9.0,8,5,5,0,2,1,2,1,4.0,35,,,1.0,1.0,0,0,32,2,0,0,0,0,0,3,2,Larry McCoy,"M.Flanagan (5-41-W), T.Stoddard (1-Sv)"
19,19,20,May 3,False,TEX,"L,2-3",32,32,2,8,1,0,1,2,0,0,8,0,0,0,0,2,0,0,0.219,0.306,0.372,0.678,3,13,R,F.Jenkins(71),BAL,1980,May 3,8.0,7,3,2,1,1,5,1,0,3.92,31,,,3.0,1.0,0,0,30,0,0,0,0,0,0,1,2,Dale Ford,"J.Palmer (9-39-L), S.Stewart (3)"
20,20,21,May 4,False,TEX,"W,9-5",46,41,9,15,3,0,1,9,4,0,7,1,0,0,1,2,0,0,0.227,0.313,0.38,0.694,10,12,R,S.Comer(37),BAL,1980,May 4,9.0,13,5,4,1,2,2,1,0,3.93,42,,,2.0,0.0,1,0,40,1,0,0,0,0,2,2,2,Greg Kosc,"D.Martínez (6-35-W), D.Ford (3-Sv)"
21,21,22,May 5,True,MIN,"L,2-4",38,36,2,9,1,0,0,2,2,0,7,0,0,0,0,0,0,0,0.229,0.312,0.375,0.687,9,12,R,P.Redfern(51),BAL,1980,May 5,9.0,6,4,3,1,6,5,2,0,3.88,39,,,2.0,0.0,1,1,30,2,0,0,2,1,1,0,2,Al Clark,"S.Stone (4-38-L), T.Martinez (4)"
22,22,23,May 6,True,MIN,"W,10-3",41,35,10,15,5,0,1,8,4,0,4,2,0,0,2,4,2,0,0.238,0.322,0.388,0.71,7,11,L,G.Zahn(28),BAL,1980,May 6,9.0,8,3,3,0,1,4,0,0,3.84,37,,,0.0,0.0,0,0,36,2,0,0,0,0,1,0,2,Steve Palermo,"S.McGregor (6-56-W), T.Stoddard (3)"
23,23,24,May 7,True,MIN,"W,8-6",43,33,8,11,3,0,1,8,9,1,5,0,0,1,0,0,2,2,0.242,0.329,0.394,0.722,11,10,R,A.Williams(31),BAL,1980,May 7,9.0,12,6,6,0,3,4,1,1,3.94,42,,,2.0,0.0,0,1,38,3,0,0,0,0,1,1,3,Dave Phillips,"M.Flanagan (4-40), S.Stewart (3-BW), T.Martinez (1-Sv)"
24,24,25,May 8,False,MIL,"L,1-9",33,31,1,4,1,0,1,1,2,0,9,0,0,0,1,1,0,0,0.238,0.323,0.389,0.712,5,12,R,M.Haas(71),BAL,1980,May 8,8.0,12,9,8,1,5,3,3,0,4.12,40,,,0.0,0.0,2,0,35,1,1,1,0,0,1,2,2,Dale Ford,"D.Martínez (3-22-L), P.Hartzell (99)"
