,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
13,13,14,Apr 15,True,NYY,"L,3-5",39,36,3,10,0,0,0,3,3,0,7,0,0,0,0,1,0,0,0.254,0.332,0.408,0.74,9,10,L,A.Pettitte(49),TBR,2008,Apr 15,9.0,8,5,5,0,9,7,1,0,4.24,42,189.0,107.0,1.0,0.0,1,1,33,1,0,0,0,0,0,1,4,Charlie Reliford,"E.Jackson (4-39-L), J.Howell (1), T.Miller (1), G.Glover (0)"
14,14,15,Apr 16,False,MIN,"L,5-6",38,35,5,10,1,0,3,5,3,0,5,0,0,0,1,1,1,2,0.256,0.333,0.419,0.752,6,9,R,L.Hernández(39),TBR,2008,Apr 16,8.0,11,6,4,2,1,6,0,0,4.26,36,130.0,82.0,0.0,0.0,3,0,34,2,0,0,0,1,1,1,3,Jeff Nelson,"J.Shields (4-39), K.Birkins (99), D.Wheeler (2-L)"
15,15,16,Apr 17,False,MIN,"W,7-3",39,36,7,11,1,0,1,7,3,1,5,0,0,0,1,0,0,1,0.26,0.334,0.419,0.753,5,10,R,B.Bonser(20),TBR,2008,Apr 17,9.0,8,3,3,0,2,6,0,0,4.18,35,134.0,86.0,0.0,0.0,1,0,33,2,0,0,0,0,0,2,2,Adrian Johnson,"J.Hammel (4-51-W), J.Howell (1-Sv)"
16,16,17,Apr 18,True,CHW,"L,2-9",37,33,2,7,2,0,0,2,3,0,6,1,0,0,0,2,0,0,0.257,0.332,0.41,0.743,8,11,R,J.Vázquez(56),TBR,2008,Apr 18,9.0,10,9,6,3,7,5,2,1,4.29,46,183.0,103.0,3.0,1.0,0,0,36,2,0,0,1,1,2,1,3,Jerry Crawford,"J.Niemann (4-21-L), K.Birkins (1), S.Dohmann (3)"
17,17,18,Apr 19,True,CHW,"W,5-0",34,30,5,12,1,1,0,5,2,0,6,1,0,1,0,3,1,1,0.264,0.338,0.415,0.752,5,10,L,M.Buehrle(36),TBR,2008,Apr 19,9.0,3,0,0,0,1,4,0,0,4.04,29,106.0,77.0,,,0,0,28,0,0,0,0,0,0,2,1,Tom Hallion,A.Sonnanstine (4-84-W)
18,18,19,Apr 20,True,CHW,"L,0-6",31,31,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0.257,0.329,0.401,0.73,4,9,L,J.Danks(79),TBR,2008,Apr 20,9.0,10,6,6,0,4,9,1,0,4.15,40,155.0,102.0,1.0,1.0,0,0,36,1,1,0,0,0,1,2,5,Brian O'Nora,"E.Jackson (4-26-L), G.Glover (4), T.Miller (4), D.Wheeler (3), T.Percival (6)"
19,19,20,Apr 22,True,TOR,"W,6-4",36,34,6,12,1,1,2,6,2,0,11,0,0,0,0,1,1,1,0.262,0.332,0.412,0.743,6,9,R,J.Litsch(26),TBR,2008,Apr 22,9.0,6,4,2,2,2,6,1,0,4.04,34,132.0,82.0,0.0,0.0,0,1,32,0,0,0,0,0,1,1,3,Larry Vanover,"J.Shields (5-56-W), D.Wheeler (1-H), T.Percival (1-Sv)"
20,20,21,Apr 23,True,TOR,"W,5-3",32,30,5,9,1,1,0,5,1,0,4,0,0,1,0,2,0,0,0.264,0.331,0.411,0.742,3,10,R,R.Halladay(47),TBR,2008,Apr 23,9.0,6,3,3,0,4,3,2,0,3.99,36,137.0,82.0,0.0,0.0,2,0,31,0,0,0,1,0,0,1,3,Mike Everitt,"J.Hammel (5-50-W), D.Wheeler (0-H), T.Percival (0-Sv)"
21,21,22,Apr 24,True,TOR,"W,5-3",39,30,5,8,1,1,0,5,7,0,10,0,1,1,1,0,3,1,0.264,0.334,0.41,0.743,10,9,R,D.McGowan(35),TBR,2008,Apr 24,9.0,7,3,3,0,3,4,0,0,3.94,37,140.0,89.0,1.0,0.0,1,0,33,2,0,0,1,0,0,0,4,Mike DiMuro,"A.Sonnanstine (4-50-W), G.Glover (3-H), T.Miller (3-H), T.Percival (0-Sv)"
22,22,23,Apr 25,True,BOS,"W,5-4",49,39,5,11,0,2,0,4,8,1,4,1,0,1,1,0,3,1,0.265,0.338,0.408,0.746,14,11,R,T.Wakefield(42),TBR,2008,Apr 25,11.0,10,4,4,0,5,6,0,1,3.91,48,182.0,106.0,4.0,0.0,0,0,40,1,0,0,1,1,0,2,6,Mike Estabrook,"M.Garza (16-43), J.Howell (7-BSv), D.Wheeler (1), T.Miller (0), G.Glover (0), S.Dohmann (6-W)"
