,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
70,71,Jun 30,True,HOU,"W,5-4",11.0,8,4,4,0,5,3,3,0,3.86,43,,,2.0,1.0,2,1,36,1,0,0,2,0,0,2,4,Ed Montague,"R.Matula (4-57), L.Bradford (1-BSv), G.Garber (1), A.Hrabosky (1-W)",ATL,1980
71,72,Jul 1,True,HOU,"W,13-4",9.0,11,4,4,0,1,2,0,0,3.86,39,,,0.0,0.0,1,0,37,3,0,0,0,1,1,1,2,Satch Davidson,"D.Alexander (3-56-W), P.Hanna (5)",ATL,1980
72,73,Jul 2,True,HOU,"W,14-0",9.0,5,0,0,0,2,7,0,0,3.81,35,,,,,0,0,33,0,0,0,0,0,1,0,1,Dave Pallone,P.Niekro (3-82-W),ATL,1980
73,74,Jul 3,True,HOU,"L,3-5",9.0,14,5,4,1,2,0,2,0,3.81,42,,,2.0,2.0,0,1,40,1,0,0,0,0,2,2,4,Dutch Rennert,"T.Boggs (4-42-L), R.Camp (4), A.Hrabosky (2), G.Garber (2)",ATL,1980
74,75,Jul 4,True,SDP,"W,9-0",9.0,3,0,0,0,1,4,0,0,3.76,31,,,,,0,0,30,0,0,0,0,0,1,1,1,Ed Montague,L.McWilliams (4-84-W),ATL,1980
75,76,Jul 5,True,SDP,"W,3-2",9.0,8,2,2,0,2,4,1,0,3.74,33,,,,,2,1,30,0,0,0,0,1,0,3,1,Satch Davidson,R.Matula (4-65-W),ATL,1980
76,77,Jul 6,True,SDP,"W,6-5",9.0,9,5,5,0,4,3,1,0,3.75,39,,,1.0,0.0,5,0,35,0,0,1,0,0,0,0,4,Dave Pallone,"D.Alexander (4-48-W), G.Garber (2-H), A.Hrabosky (2-H), P.Niekro (3-Sv)",ATL,1980
77,78,Jul 10,True,CIN,"L,6-8",9.0,10,8,8,0,6,3,5,0,3.81,41,,,2.0,0.0,0,1,35,2,0,1,0,0,0,1,4,Bill Williams,"P.Niekro (3-23-L), R.Camp (6), A.Hrabosky (3), G.Garber (3)",ATL,1980
78,79,Jul 11,True,CIN,"L,3-5",9.0,7,5,4,1,1,2,2,0,3.81,35,,,0.0,0.0,1,0,34,2,0,0,0,0,1,1,3,Paul Pryor,"D.Alexander (4-56-L), R.Camp (0), G.Garber (0)",ATL,1980
79,80,Jul 12,False,HOU,"L,5-9",8.0,15,9,9,0,6,2,0,1,3.88,44,,,4.0,2.0,2,0,36,3,1,0,1,0,0,2,4,Dutch Rennert,"L.McWilliams (7-22-L), P.Hanna (10), R.Camp (0), L.Bradford (11)",ATL,1980
80,81,Jul 13(1),False,HOU,"L,5-6",8.0,14,6,6,0,3,3,1,0,3.91,39,,,3.0,1.0,0,0,36,2,3,0,0,0,0,2,4,Lanny Harris,"R.Matula (7-39), A.Hrabosky (2-H), G.Garber (1-BL), L.Bradford (0)",ATL,1980
81,82,Jul 13(2),False,HOU,"L,1-6",8.0,12,6,6,0,3,3,1,1,3.94,39,,,2.0,1.0,3,2,35,1,0,0,0,0,1,0,3,Harry Wendelstedt,"T.Boggs (9-24-L), R.Camp (0), A.Hrabosky (-1)",ATL,1980
82,83,Jul 14,False,HOU,"W,2-0",9.0,2,0,0,0,3,11,0,0,3.9,31,,,,,1,0,28,1,0,0,0,0,0,1,1,Eric Gregg,P.Niekro (3-91-W),ATL,1980
83,84,Jul 15,True,NYM,"L,2-9",9.0,8,9,9,0,2,7,3,1,3.96,38,,,0.0,0.0,1,0,35,2,0,0,0,0,1,1,3,Nick Colosi,"D.Alexander (3-35-L), P.Hanna (2), A.Hrabosky (1)",ATL,1980
84,85,Jul 16,True,NYM,"W,5-2",9.0,8,2,2,0,0,3,1,0,3.93,35,,,,,0,1,35,2,0,0,0,0,1,0,1,Doug Harvey,L.McWilliams (3-66-W),ATL,1980
85,86,Jul 17,True,NYM,"L,0-6",9.0,13,6,6,0,2,6,0,0,3.96,39,,,1.0,0.0,0,1,37,3,0,0,0,0,0,1,4,Jerry Crawford,"R.Matula (3-12-L), P.Hanna (1), G.Garber (3), R.Camp (3)",ATL,1980
86,87,Jul 18,True,PHI,"L,2-7",9.0,11,7,7,0,3,3,1,0,3.99,39,,,0.0,0.0,1,1,35,1,0,1,1,0,0,0,2,Eric Gregg,"P.Niekro (3-46-L), G.Garber (0)",ATL,1980
87,88,Jul 19(1),True,PHI,"W,5-2",9.0,5,2,2,0,2,2,0,0,3.97,32,,,,,0,0,29,1,0,0,1,0,0,1,1,Dutch Rennert,D.Alexander (3-69-W),ATL,1980
88,89,Jul 19(2),True,PHI,"W,7-2",9.0,7,2,1,1,1,3,0,0,3.94,35,,,0.0,0.0,4,0,32,0,0,0,1,1,1,1,2,Harry Wendelstedt,"T.Boggs (5-55-W), R.Camp (1-Sv)",ATL,1980
