,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
140,141,Sep 8,False,MON,"W,4-3",9.0,7,3,3,0,7,3,1,0,4.06,38,142.0,79.0,1.0,0.0,0,0,31,1,1,0,0,0,0,2,4,Jim Quick,"J.Grimsley (99-49-W), D.Cook (4-H), J.Parrett (2-H), R.McDowell (0-Sv)",PHI,1989
141,142,Sep 9,False,MON,"L,5-6",8.2,15,6,6,0,1,7,0,0,4.08,40,144.0,90.0,2.0,0.0,0,1,39,4,0,0,0,0,0,0,6,Eric Gregg,"T.Mulholland (4-27), R.O'Neal (5), D.Carman (1), T.Frohwirth (1), C.McElroy (1), J.Parrett (0-L)",PHI,1989
142,143,Sep 10,False,MON,"W,4-2",9.0,11,2,2,0,2,9,1,0,4.06,38,144.0,97.0,0.0,0.0,1,0,35,1,0,1,1,0,0,2,2,John Kibler,"P.Combs (4-66-W), R.McDowell (1-Sv)",PHI,1989
143,144,Sep 11,True,NYM,"L,2-5",9.0,13,5,2,3,5,5,1,0,4.05,45,165.0,97.0,5.0,1.0,2,0,40,0,0,1,0,0,1,0,6,Gerry Davis,"B.Ruffin (4-38-L), D.Cook (2), T.Frohwirth (1), C.McElroy (1), J.Parrett (1), D.Carman (1)",PHI,1989
144,145,Sep 12,True,NYM,"W,2-1",9.0,7,1,1,0,3,10,0,0,4.03,36,131.0,82.0,0.0,0.0,1,1,32,1,0,1,1,0,0,0,2,Jim Quick,"K.Howell (4-67), R.McDowell (1-W)",PHI,1989
145,146,Sep 13,True,NYM,"L,4-10",9.0,13,10,10,0,8,8,2,0,4.07,48,181.0,107.0,6.0,4.0,0,0,39,2,0,1,1,0,0,0,5,Eric Gregg,"J.Grimsley (4-34-L), T.Frohwirth (1), D.Cook (1), J.Parrett (1), C.McElroy (1)",PHI,1989
146,147,Sep 15(1),True,STL,"W,2-0",9.0,4,0,0,0,1,3,0,0,4.04,32,105.0,71.0,,,0,0,30,0,0,0,1,0,0,0,1,Greg Bonin,P.Combs (4-81-W),PHI,1989
147,148,Sep 15(2),True,STL,"L,6-7",9.0,11,7,5,2,7,6,1,0,4.05,44,172.0,97.0,5.0,2.0,1,0,37,2,0,0,0,0,1,0,6,Doug Harvey,"T.Mulholland (5-40), T.Frohwirth (1-BSv), D.Cook (1), J.Parrett (1), D.Carman (3), R.McDowell (2-BL)",PHI,1989
148,149,Sep 17(1),True,STL,"W,9-5",12.0,9,5,5,0,7,7,1,0,4.05,52,188.0,114.0,0.0,0.0,1,0,44,3,0,3,0,1,0,0,5,Frank Pulli,"D.Carman (1-37), R.O'Neal (7), C.McElroy (3), T.Frohwirth (1), D.Cook (1-W)",PHI,1989
149,150,Sep 17(2),True,STL,"L,0-2",9.0,11,2,2,0,1,3,0,0,4.03,36,129.0,79.0,0.0,0.0,0,1,34,2,0,0,1,0,0,2,2,Bob Davidson,"K.Howell (4-56-L), C.McElroy (-1)",PHI,1989
150,151,Sep 18,False,PIT,"L,2-6",8.0,8,6,5,1,5,4,1,0,4.04,36,136.0,77.0,3.0,3.0,0,1,31,1,1,1,0,0,0,0,4,Greg Bonin,"J.Grimsley (4-35-L), T.Frohwirth (0), C.McElroy (0), R.McDowell (2)",PHI,1989
151,152,Sep 19,False,PIT,"L,2-4",8.0,10,4,4,0,5,4,0,0,4.04,38,141.0,83.0,0.0,0.0,1,0,32,3,0,1,1,0,1,2,2,Doug Harvey,"B.Ruffin (7-42-L), J.Parrett (3)",PHI,1989
152,153,Sep 20,False,CHC,"W,9-8",9.0,18,8,8,0,4,0,0,0,4.07,48,157.0,94.0,5.0,2.0,0,0,42,1,1,1,1,1,1,1,5,Fred Brocklander,"P.Combs (4-24), R.O'Neal (2), D.Carman (2-BW), T.Frohwirth (1-H), R.McDowell (1-Sv)",PHI,1989
153,154,Sep 21,False,CHC,"L,1-9",8.0,17,9,9,0,3,7,1,0,4.11,43,147.0,101.0,0.0,0.0,0,0,40,1,0,0,0,0,1,1,3,Bob Engel,"T.Mulholland (5-24-L), R.O'Neal (0), C.McElroy (2)",PHI,1989
154,155,Sep 22,False,STL,"L,1-2",9.2,8,2,2,0,5,7,0,0,4.09,40,152.0,88.0,0.0,0.0,1,0,34,2,0,1,0,1,0,2,2,Dutch Rennert,"K.Howell (4-65), R.McDowell (1-L)",PHI,1989
155,156,Sep 23,False,STL,"L,5-11",8.0,15,11,11,0,6,3,0,0,4.14,44,151.0,85.0,3.0,3.0,0,0,37,4,0,0,0,1,0,0,4,Paul Runge,"D.Cook (5-19-L), D.Carman (2), T.Frohwirth (2), C.McElroy (1)",PHI,1989
156,157,Sep 24,False,STL,"L,1-2",8.0,10,2,2,0,4,7,0,0,4.13,37,146.0,95.0,6.0,1.0,0,1,33,0,0,0,0,0,1,0,4,Fred Brocklander,"B.Ruffin (4-58), J.Parrett (4-L), C.McElroy (0), R.McDowell (1)",PHI,1989
157,158,Sep 25,False,NYM,"W,2-1",9.0,4,1,1,0,1,9,0,0,4.11,31,18.0,14.0,0.0,0.0,0,0,30,2,0,0,0,0,0,0,2,Harry Wendelstedt,"P.Combs (4-72-W), R.McDowell (0-Sv)",PHI,1989
158,159,Sep 26,False,NYM,"L,0-3",8.0,7,3,2,1,4,8,0,0,4.1,36,139.0,85.0,0.0,0.0,0,0,31,2,0,0,1,0,2,1,3,Mark Hirschbeck,"J.Grimsley (7-41-L), D.Carman (2), J.Parrett (1)",PHI,1989
159,160,Sep 27,False,NYM,"W,5-3",9.0,8,3,3,0,2,9,1,0,4.09,37,152.0,97.0,1.0,0.0,2,0,35,2,1,0,0,0,0,0,3,Ed Montague,"K.Howell (4-61-W), J.Parrett (0-H), R.McDowell (1-Sv)",PHI,1989
160,161,Sep 29,True,MON,"W,2-0",9.0,3,0,0,0,2,8,0,0,4.06,30,113.0,68.0,,,0,0,28,0,0,0,0,0,0,1,1,Randy Marsh,D.Cook (5-87-W),PHI,1989
161,162,Sep 30,True,MON,"W,6-3",9.0,9,3,2,1,3,9,1,0,4.05,36,,,0.0,0.0,1,1,33,1,0,0,0,0,0,1,3,Harry Wendelstedt,"B.Ruffin (5-56-W), T.Frohwirth (6-H), R.McDowell (2-Sv)",PHI,1989
162,163,Oct 1,True,MON,"W,5-3",9.0,9,3,3,0,0,7,1,0,4.04,34,113.0,85.0,0.0,0.0,1,0,34,4,0,0,0,0,0,1,3,Mark Hirschbeck,"P.Combs (5-54-W), T.Frohwirth (0-H), R.McDowell (0-Sv)",PHI,1989
0,1,Apr 10,False,CHC,"L,1-2",8.0,11,2,2,0,1,5,0,0,2.25,34,132.0,85.0,0.0,0.0,0,1,31,0,0,1,1,1,0,0,2,Harry Wendelstedt,"B.Ruffin (99-56), J.Parrett (99-L)",PHI,1990
