,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
46,47,Jun 2,True,MIL,"W,9-8",11.0,13,8,8,0,7,7,4,0,3.87,50,,,4.0,0.0,2,2,43,2,0,1,0,0,0,0,5,Jerry Neudecker,"S.Stone (5-29), D.Ford (5), D.Martínez (22), T.Stoddard (5), T.Martinez (2-W)",BAL,1980
47,48,Jun 3,True,MIL,"L,0-3",9.0,5,3,3,0,1,5,1,0,3.85,33,,,,,0,0,32,1,0,0,0,0,0,0,1,Bill Deegan,S.Stewart (5-69-L),BAL,1980
48,49,Jun 4,True,MIL,"L,2-3",9.0,6,3,2,1,3,3,1,0,3.81,35,,,,,2,0,31,0,0,0,1,0,0,0,1,Rich Garcia,M.Flanagan (4-65-L),BAL,1980
49,50,Jun 6,False,CAL,"W,6-1",9.0,4,1,1,0,1,7,0,0,3.76,32,,,,,1,0,31,1,0,0,0,0,0,0,1,Al Clark,S.McGregor (5-81-W),BAL,1980
50,51,Jun 7,False,CAL,"W,6-5",9.0,10,5,3,2,3,3,0,0,3.74,40,,,1.0,1.0,2,0,37,2,2,0,0,0,1,0,2,Dave Phillips,"J.Palmer (9-38-W), T.Stoddard (4-Sv)",BAL,1980
51,52,Jun 8,False,CAL,"W,13-8",9.0,9,8,8,0,8,6,1,0,3.82,43,,,1.0,1.0,1,0,34,3,1,0,0,1,0,0,2,Derryl Cousins,"S.Stone (5-27), S.Stewart (4-W)",BAL,1980
52,53,Jun 9,False,OAK,"W,3-2",9.0,8,2,2,0,2,6,0,0,3.79,35,,,,,1,0,31,2,0,0,1,1,0,1,1,Jim Evans,M.Flanagan (4-67-W),BAL,1980
53,54,Jun 10,False,OAK,"L,4-7",8.0,14,7,6,1,1,6,0,0,3.84,36,,,1.0,1.0,0,2,33,4,1,0,0,2,0,1,2,Jim McKean,"S.McGregor (3-26-L), P.Hartzell (12)",BAL,1980
54,55,Jun 11,False,OAK,"L,2-6",13.0,16,6,6,0,8,6,1,0,3.85,60,,,3.0,0.0,3,0,50,2,1,3,2,0,0,1,4,Ted Hendry,"J.Palmer (3-48), T.Martinez (8), T.Stoddard (3), S.Stewart (2-L)",BAL,1980
55,56,Jun 12,False,SEA,"W,4-1",9.0,6,1,1,0,5,6,0,0,3.8,37,,,,,0,0,31,1,0,0,1,0,0,1,1,Dale Ford,S.Stone (3-72-W),BAL,1980
56,57,Jun 13,False,SEA,"L,6-7",8.0,11,7,5,2,4,4,2,0,3.82,38,,,3.0,0.0,0,2,32,1,0,1,1,1,0,1,3,Terry Cooney,"M.Flanagan (3-32-L), D.Ford (10), T.Martinez (1)",BAL,1980
57,58,Jun 14,False,SEA,"L,8-9",8.0,11,9,9,0,9,4,2,0,3.92,43,,,4.0,0.0,0,0,32,2,1,1,1,1,0,1,4,Ken Kaiser,"S.McGregor (3-24), P.Hartzell (3-L), T.Martinez (0), T.Stoddard (2)",BAL,1980
58,59,Jun 15,False,SEA,"W,9-3",9.0,9,3,3,0,3,4,0,0,3.91,39,,,,,0,0,35,0,0,0,1,0,0,0,1,Fred Spenn,S.Stewart (3-58-W),BAL,1980
59,60,Jun 16,True,CAL,"W,5-2",9.0,6,2,2,0,5,7,0,0,3.87,37,,,2.0,1.0,0,0,32,1,0,0,0,0,0,1,2,George Maloney,"J.Palmer (4-62-W), T.Stoddard (1-Sv)",BAL,1980
