,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
30,31,May 9,True,BOS,"W,17-2",9.0,6,2,2,0,2,4,1,0,4.92,34,135.0,81.0,0.0,0.0,0,0,32,1,0,0,0,0,0,1,3,Dan Morrison,"R.Bones (5-58-W), K.Wickander (4), M.Fetters (3)",MIL,1996
31,32,May 10,True,BAL,"L,7-10",12.0,18,10,9,1,4,7,2,1,5.0,60,240.0,143.0,6.0,1.0,1,0,55,1,0,0,0,0,2,0,6,Rick Reed,"B.McDonald (4-40), M.Potts (5), M.Boze (2), G.Lloyd (2), R.García (2-L), K.Wickander (0)",MIL,1996
32,33,May 11,True,BAL,"L,3-5",10.0,4,5,4,1,10,2,0,2,4.95,44,176.0,96.0,1.0,0.0,0,2,30,0,0,0,0,2,2,2,4,Ted Barrett,"S.Karl (8-62), M.Boze (0-H), M.Fetters (1-BSv), M.Potts (0-L)",MIL,1996
33,34,May 12,True,BAL,"W,6-4",9.0,7,4,4,0,4,3,2,0,4.93,34,131.0,72.0,0.0,0.0,0,1,30,1,0,0,0,0,0,2,3,Mark Johnson,"Á.Miranda (4-43-W), G.Lloyd (1-H), M.Fetters (0-Sv)",MIL,1996
34,35,May 13,True,CHW,"W,6-2",9.0,8,2,2,0,5,2,1,0,4.84,36,116.0,60.0,1.0,0.0,0,0,31,2,0,0,0,0,0,3,3,Jim Evans,"S.Sparks (8-52-W), G.Lloyd (0-H), M.Boze (1-Sv)",MIL,1996
35,36,May 15,True,CHW,"L,8-20",9.0,21,20,20,0,8,4,2,1,5.27,55,194.0,103.0,6.0,5.0,0,0,46,5,0,3,0,0,0,1,4,Larry McCoy,"R.Bones (5-6-L), M.Potts (3), K.Wickander (4), M.Boze (1)",MIL,1996
36,37,May 16,True,CHW,"W,3-2",9.0,6,2,2,0,4,4,1,0,5.18,35,136.0,78.0,3.0,0.0,1,1,30,0,0,0,0,1,0,0,3,Dale Ford,"B.McDonald (5-59), G.Lloyd (2-W), M.Fetters (3-Sv)",MIL,1996
37,38,May 17,False,MIN,"W,12-1",9.0,5,1,1,0,1,1,1,0,5.07,32,108.0,70.0,,,0,0,31,0,0,0,0,0,0,0,1,Greg Kosc,S.Karl (5-73-W),MIL,1996
38,39,May 18,False,MIN,"W,7-3",9.0,8,3,3,0,4,5,1,0,5.01,38,148.0,87.0,2.0,0.0,1,0,34,1,1,0,0,0,1,1,4,Al Clark,"Á.Miranda (5-45-W), R.García (7-H), G.Lloyd (1), M.Fetters (1-Sv)",MIL,1996
39,40,May 19,False,MIN,"W,4-2",9.0,9,2,2,0,1,2,0,0,4.94,37,119.0,75.0,1.0,0.0,0,0,34,3,0,0,1,1,0,1,3,Dan Morrison,"S.Sparks (5-55-W), M.Boze (3-H), M.Fetters (0-Sv)",MIL,1996
40,41,May 20,False,MIN,"W,3-2",9.0,8,2,1,1,1,3,1,0,4.84,36,116.0,73.0,0.0,0.0,0,0,35,1,0,0,0,0,2,2,3,Tim Tschida,"R.Bones (4-59-W), M.Boze (0-H), M.Fetters (0-Sv)",MIL,1996
41,42,May 21,False,CLE,"L,5-6",8.2,9,6,6,0,5,1,4,0,4.87,38,149.0,83.0,2.0,0.0,0,2,32,0,0,0,0,1,0,0,4,Mike Reilly,"B.McDonald (4-49), R.García (2-BSv), K.Wickander (5), M.Boze (0-L)",MIL,1996
42,43,May 22,False,CLE,"W,10-8",9.0,12,8,8,0,2,6,1,0,4.95,40,139.0,85.0,3.0,0.0,0,0,37,2,0,0,0,1,1,1,4,Terry Craft,"S.Karl (4-20-W), M.Potts (6-H), G.Lloyd (3-H), M.Fetters (1-Sv)",MIL,1996
43,44,May 23,False,CLE,"L,1-5",8.0,10,5,5,0,5,4,0,0,4.96,35,133.0,77.0,0.0,0.0,1,0,30,7,0,0,0,0,0,0,2,Rich Garcia,"Á.Miranda (4-32-L), K.Wickander (1)",MIL,1996
44,45,May 24,False,CHW,"L,3-4",8.0,10,4,4,0,3,3,1,0,4.95,35,114.0,69.0,,,0,0,31,0,0,0,1,0,0,1,1,Drew Coble,S.Sparks (4-46-L),MIL,1996
45,46,May 25,False,CHW,"L,7-9",8.0,11,9,9,0,7,4,3,0,5.05,42,165.0,88.0,3.0,3.0,0,0,34,1,0,1,1,0,0,0,3,Rick Reed,"R.Bones (4-38-L), M.Boze (3), K.Wickander (1)",MIL,1996
46,47,May 26,False,CHW,"L,1-12",8.0,17,12,12,0,5,8,4,0,5.21,46,181.0,106.0,2.0,1.0,1,0,40,3,0,0,0,1,0,0,3,Larry Young,"B.McDonald (4-34-L), M.Potts (3), R.García (4)",MIL,1996
47,48,May 28,True,MIN,"W,7-3",9.0,8,3,3,0,3,4,2,1,5.17,36,145.0,86.0,0.0,0.0,1,1,32,1,0,0,0,0,0,2,2,Drew Coble,"S.Karl (5-45-W), R.García (1-Sv)",MIL,1996
48,49,May 29,True,MIN,"L,7-8",12.0,12,8,8,0,9,9,1,0,5.19,56,,,4.0,1.0,1,0,45,2,2,1,2,0,0,1,5,Rick Reed,"S.Sparks (4-13), K.Wickander (3), Á.Miranda (5), M.Boze (3), G.Lloyd (6-L)",MIL,1996
49,50,May 30,True,CLE,"L,0-2",9.0,6,2,2,0,7,2,0,1,5.13,41,170.0,87.0,5.0,0.0,2,0,33,1,0,0,0,0,0,0,4,Derryl Cousins,"R.Bones (4-56-L), T.Burrows (99), M.Fetters (7), G.Lloyd (0)",MIL,1996
50,51,May 31,True,CLE,"L,4-10",9.0,18,10,9,1,3,7,1,2,5.2,50,204.0,112.0,4.0,2.0,1,0,45,3,0,0,0,0,1,1,4,Tim Welke,"B.McDonald (4-31-L), M.Potts (4), M.Boze (1), T.Burrows (0)",MIL,1996
51,52,Jun 1,True,CLE,"W,2-1",9.0,7,1,1,0,7,6,0,1,5.12,41,174.0,97.0,6.0,0.0,0,0,32,3,0,0,1,0,0,0,4,Joe Brinkman,"Á.Miranda (2-53), R.García (3-W), G.Lloyd (1), M.Fetters (1-Sv)",MIL,1996
52,53,Jun 2,True,CLE,"L,6-11",9.0,15,11,11,0,3,3,3,0,5.23,45,167.0,106.0,0.0,0.0,0,0,41,5,0,0,0,1,0,0,3,Fieldin Culbreth,"S.Karl (4-22-L), R.García (0), K.Wickander (3)",MIL,1996
