,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
32,33,May 7,False,TOR,"L,2-6",8.0,11,6,6,0,5,4,1,0,4.19,37,161.0,88.0,3.0,2.0,0,0,32,2,0,0,0,0,0,2,4,Jerry Crawford,"M.Garza (5-57-L), S.Dohmann (2), T.Miller (2), J.Hammel (4)",TBR,2008
33,34,May 8,False,TOR,"W,8-3",13.0,13,3,3,0,4,11,1,0,4.1,54,217.0,139.0,0.0,0.0,1,0,50,3,2,1,0,0,0,2,4,Paul Nauert,"E.Jackson (5-72), T.Percival (1-BSv), D.Wheeler (1), J.Howell (4-W)",TBR,2008
34,35,May 9,True,LAA,"W,2-0",9.0,1,0,0,0,0,8,0,1,3.98,28,92.0,61.0,,,0,0,27,0,0,0,0,0,0,1,1,Gary Cederstrom,J.Shields (5-93-W),TBR,2008
35,36,May 10,True,LAA,"W,2-0",9.0,3,0,0,0,6,7,0,0,3.87,35,151.0,95.0,0.0,0.0,0,0,29,2,0,1,0,0,0,1,4,Fieldin Culbreth,"S.Kazmir (5-69-W), T.Miller (2-H), D.Wheeler (1-H), T.Percival (1-Sv)",TBR,2008
36,37,May 11,True,LAA,"W,8-5",9.0,9,5,5,0,2,5,0,0,3.9,38,148.0,95.0,0.0,0.0,0,0,36,1,1,0,0,0,1,0,3,Jim Reynolds,"A.Sonnanstine (4-32), J.Howell (2-W), T.Percival (0-Sv)",TBR,2008
37,38,May 12,True,NYY,"W,7-1",9.0,6,1,1,0,2,5,0,1,3.82,33,144.0,95.0,0.0,0.0,0,0,30,1,0,0,0,0,0,3,3,Dan Iassogna,"M.Garza (4-69-W), G.Glover (16), T.Miller (1)",TBR,2008
38,39,May 13,True,NYY,"W,2-1",11.0,6,1,1,0,3,7,1,0,3.73,40,169.0,107.0,0.0,0.0,0,0,37,0,1,0,0,0,0,2,4,Ron Kulpa,"E.Jackson (4-71), D.Wheeler (2-H), T.Percival (1-BSv), J.Howell (1-W)",TBR,2008
39,40,May 14,True,NYY,"L,1-2",9.0,7,2,2,0,2,7,0,0,3.69,35,124.0,81.0,1.0,0.0,0,1,31,2,0,0,2,0,1,1,3,Rob Drake,"J.Shields (4-62-L), T.Miller (1), A.Reyes (29)",TBR,2008
40,41,May 15,True,NYY,"W,5-2",9.0,7,2,2,0,3,7,0,0,3.64,37,144.0,92.0,2.0,0.0,0,0,34,0,0,0,0,0,0,0,5,Dale Scott,"S.Kazmir (4-66-W), G.Glover (2), T.Miller (0-H), D.Wheeler (1-H), T.Percival (1-Sv)",TBR,2008
41,42,May 16,False,STL,"W,3-1",9.0,8,1,1,0,0,4,1,0,3.58,34,109.0,83.0,0.0,0.0,0,0,34,0,1,0,0,0,0,1,2,Mike Estabrook,"A.Sonnanstine (4-66-W), T.Percival (0-Sv)",TBR,2008
42,43,May 17,False,STL,"L,8-9",9.1,13,9,8,1,2,7,3,0,3.68,42,155.0,98.0,2.0,0.0,0,1,40,1,0,0,0,0,0,0,6,Greg Gibson,"M.Garza (4-16), G.Glover (1), J.Howell (3), A.Reyes (2), T.Miller (1), D.Wheeler (1-L)",TBR,2008
43,44,May 18,False,STL,"L,4-5",8.1,11,5,5,0,10,9,1,0,3.72,46,166.0,88.0,4.0,2.0,0,0,34,1,0,1,2,0,0,0,6,Brian Runge,"E.Jackson (4-55), J.Howell (0-H), D.Wheeler (0-H), T.Miller (0-BSv), A.Reyes (0), G.Glover (0-L)",TBR,2008
44,45,May 19,False,OAK,"W,7-6",13.0,10,6,6,0,5,10,3,1,3.73,53,183.0,107.0,2.0,0.0,0,0,46,1,1,1,1,0,0,0,5,Bruce Dreckman,"J.Shields (4-46), G.Glover (0), J.Howell (0), J.Hammel (11-W), T.Percival (2-Sv)",TBR,2008
45,46,May 20,False,OAK,"W,3-2",9.0,6,2,2,0,2,11,1,0,3.69,35,135.0,90.0,0.0,0.0,0,0,33,2,0,0,0,0,0,0,3,Brian Gorman,"S.Kazmir (4-72-W), D.Wheeler (1-H), T.Percival (0-Sv)",TBR,2008
46,47,May 21,False,OAK,"L,1-9",8.0,11,9,9,0,4,7,3,0,3.81,38,136.0,80.0,0.0,0.0,0,0,34,4,0,0,0,0,0,1,3,Sam Holbrook,"A.Sonnanstine (4-31-L), J.Hammel (1), T.Miller (2)",TBR,2008
47,48,May 23,True,BAL,"W,2-0",9.0,4,0,0,0,4,5,0,0,3.74,34,119.0,70.0,1.0,0.0,0,0,30,1,1,0,0,0,0,1,3,Ed Rapuano,"M.Garza (5-70-W), T.Miller (1-H), T.Percival (2-Sv)",TBR,2008
48,49,May 24,True,BAL,"W,11-4",9.0,5,4,4,0,7,7,1,0,3.74,39,167.0,96.0,3.0,0.0,0,0,32,1,0,0,0,0,0,1,4,Ed Hickox,"E.Jackson (5-44-W), J.Howell (4), G.Glover (4), A.Reyes (5)",TBR,2008
49,50,May 25,True,BAL,"W,5-4",9.0,8,4,3,1,1,4,1,0,3.73,33,106.0,68.0,0.0,0.0,0,0,31,1,1,0,1,0,0,1,3,CB Bucknor,"J.Shields (5-54), T.Miller (1), T.Percival (1-W)",TBR,2008
50,51,May 26,True,TEX,"W,7-3",9.0,5,3,3,0,0,12,1,0,3.71,31,128.0,87.0,0.0,0.0,0,1,30,2,0,0,0,1,0,0,4,Chris Guccione,"S.Kazmir (5-77-W), A.Reyes (1), G.Glover (1), T.Miller (0)",TBR,2008
51,52,May 27,True,TEX,"L,6-12",9.0,16,12,7,5,3,9,1,0,3.78,47,171.0,113.0,0.0,0.0,2,0,43,5,0,0,1,0,1,1,3,Tim Welke,"A.Sonnanstine (5-35-L), J.Howell (2), G.Glover (0)",TBR,2008
52,53,May 28,True,TEX,"W,5-3",9.0,6,3,3,0,2,11,0,0,3.76,35,135.0,94.0,1.0,1.0,0,0,33,1,0,0,0,0,0,0,3,Chuck Meriwether,"M.Garza (4-74-W), T.Percival (2-H), D.Wheeler (7-Sv)",TBR,2008
53,54,May 29,True,CHW,"L,1-5",9.0,11,5,5,0,2,6,2,0,3.78,39,138.0,93.0,0.0,0.0,0,0,37,4,0,0,0,0,1,1,2,Dana DeMuth,"E.Jackson (4-38-L), J.Hammel (7)",TBR,2008
54,55,May 30,True,CHW,"W,2-1",9.0,8,1,1,0,4,10,1,0,3.73,36,153.0,97.0,0.0,0.0,0,0,32,1,0,0,0,0,0,2,4,Lance Barksdale,"J.Shields (4-59), A.Reyes (3), J.Howell (2), D.Wheeler (1-W)",TBR,2008
55,56,May 31,True,CHW,"W,2-0",9.0,4,0,0,0,5,9,0,0,3.67,35,150.0,95.0,5.0,0.0,2,0,30,1,0,0,0,0,0,0,6,Doug Eddings,"S.Kazmir (4-74-W), A.Reyes (0-H), J.Howell (0-H), D.Wheeler (0-H), T.Miller (4-H), G.Balfour (99-Sv)",TBR,2008
56,57,Jun 1,True,CHW,"W,4-3",10.0,13,3,3,0,0,8,0,0,3.65,43,137.0,101.0,2.0,0.0,0,0,43,4,0,0,0,0,0,0,4,Ted Barrett,"A.Sonnanstine (4-40), G.Balfour (0), A.Reyes (0), J.Howell (0-W)",TBR,2008
57,58,Jun 3,False,BOS,"L,4-7",8.0,7,7,5,2,3,5,2,2,3.68,35,138.0,78.0,2.0,1.0,1,0,29,2,0,0,0,1,1,2,3,Chad Fairchild,"M.Garza (5-33-L), G.Balfour (1), G.Glover (6)",TBR,2008
58,59,Jun 4,False,BOS,"L,1-5",8.0,11,5,5,0,5,6,0,0,3.71,37,144.0,87.0,0.0,0.0,2,1,31,1,0,0,0,1,0,0,3,Paul Emmel,"E.Jackson (5-40-L), J.Hammel (5), T.Miller (3)",TBR,2008
59,60,Jun 5,False,BOS,"L,1-7",8.0,8,7,7,0,5,7,1,3,3.77,40,168.0,100.0,3.0,3.0,1,0,31,1,0,0,0,1,0,0,6,Jeff Kellogg,"J.Shields (5-33-L), G.Balfour (1), J.Howell (3), G.Glover (1), D.Wheeler (4), A.Reyes (3)",TBR,2008
