,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
46,47,Jun 3,False,SDP,"W,3-2",34,33,3,9,0,1,0,3,1,0,3,0,0,0,0,2,1,0,0.242,0.309,0.352,0.661,4,13,L,R.Jones(54),HOU,1980
47,48,Jun 4,False,SDP,"W,4-3",38,35,4,10,2,0,0,3,2,1,3,0,1,0,1,0,2,1,0.243,0.309,0.352,0.661,7,13,R,S.Mura(57),HOU,1980
48,49,Jun 6,True,SFG,"W,2-0",33,33,2,11,1,2,0,2,0,0,4,0,0,0,0,0,2,1,0.245,0.31,0.354,0.664,7,10,L,B.Knepper(56),HOU,1980
49,50,Jun 7,True,SFG,"W,3-0",32,30,3,10,2,1,0,3,2,1,2,0,0,0,1,0,2,1,0.246,0.311,0.356,0.667,5,10,R,E.Whitson(36),HOU,1980
50,51,Jun 8,True,SFG,"W,5-4",37,32,5,9,1,2,0,4,2,1,2,0,1,2,1,0,0,0,0.247,0.311,0.358,0.668,7,14,L,V.Blue(48),HOU,1980
51,52,Jun 9,True,CHC,"W,6-2",42,36,6,14,1,0,0,5,6,0,4,0,0,0,0,0,1,1,0.25,0.314,0.359,0.673,12,13,R,D.Lamp(16),HOU,1980
52,53,Jun 10,True,CHC,"W,5-2",36,28,5,9,2,0,1,5,8,0,2,0,0,0,0,0,1,2,0.251,0.317,0.361,0.678,7,12,R,M.Krukow(44),HOU,1980
53,54,Jun 11,True,CHC,"W,3-0",33,31,3,9,2,0,0,3,1,0,6,0,1,0,0,1,2,0,0.252,0.317,0.361,0.678,6,11,R,R.Reuschel(56),HOU,1980
54,55,Jun 13,False,PIT,"L,3-5",34,31,3,5,1,1,0,3,3,0,3,0,0,0,0,0,0,0,0.25,0.316,0.359,0.675,4,14,R,E.Solomon(60),HOU,1980
55,56,Jun 14,False,PIT,"W,7-3",46,40,7,16,1,2,1,6,4,1,4,0,0,2,0,0,2,0,0.253,0.318,0.364,0.683,12,14,R,D.Robinson(25),HOU,1980
56,57,Jun 15,False,PIT,"L,1-4",36,32,1,8,1,0,0,1,3,0,3,0,1,0,0,1,1,0,0.253,0.318,0.363,0.681,8,13,L,J.Candelaria(67),HOU,1980
57,58,Jun 16,False,CHC,"W,2-1",35,30,2,3,1,0,0,1,5,0,7,0,0,0,0,0,0,0,0.251,0.317,0.36,0.676,6,16,R,R.Reuschel(51),HOU,1980
58,59,Jun 17,False,CHC,"W,7-1",42,37,7,9,2,0,1,7,4,1,11,1,0,0,2,0,1,1,0.251,0.317,0.36,0.677,8,12,R,L.McGlothen(16),HOU,1980
59,60,Jun 18,True,STL,"W,3-0",34,28,3,7,0,0,0,2,5,1,1,0,1,0,0,2,1,0,0.251,0.318,0.358,0.676,7,10,L,J.Kaat(50),HOU,1980
60,61,Jun 19,True,STL,"W,2-0",32,27,2,5,1,1,0,2,3,1,1,0,1,1,1,0,0,0,0.25,0.317,0.357,0.675,6,12,L,B.Sykes(58),HOU,1980
61,62,Jun 20,True,PIT,"W,6-4",37,33,6,13,3,1,0,6,3,0,6,0,0,1,0,1,0,0,0.252,0.319,0.361,0.679,7,13,L,J.Candelaria(29),HOU,1980
62,63,Jun 21,True,PIT,"W,4-2",32,31,4,9,2,0,1,4,1,0,4,0,0,0,0,0,0,2,0.253,0.319,0.362,0.681,4,12,R,B.Blyleven(50),HOU,1980
63,64,Jun 22,True,PIT,"L,1-2",31,31,1,4,1,0,1,1,0,0,5,0,0,0,0,0,0,0,0.251,0.316,0.36,0.677,3,12,R,J.Bibby(75),HOU,1980
64,65,Jun 23,True,LAD,"L,0-3",31,29,0,3,1,1,0,0,2,0,2,0,0,0,0,0,0,1,0.249,0.314,0.358,0.673,4,15,R,R.Sutcliffe(81),HOU,1980
65,66,Jun 24,True,LAD,"W,5-4",52,42,5,11,2,0,1,4,7,2,9,1,2,0,2,0,5,1,0.249,0.316,0.359,0.674,14,16,R,B.Hooton(53),HOU,1980
66,67,Jun 25,True,LAD,"L,2-9",38,35,2,12,2,0,0,2,3,1,5,0,0,0,0,0,0,0,0.251,0.317,0.359,0.676,9,12,R,B.Welch(46),HOU,1980
67,68,Jun 27,True,CIN,"W,5-4",32,28,5,8,1,1,0,5,1,0,1,0,1,2,0,0,0,1,0.251,0.317,0.36,0.676,3,11,R,F.Pastore(44),HOU,1980
68,69,Jun 28,True,CIN,"L,5-8",39,35,5,9,2,0,1,5,4,0,2,0,0,0,1,2,0,0,0.251,0.317,0.36,0.677,7,15,L,J.Price(37),HOU,1980
69,70,Jun 29,True,CIN,"W,12-10",44,40,12,17,4,1,1,12,4,2,6,0,0,0,0,0,2,0,0.254,0.32,0.365,0.685,8,16,L,C.Leibrandt(19),HOU,1980
70,71,Jun 30,False,ATL,"L,4-5",43,36,4,8,1,0,3,4,5,0,3,0,2,0,0,2,2,1,0.254,0.32,0.367,0.687,6,14,R,R.Matula(57),HOU,1980
71,72,Jul 1,False,ATL,"L,4-13",39,37,4,11,3,0,0,4,1,0,2,0,0,1,1,1,1,0,0.254,0.319,0.368,0.687,8,17,R,D.Alexander(56),HOU,1980
72,73,Jul 2,False,ATL,"L,0-14",35,33,0,5,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0.253,0.318,0.365,0.682,8,18,R,P.Niekro(82),HOU,1980
73,74,Jul 3,False,ATL,"W,5-3",42,40,5,14,1,0,2,4,2,0,0,0,0,0,2,2,0,1,0.255,0.319,0.367,0.686,10,14,R,T.Boggs(42),HOU,1980
74,75,Jul 4,False,CIN,"L,1-8",31,31,1,4,0,1,1,1,0,0,6,0,0,0,0,0,1,0,0.253,0.317,0.366,0.683,3,14,L,C.Leibrandt(81),HOU,1980
75,76,Jul 5 (1),False,CIN,"L,6-8",36,34,6,8,1,1,0,6,2,0,6,0,0,0,0,0,2,0,0.253,0.316,0.366,0.682,3,12,R,B.Berenyi(17),HOU,1980
76,77,Jul 5 (2),False,CIN,"L,2-3",37,34,2,7,3,1,0,2,3,0,2,0,0,0,0,0,0,0,0.252,0.316,0.366,0.681,8,18,R,M.LaCoss(52),HOU,1980
77,78,Jul 6,False,CIN,"W,3-2",39,38,3,12,2,0,0,1,0,0,2,0,1,0,1,0,1,1,0.253,0.316,0.366,0.681,9,11,R,F.Pastore(52),HOU,1980
78,79,Jul 10,False,LAD,"L,3-4",39,35,3,8,1,0,0,3,3,1,6,0,0,1,1,0,5,0,0.253,0.315,0.364,0.679,9,13,R,B.Hooton(56),HOU,1980
79,80,Jul 11,False,LAD,"L,2-3",35,30,2,6,0,0,0,2,3,0,6,0,1,1,1,1,1,1,0.252,0.315,0.362,0.677,6,13,L,J.Reuss(73),HOU,1980
80,81,Jul 12,True,ATL,"W,9-5",44,36,9,15,3,1,0,9,6,0,2,1,1,0,0,2,2,0,0.254,0.317,0.365,0.682,11,12,L,L.McWilliams(22),HOU,1980
81,82,Jul 13 (1),True,ATL,"W,6-5",39,36,6,14,2,3,1,5,3,0,3,0,0,0,0,2,0,0,0.256,0.319,0.369,0.688,9,16,R,R.Matula(39),HOU,1980
82,83,Jul 13 (2),True,ATL,"W,6-1",39,35,6,12,1,0,1,6,3,0,3,1,0,0,1,0,3,2,0.257,0.32,0.37,0.69,9,11,R,T.Boggs(24),HOU,1980
83,84,Jul 14,True,ATL,"L,0-2",31,28,0,2,1,0,0,0,3,0,11,0,0,0,0,1,1,0,0.255,0.318,0.368,0.686,4,14,R,P.Niekro(91),HOU,1980
84,85,Jul 15,True,PHI,"W,3-2",35,32,3,8,0,1,0,2,2,1,2,0,0,1,1,0,1,0,0.255,0.318,0.367,0.685,8,12,R,D.Ruthven(58),HOU,1980
85,86,Jul 16,True,PHI,"L,2-4",33,29,2,3,0,0,1,2,4,0,3,0,0,0,0,0,1,1,0.254,0.317,0.365,0.682,4,12,R,B.Walk(72),HOU,1980
86,87,Jul 17,True,PHI,"L,1-2",38,35,1,7,0,1,0,1,3,0,10,0,0,0,1,0,0,0,0.253,0.316,0.364,0.68,10,12,L,S.Carlton(76),HOU,1980
87,88,Jul 18,True,MON,"L,4-5",56,46,4,18,1,0,1,4,8,1,5,0,2,0,0,1,3,1,0.255,0.319,0.366,0.685,19,16,L,B.Lee(35),HOU,1980
88,89,Jul 19 (1),True,MON,"W,4-2",38,31,4,8,1,0,1,4,7,1,6,0,0,0,0,0,2,1,0.255,0.32,0.366,0.686,10,12,R,C.Lea(55),HOU,1980
89,90,Jul 19 (2),True,MON,"L,2-5",36,29,2,5,0,0,0,2,6,0,3,0,0,1,1,2,1,1,0.255,0.32,0.364,0.684,7,15,R,B.Gullickson(66),HOU,1980
90,91,Jul 20,True,MON,"W,4-3",32,26,4,3,0,1,0,3,4,0,3,0,1,1,1,0,0,0,0.253,0.319,0.363,0.682,4,11,R,S.Rogers(61),HOU,1980
91,92,Jul 21,True,NYM,"W,3-2",38,32,3,7,1,0,0,3,5,1,9,0,1,0,1,0,1,1,0.253,0.319,0.362,0.681,9,14,R,T.Hausman(61),HOU,1980
92,93,Jul 22,True,NYM,"W,6-5",40,32,6,12,0,1,1,6,7,0,4,0,1,0,0,2,3,0,0.254,0.321,0.363,0.684,10,14,R,J.Pacella(29),HOU,1980
93,94,Jul 23,True,NYM,"L,3-4",35,32,3,7,3,0,0,3,1,0,6,0,1,1,0,0,1,0,0.254,0.32,0.363,0.683,5,15,L,P.Falcone(58),HOU,1980
94,95,Jul 25,False,MON,"W,9-8",47,40,9,15,4,0,1,9,6,0,6,0,1,0,1,0,2,2,0.255,0.322,0.365,0.687,11,17,R,S.Rogers(40),HOU,1980
95,96,Jul 26,False,MON,"L,1-2",44,39,1,6,2,0,0,1,5,0,6,0,0,0,0,1,1,2,0.254,0.321,0.363,0.684,7,13,R,S.Sanderson(77),HOU,1980
