,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
31,32,May 10,False,MIL,"L,3-4",43,40,3,13,4,0,0,3,3,0,8,0,0,0,0,2,0,0,0.274,0.331,0.385,0.715,10,12,L,S.Karl(41),ANA,1997
32,33,May 11,False,MIL,"L,2-5",38,36,2,8,0,0,0,2,2,0,7,0,0,0,1,0,1,0,0.273,0.329,0.38,0.708,9,10,R,B.McDonald(47),ANA,1997
33,34,May 12,True,CHW,"W,16-8",50,40,16,18,1,0,1,15,6,0,2,1,1,2,2,1,1,0,0.278,0.335,0.385,0.721,10,10,R,D.Darwin(45),ANA,1997
34,35,May 13,True,CHW,"W,8-7",42,35,8,13,5,0,0,7,6,0,0,0,0,1,1,0,0,1,0.281,0.339,0.389,0.728,10,10,R,J.Baldwin(16),ANA,1997
35,36,May 14,True,BAL,"W,6-5",35,31,6,7,1,0,3,6,4,0,3,0,0,0,0,0,1,0,0.28,0.338,0.393,0.731,5,9,R,M.Johnson(38),ANA,1997
36,37,May 15,True,BAL,"W,3-2",36,31,3,9,4,0,0,3,4,0,4,0,0,1,0,0,1,0,0.28,0.339,0.393,0.732,9,10,R,S.Kamieniecki(44),ANA,1997
37,38,May 16,True,MIL,"W,5-1",34,30,5,8,0,0,3,5,3,0,7,1,0,0,0,1,3,1,0.28,0.339,0.397,0.736,5,10,R,B.McDonald(46),ANA,1997
38,39,May 17,True,MIL,"W,6-5",38,30,6,8,3,0,0,5,7,0,5,0,1,0,1,1,0,0,0.279,0.341,0.397,0.737,8,11,L,J.Adamson(52),ANA,1997
39,40,May 18,True,MIL,"W,5-4",29,27,5,6,1,0,2,5,1,0,3,1,0,0,0,1,0,2,0.278,0.34,0.398,0.738,0,10,R,J.Mercedes(48),ANA,1997
40,41,May 19,True,SEA,"L,4-13",37,33,4,7,1,0,1,4,3,0,5,0,1,0,0,0,0,0,0.277,0.338,0.397,0.735,6,9,L,J.Moyer(41),ANA,1997
41,42,May 20,True,SEA,"W,11-9",43,36,11,13,1,0,2,11,6,0,9,0,1,0,0,0,0,1,0.279,0.341,0.401,0.742,8,11,L,J.Fassero(18),ANA,1997
42,43,May 21,True,SEA,"W,18-3",54,45,18,21,4,1,3,17,7,0,4,0,1,1,2,0,3,0,0.284,0.347,0.412,0.759,12,11,R,D.Martínez(11),ANA,1997
43,44,May 23,False,TOR,"W,12-2",50,43,12,17,2,0,3,11,6,0,6,0,0,1,2,2,3,0,0.287,0.35,0.419,0.769,11,12,R,J.Guzmán(26),ANA,1997
44,45,May 24,False,TOR,"W,3-1",39,34,3,9,1,0,1,3,2,1,4,2,0,1,1,0,0,1,0.287,0.35,0.418,0.768,9,9,R,W.Williams(49),ANA,1997
45,46,May 25,False,TOR,"L,3-4",46,36,3,6,1,1,0,2,9,1,8,0,1,0,0,1,0,1,0.284,0.349,0.414,0.764,10,11,R,P.Hentgen(59),ANA,1997
46,47,May 26,False,DET,"L,0-6",32,30,0,4,0,0,0,0,2,0,4,0,0,0,0,1,1,0,0.282,0.347,0.409,0.756,5,9,R,O.Olivares(81),ANA,1997
47,48,May 27,False,DET,"L,2-6",36,31,2,5,0,0,1,2,5,0,8,0,0,0,0,1,0,0,0.279,0.345,0.407,0.752,7,11,L,J.Thompson(76),ANA,1997
48,49,May 28,False,OAK,"W,14-10",47,41,14,14,4,0,2,12,4,2,10,2,0,0,2,0,1,1,0.281,0.347,0.411,0.758,6,9,R,S.Karsay(35),ANA,1997
49,50,May 29,False,OAK,"W,7-1",40,37,7,12,5,0,0,6,2,0,4,1,0,0,1,1,0,2,0.282,0.348,0.412,0.76,6,10,R,D.Wengert(25),ANA,1997
50,51,May 30,True,MIN,"L,3-4",37,36,3,12,4,0,1,3,1,0,4,0,0,0,0,2,0,1,0.283,0.348,0.414,0.762,7,10,R,B.Tewksbury(44),ANA,1997
51,52,May 31,True,MIN,"W,5-3",38,36,5,12,2,0,2,5,2,0,5,0,0,0,0,0,1,0,0.284,0.348,0.417,0.765,9,10,L,S.Aldred(22),ANA,1997
52,53,Jun 1,True,MIN,"L,4-5",39,35,4,9,4,0,0,4,4,0,8,0,0,0,0,0,0,0,0.283,0.348,0.416,0.764,8,11,R,K.Jarvis(31),ANA,1997
53,54,Jun 3,True,KCR,"L,2-5",35,33,2,7,2,0,1,2,2,0,4,0,0,0,0,0,0,1,0.282,0.346,0.415,0.762,6,9,R,T.Belcher(63),ANA,1997
54,55,Jun 4,True,KCR,"W,7-3",36,35,7,11,1,0,1,7,1,0,6,0,0,0,0,0,0,0,0.283,0.346,0.415,0.762,5,10,L,G.Rusch(24),ANA,1997
55,56,Jun 5,False,MIN,"W,3-0",40,36,3,10,1,0,0,3,2,2,5,0,1,1,0,0,0,0,0.282,0.346,0.413,0.759,10,10,R,B.Tewksbury(50),ANA,1997
56,57,Jun 6,False,MIN,"L,7-9",42,36,7,10,5,0,1,7,3,1,5,2,0,1,0,0,0,0,0.282,0.346,0.415,0.761,8,10,L,S.Aldred(45),ANA,1997
57,58,Jun 7,False,MIN,"L,1-6",33,30,1,6,2,0,0,1,3,0,6,0,0,0,0,2,0,1,0.281,0.345,0.413,0.757,5,10,R,B.Radke(74),ANA,1997
58,59,Jun 8,False,MIN,"W,8-6",41,35,8,11,2,1,1,8,5,0,3,0,0,1,0,2,0,0,0.282,0.346,0.414,0.76,6,11,L,R.Robertson(36),ANA,1997
59,60,Jun 9,False,KCR,"W,12-5",49,42,12,18,2,0,1,12,5,0,3,0,0,2,0,0,0,0,0.285,0.348,0.417,0.765,10,9,L,G.Rusch(18),ANA,1997
60,61,Jun 10,False,KCR,"W,6-2",36,32,6,10,3,0,2,6,3,0,4,0,0,1,0,2,1,0,0.285,0.348,0.42,0.768,3,11,R,K.Appier(45),ANA,1997
61,62,Jun 11,False,KCR,"L,1-6",34,32,1,8,2,0,1,1,2,0,5,0,0,0,0,2,0,1,0.285,0.348,0.42,0.767,6,10,L,J.Rosado(67),ANA,1997
62,63,Jun 12,True,SDP,"W,8-4",43,38,8,17,1,0,3,8,3,0,3,1,0,1,0,1,0,0,0.287,0.35,0.424,0.774,11,9,L,H.Murray(22),ANA,1997
63,64,Jun 13,True,SDP,"L,7-8",60,50,7,11,4,0,0,7,10,1,6,0,0,0,1,1,2,2,0.286,0.35,0.422,0.772,11,11,R,W.Cunnane(17),ANA,1997
64,65,Jun 14,True,SFG,"L,3-10",39,38,3,14,1,0,1,3,1,0,4,0,0,0,0,3,0,0,0.287,0.35,0.423,0.773,9,11,R,J.Roa(46),ANA,1997
65,66,Jun 15,True,SFG,"L,1-4",42,33,1,7,2,0,0,1,9,0,6,0,0,0,0,1,1,0,0.286,0.351,0.42,0.771,14,11,R,W.VanLandingham(55),ANA,1997
66,67,Jun 17,False,LAD,"L,3-4",33,32,3,6,2,0,0,3,1,0,8,0,0,0,1,1,0,1,0.285,0.349,0.418,0.767,3,14,R,C.Park(59),ANA,1997
67,68,Jun 18,False,LAD,"L,5-7",41,33,5,7,3,1,1,4,6,0,12,1,1,0,1,1,0,0,0.284,0.349,0.419,0.768,9,14,R,H.Nomo(50),ANA,1997
68,69,Jun 19,True,OAK,"W,4-3",42,32,4,9,0,0,0,3,6,0,7,3,1,0,1,2,0,0,0.284,0.351,0.417,0.768,13,10,R,S.Karsay(52),ANA,1997
69,70,Jun 20,True,OAK,"W,5-2",33,30,5,6,0,0,1,5,2,0,0,0,0,1,2,1,1,0,0.283,0.349,0.415,0.765,4,9,R,D.Wengert(54),ANA,1997
70,71,Jun 21,True,OAK,"W,5-3",36,30,5,6,2,1,0,4,5,0,6,0,0,1,1,0,1,0,0.282,0.349,0.415,0.763,7,9,R,A.Prieto(50),ANA,1997
71,72,Jun 22,True,OAK,"W,7-6",38,33,7,13,3,1,1,6,3,0,5,0,1,1,0,1,3,1,0.283,0.35,0.417,0.767,7,9,R,M.Oquist(31),ANA,1997
72,73,Jun 23,False,TEX,"W,1-0",35,31,1,7,0,0,1,1,4,0,6,0,0,0,1,1,0,2,0.283,0.349,0.416,0.766,7,9,L,D.Oliver(61),ANA,1997
73,74,Jun 24,False,TEX,"W,7-6",39,37,7,11,3,1,0,6,2,1,5,0,0,0,0,1,0,0,0.283,0.349,0.416,0.766,5,12,R,K.Hill(41),ANA,1997
74,75,Jun 25,False,TEX,"L,4-5",41,37,4,10,1,0,1,3,4,1,2,0,0,0,1,1,1,0,0.283,0.349,0.416,0.765,10,10,R,B.Witt(46),ANA,1997
75,76,Jun 26,False,SEA,"L,3-6",35,32,3,7,2,0,1,3,3,0,2,0,0,0,0,2,0,0,0.282,0.348,0.415,0.764,5,9,L,J.Moyer(61),ANA,1997
76,77,Jun 27,False,SEA,"L,1-8",36,30,1,7,1,0,0,1,5,0,9,0,0,1,0,3,0,0,0.281,0.348,0.414,0.762,8,10,L,J.Fassero(62),ANA,1997
77,78,Jun 28,False,SEA,"W,6-1",40,34,6,9,1,0,1,4,4,1,4,1,0,1,0,0,4,1,0.281,0.348,0.413,0.762,7,10,R,D.Lowe(42),ANA,1997
78,79,Jun 29,False,SEA,"L,2-3",40,32,2,6,0,0,0,1,7,0,8,1,0,0,1,0,0,1,0.28,0.348,0.411,0.759,11,10,L,R.Johnson(70),ANA,1997
79,80,Jun 30,False,COL,"L,7-11",49,42,7,15,4,2,1,7,6,0,8,1,0,0,1,0,0,1,0.281,0.35,0.414,0.764,15,15,R,D.Holmes(20),ANA,1997
80,81,Jul 1,False,COL,"W,4-1",37,35,4,10,3,0,2,4,1,0,8,1,0,0,0,0,1,1,0.281,0.349,0.415,0.765,6,12,R,J.Burke(46),ANA,1997
81,82,Jul 2,True,LAD,"L,4-5",42,34,4,10,1,0,1,4,4,0,6,2,2,0,2,1,0,1,0.281,0.35,0.415,0.766,11,9,R,C.Park(53),ANA,1997
82,83,Jul 3,True,LAD,"L,2-8",42,34,2,6,1,0,1,2,7,0,6,1,0,0,1,0,1,0,0.28,0.35,0.414,0.764,13,9,R,H.Nomo(67),ANA,1997
83,84,Jul 4,True,SEA,"L,3-7",38,34,3,8,2,0,2,3,4,0,8,0,0,0,1,2,0,0,0.28,0.35,0.415,0.764,8,11,L,R.Johnson(57),ANA,1997
84,85,Jul 5,True,SEA,"W,5-4",36,32,5,9,2,0,1,5,2,0,5,1,1,0,1,2,0,0,0.28,0.349,0.415,0.764,6,11,L,J.Moyer(60),ANA,1997
85,86,Jul 6,True,SEA,"W,8-0",37,35,8,9,1,0,3,8,2,0,8,0,0,0,1,0,0,0,0.279,0.349,0.416,0.765,5,11,L,J.Fassero(34),ANA,1997
86,87,Jul 10,False,OAK,"W,8-4",41,36,8,12,4,0,3,7,4,0,4,0,0,1,0,2,0,0,0.28,0.349,0.42,0.769,6,10,R,B.Rigby(27),ANA,1997
87,88,Jul 11,False,OAK,"W,14-4",50,44,14,17,2,1,3,13,6,0,8,0,0,0,1,1,1,0,0.282,0.351,0.423,0.774,9,12,R,S.Karsay(17),ANA,1997
88,89,Jul 12,False,OAK,"W,6-3",40,34,6,8,2,0,0,6,4,0,5,1,1,0,0,0,1,0,0.281,0.351,0.422,0.773,7,10,R,A.Prieto(29),ANA,1997
89,90,Jul 13,False,OAK,"W,5-3",42,30,5,9,3,0,0,5,9,0,6,0,1,2,0,1,0,2,0.281,0.352,0.422,0.774,10,9,R,M.Oquist(31),ANA,1997
90,91,Jul 14,True,TEX,"W,6-5",39,36,6,11,3,0,0,5,3,1,6,0,0,0,0,0,0,0,0.281,0.352,0.421,0.773,8,10,R,J.Santana(54),ANA,1997
91,92,Jul 15,True,TEX,"W,6-2",37,35,6,12,1,0,0,6,2,0,3,0,0,0,1,1,0,1,0.282,0.352,0.421,0.773,7,9,R,K.Hill(22),ANA,1997
92,93,Jul 16,True,DET,"W,5-3",34,29,5,6,0,0,2,5,4,0,6,0,0,1,1,0,1,1,0.281,0.352,0.421,0.772,5,9,R,B.Moehler(52),ANA,1997
93,94,Jul 17,True,DET,"W,9-4",40,33,9,12,0,1,1,8,5,1,9,1,0,1,0,2,3,0,0.282,0.353,0.422,0.774,7,11,R,F.Lira(26),ANA,1997
94,95,Jul 18,True,TOR,"L,1-2",34,30,1,7,1,0,0,0,4,0,2,0,0,0,0,1,0,1,0.282,0.352,0.42,0.773,6,10,R,W.Williams(55),ANA,1997
95,96,Jul 19,True,TOR,"W,5-4",37,31,5,6,2,0,2,4,6,0,11,0,0,0,0,0,1,1,0.281,0.352,0.421,0.773,6,10,R,R.Person(46),ANA,1997
96,97,Jul 20,True,TOR,"W,9-5",39,35,9,13,4,0,1,9,3,0,9,0,0,1,0,0,1,1,0.282,0.353,0.422,0.775,6,10,R,L.Andújar(38),ANA,1997
97,98,Jul 22,False,NYY,"L,2-9",36,32,2,5,0,0,0,2,4,0,9,0,0,0,0,0,1,0,0.281,0.352,0.42,0.771,7,9,R,D.Cone(66),ANA,1997
98,99,Jul 23,False,NYY,"L,4-5",37,33,4,9,0,0,1,4,4,0,5,0,0,0,0,1,0,2,0.281,0.352,0.419,0.771,6,11,R,D.Gooden(40),ANA,1997
99,100,Jul 25 (1),False,BOS,"W,5-4",40,35,5,10,1,0,1,5,5,0,7,0,0,0,0,2,2,0,0.281,0.352,0.419,0.771,8,9,R,T.Gordon(34),ANA,1997
100,101,Jul 25 (2),False,BOS,"W,8-5",43,34,8,9,2,1,1,8,7,2,7,0,0,2,1,1,4,0,0.281,0.352,0.42,0.772,8,9,R,B.Rose(34),ANA,1997
101,102,Jul 26,False,BOS,"L,6-7",46,41,6,14,2,1,0,5,5,0,8,0,0,0,1,1,1,0,0.281,0.353,0.42,0.773,13,10,L,S.Avery(29),ANA,1997
102,103,Jul 27,False,BOS,"L,5-6",36,32,5,7,2,1,3,5,2,0,8,1,0,1,0,0,0,1,0.281,0.352,0.422,0.774,4,11,R,A.Sele(40),ANA,1997
103,104,Jul 28 (1),False,CLE,"W,2-0",37,36,2,9,0,0,0,2,1,0,6,0,0,0,0,0,1,0,0.28,0.351,0.42,0.771,8,13,R,B.Colón(66),ANA,1997
104,105,Jul 28 (2),False,CLE,"W,10-7",44,38,10,13,2,1,2,10,6,0,8,0,0,0,0,2,3,0,0.281,0.352,0.422,0.774,7,10,R,O.Hershiser(30),ANA,1997
105,106,Jul 29,False,CLE,"W,7-2",40,36,7,10,2,0,2,6,4,0,4,0,0,0,0,0,0,1,0.281,0.352,0.423,0.775,6,9,R,T.Clark(32),ANA,1997
106,107,Jul 30,False,CLE,"W,5-2",39,35,5,9,0,0,2,5,2,0,7,1,0,1,0,0,1,0,0.281,0.352,0.423,0.774,7,10,R,C.Nagy(46),ANA,1997
107,108,Jul 31,True,CHW,"L,12-14",46,41,12,15,4,0,2,12,4,0,4,0,0,1,1,1,0,0,0.282,0.353,0.425,0.777,7,10,R,J.Navarro(-1),ANA,1997
108,109,Aug 1,True,CHW,"W,9-1",38,31,9,8,0,0,1,8,6,0,5,1,0,0,0,1,3,0,0.282,0.353,0.424,0.777,5,11,L,S.Eyre(26),ANA,1997
109,110,Aug 2,True,CHW,"W,5-2",36,28,5,5,0,0,1,5,8,0,8,0,0,0,0,0,0,1,0.281,0.353,0.423,0.776,7,10,R,C.Clemons(29),ANA,1997
110,111,Aug 3,True,CHW,"W,4-1",36,30,4,7,2,0,2,4,5,0,2,0,1,0,2,1,0,1,0.28,0.353,0.424,0.777,8,10,R,J.Baldwin(52),ANA,1997
111,112,Aug 4,True,MIL,"L,2-5",32,32,2,6,1,0,0,1,0,0,8,0,0,0,1,2,0,0,0.28,0.352,0.422,0.774,3,10,L,S.Karl(62),ANA,1997
112,113,Aug 5,True,MIL,"W,6-5",34,30,6,8,2,1,0,6,2,0,5,1,0,1,0,0,0,1,0.28,0.351,0.422,0.773,4,9,R,B.Florie(27),ANA,1997
113,114,Aug 6,True,MIL,"W,8-6",38,31,8,9,4,0,1,6,5,0,6,0,1,1,1,1,0,0,0.28,0.352,0.423,0.774,6,10,R,C.Eldred(39),ANA,1997
