,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
63,64,Jun 23,False,CLE,"W,5-4",9.0,9,4,4,0,5,1,1,0,4.31,39,,,2.0,0.0,2,0,32,2,0,1,2,0,1,2,2,Ted Hendry,"P.Underwood (10-36), D.Schatzeder (3-W)",DET,1980
64,65,Jun 24,False,CLE,"W,9-4",9.0,8,4,3,1,6,3,0,0,4.29,42,,,1.0,0.0,2,0,35,0,0,0,0,1,1,0,3,Larry Barnett,"D.Petry (3-33), R.Weaver (7-W), A.López (1-Sv)",DET,1980
65,66,Jun 25,False,CLE,"W,13-3",9.0,9,3,2,1,4,3,0,1,4.26,37,,,,,0,0,32,0,0,0,0,0,0,3,1,Fred Spenn,M.Wilcox (3-58-W),DET,1980
66,67,Jun 27,False,TOR,"W,7-2",9.0,8,2,2,0,4,5,0,0,4.22,40,,,,,0,0,36,1,0,0,0,0,2,1,1,Jim Evans,J.Morris (4-64-W),DET,1980
67,68,Jun 28,False,TOR,"W,8-3",9.0,8,3,2,1,3,5,1,0,4.19,38,,,0.0,0.0,0,1,34,1,0,0,1,0,1,0,3,Ted Hendry,"D.Rozema (5-54-W), D.Schatzeder (4-H), A.López (3)",DET,1980
68,69,Jun 29,False,TOR,"L,0-2",8.0,6,2,1,1,4,5,0,0,4.15,33,,,6.0,0.0,0,1,28,0,1,1,1,0,1,1,3,Larry Barnett,"D.Petry (4-54-L), P.Underwood (5), A.López (0)",DET,1980
69,70,Jun 30,True,CLE,"W,9-4",9.0,12,4,4,0,6,5,0,0,4.15,44,,,3.0,0.0,2,1,38,2,0,0,0,0,0,0,4,Terry Cooney,"M.Wilcox (4-34), D.Schatzeder (1-W), P.Underwood (0-H), A.López (0-Sv)",DET,1980
70,71,Jul 1,True,CLE,"L,7-8",9.0,9,8,6,2,4,6,2,0,4.17,40,,,4.0,4.0,0,0,36,1,0,0,0,0,1,1,4,Bill Kunkel,"B.Robbins (11-43), R.Weaver (6), P.Underwood (0-L), A.López (0-BSv)",DET,1980
71,72,Jul 2,True,CLE,"W,7-6",9.0,12,6,5,1,3,4,0,0,4.19,45,,,3.0,2.0,1,0,41,2,1,0,1,0,3,0,3,Mark Johnson,"J.Morris (4-30-W), D.Schatzeder (1-H), A.López (0-Sv)",DET,1980
72,73,Jul 3,True,TOR,"W,8-5",9.0,14,5,5,0,3,5,1,0,4.2,41,,,3.0,1.0,0,0,38,5,0,1,0,0,0,2,3,Nick Bremigan,"D.Rozema (4-30), R.Weaver (1), P.Underwood (1-W)",DET,1980
73,74,Jul 4,True,TOR,"W,4-3",9.0,4,3,3,0,5,4,0,0,4.18,36,,,2.0,2.0,1,0,29,1,0,1,2,0,0,0,2,Durwood Merrill,"D.Petry (4-63-W), A.López (1-Sv)",DET,1980
74,75,Jul 5,True,TOR,"L,3-5",9.0,11,5,3,2,1,6,2,1,4.16,40,,,0.0,0.0,1,1,36,2,0,0,0,2,2,0,2,Marty Springstead,"M.Wilcox (4-43-L), D.Schatzeder (2)",DET,1980
75,76,Jul 6,True,TOR,"W,7-5",9.0,6,5,5,0,5,5,2,1,4.18,36,,,0.0,0.0,0,1,29,1,0,0,0,1,0,2,2,Dallas Parks,"J.Morris (3-48-W), A.López (1-Sv)",DET,1980
76,77,Jul 10,False,KCR,"L,2-3",8.0,7,3,3,0,1,3,1,1,4.17,32,,,,,0,0,29,2,0,0,1,0,0,0,1,Terry Cooney,M.Wilcox (4-58-L),DET,1980
77,78,Jul 11,False,KCR,"L,3-7",8.0,15,7,7,0,1,3,1,0,4.21,39,,,2.0,0.0,1,0,36,6,0,1,0,2,0,1,3,Bill Kunkel,"J.Morris (4-24-L), D.Schatzeder (5), P.Underwood (7)",DET,1980
78,79,Jul 12,False,BOS,"L,3-9",8.0,11,9,8,1,5,3,2,0,4.26,39,,,0.0,0.0,0,0,34,1,0,1,0,0,0,0,2,Ted Hendry,"D.Petry (7-15-L), R.Weaver (8)",DET,1980
79,80,Jul 13,False,BOS,"L,4-8",8.0,12,8,8,0,2,5,1,0,4.32,37,,,1.0,1.0,0,0,35,3,0,0,0,0,0,1,3,Richard Shulock,"D.Rozema (9-23-L), A.López (6), P.Underwood (1)",DET,1980
80,81,Jul 14,False,BOS,"W,12-4",9.0,8,4,4,0,7,3,1,0,4.31,39,,,1.0,1.0,0,1,32,1,0,0,0,0,0,2,2,Terry Cooney,"B.Robbins (12-44-W), A.López (0-Sv)",DET,1980
81,82,Jul 16,False,OAK,"W,7-2",9.0,3,2,2,0,2,6,0,0,4.28,32,,,0.0,0.0,0,0,29,0,0,0,1,0,0,0,2,Nick Bremigan,"M.Wilcox (5-49), R.Weaver (3-W)",DET,1980
82,83,Jul 17,False,OAK,"L,2-5",8.0,8,5,5,0,1,6,1,0,4.3,33,,,,,2,0,32,0,1,0,0,0,0,0,1,Mark Johnson,J.Morris (5-51-L),DET,1980
83,84,Jul 18,False,SEA,"W,5-3",10.0,7,3,3,0,7,7,1,0,4.28,44,,,0.0,0.0,0,1,36,4,0,0,1,0,2,1,2,Dan Morrison,"D.Petry (5-59), A.López (3-W)",DET,1980
84,85,Jul 19,False,SEA,"W,5-3",10.0,10,3,3,0,2,4,0,0,4.26,42,,,1.0,0.0,1,0,37,2,1,0,2,1,0,0,2,Dan Morrison,"B.Robbins (4-39), D.Rozema (5-W)",DET,1980
85,86,Jul 20,False,SEA,"W,5-2",9.0,7,2,2,0,0,3,1,0,4.23,34,,,,,0,0,34,2,0,0,0,0,0,0,1,Durwood Merrill,D.Schatzeder (8-68-W),DET,1980
86,87,Jul 21,False,CAL,"W,14-3",9.0,11,3,3,0,3,2,2,0,4.22,41,,,0.0,0.0,2,0,36,1,0,0,1,1,0,0,2,Mark Johnson,"M.Wilcox (4-35-W), P.Underwood (7-Sv)",DET,1980
87,88,Jul 22,False,CAL,"L,4-6",8.0,14,6,5,1,4,7,0,0,4.23,42,,,2.0,1.0,1,0,38,2,0,0,0,0,0,0,4,Jim McKean,"J.Morris (4-34), R.Weaver (5), D.Rozema (2-L), A.López (3)",DET,1980
88,89,Jul 23,False,CAL,"W,7-6",9.0,13,6,6,0,2,7,2,1,4.25,41,,,2.0,1.0,0,2,36,1,0,1,2,0,1,0,2,Dale Ford,"D.Petry (4-28), A.López (0-W)",DET,1980
89,90,Jul 25,True,OAK,"L,3-5",9.0,12,5,5,0,2,8,1,0,4.26,39,,,2.0,2.0,2,1,36,3,0,1,1,0,0,1,2,Jerry Neudecker,"B.Robbins (5-33-L), D.Rozema (2)",DET,1980
90,91,Jul 26,True,OAK,"W,7-0",9.0,5,0,0,0,0,6,0,0,4.21,32,,,,,0,0,32,0,0,0,0,0,0,0,1,George Maloney,D.Schatzeder (5-83-W),DET,1980
91,92,Jul 27(1),True,OAK,"W,4-2",9.0,5,2,1,1,1,2,1,0,4.18,34,,,,,0,0,32,0,0,0,0,1,1,0,1,Dallas Parks,M.Wilcox (5-72-W),DET,1980
92,93,Jul 27(2),True,OAK,"L,0-4",9.0,10,4,4,0,2,3,1,0,4.17,41,,,1.0,0.0,6,0,38,1,1,0,1,0,2,0,2,Mike Reilly,"J.Morris (4-49-L), P.Underwood (5)",DET,1980
93,94,Jul 28,True,CAL,"L,2-3",9.0,9,3,1,2,4,5,0,1,4.14,38,,,2.0,0.0,1,1,32,1,0,0,0,1,1,2,2,Jerry Neudecker,"D.Petry (4-52-L), A.López (4)",DET,1980
94,95,Jul 29,True,CAL,"L,0-7",9.0,10,7,7,0,2,5,3,0,4.17,39,,,3.0,3.0,1,0,37,0,0,0,0,0,1,0,2,George Maloney,"B.Robbins (3-28-L), R.Weaver (6)",DET,1980
95,96,Jul 30,True,CAL,"L,5-6",9.0,8,6,6,0,3,8,2,0,4.19,36,,,1.0,1.0,1,1,32,2,1,1,1,0,0,0,3,Dallas Parks,"D.Schatzeder (3-54-L), A.López (1), P.Underwood (2)",DET,1980
