,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
127,128,Aug 31(1),True,CHW,"L,8-10",9.0,10,10,7,3,10,1,1,0,4.55,46,,,6.0,3.0,0,0,35,2,0,1,0,1,2,2,5,Rich Garcia,"R.Waits (4-51), S.Monge (1-H), V.Cruz (0-BL), S.Wihtol (4), M.Stanton (6)",CLE,1980
128,129,Aug 31(2),True,CHW,"L,7-8",9.0,14,8,8,0,6,0,0,1,4.57,44,,,4.0,2.0,0,0,36,1,0,1,1,0,0,3,3,Dale Ford,"R.Grimsley (6-28-L), B.Owchinko (6), M.Stanton (-1)",CLE,1980
129,130,Sep 1,False,MIN,"W,5-2",9.0,7,2,2,0,1,11,1,0,4.55,35,,,,,0,0,34,1,0,0,0,0,0,0,1,Don Denkinger,L.Barker (4-75-W),CLE,1980
130,131,Sep 2,False,MIN,"L,3-5",8.0,10,5,4,1,2,3,0,0,4.55,37,,,1.0,0.0,2,0,34,2,0,0,1,0,1,0,2,Rich Garcia,"W.Garland (3-41-L), B.Owchinko (1)",CLE,1980
131,132,Sep 3,False,MIN,"W,7-1",6.2,9,1,1,0,1,3,0,0,4.54,29,,,,,0,0,28,0,1,0,0,0,0,1,1,Dale Ford,D.Spillner (3-54-W),CLE,1980
132,133,Sep 5,True,KCR,"L,1-2",9.0,7,2,2,0,1,3,0,0,4.52,34,,,,,0,0,33,3,1,0,0,0,0,1,1,Al Clark,R.Waits (4-67-L),CLE,1980
133,134,Sep 6,True,KCR,"W,8-3",9.0,7,3,3,0,4,11,0,0,4.51,38,,,2.0,0.0,4,0,33,0,1,0,0,1,0,0,2,Larry McCoy,"L.Barker (4-64-W), V.Cruz (5)",CLE,1980
134,135,Sep 7,True,KCR,"L,4-6",9.0,13,6,5,1,1,1,1,0,4.51,40,,,3.0,2.0,0,0,37,2,0,0,1,1,1,0,3,Steve Palermo,"W.Garland (4-31-L), B.Owchinko (4), V.Cruz (0)",CLE,1980
135,136,Sep 8,True,BOS,"L,4-10",9.0,18,10,10,0,4,5,2,0,4.55,47,,,5.0,2.0,0,1,41,3,0,1,1,1,0,0,4,Durwood Merrill,"D.Spillner (4-29-L), V.Cruz (0), S.Monge (7), M.Stanton (7)",CLE,1980
136,137,Sep 9,True,BOS,"L,3-4",9.0,8,4,4,0,4,3,0,0,4.55,38,,,5.0,2.0,0,0,31,1,0,0,1,2,0,1,3,Derryl Cousins,"R.Grimsley (8-47), V.Cruz (0-BL), S.Wihtol (8)",CLE,1980
137,138,Sep 10,True,BOS,"W,7-4",9.0,9,4,4,0,5,8,1,0,4.54,39,,,,,0,0,33,2,0,0,0,1,0,2,1,Marty Springstead,R.Waits (4-56-W),CLE,1980
138,139,Sep 12,True,DET,"L,3-6",9.0,10,6,5,1,1,5,1,0,4.54,37,,,1.0,0.0,4,1,35,0,1,0,1,0,1,1,2,Joe Brinkman,"L.Barker (5-39-L), S.Wihtol (2)",CLE,1980
139,140,Sep 13,True,DET,"L,4-7",13.0,12,7,4,3,5,4,1,0,4.53,56,,,2.0,2.0,1,0,51,0,0,0,0,0,1,1,4,Durwood Merrill,"W.Garland (5-60), S.Monge (4-H), S.Wihtol (0-BSv), M.Stanton (4-L)",CLE,1980
140,141,Sep 14(1),True,DET,"W,5-4",13.0,14,4,4,0,7,7,0,0,4.51,58,,,1.0,1.0,2,1,50,4,0,0,1,0,0,1,2,Derryl Cousins,"D.Spillner (5-48), V.Cruz (4-W)",CLE,1980
141,142,Sep 14(2),True,DET,"W,3-0",9.0,4,0,0,0,4,6,0,0,4.48,33,,,,,0,0,29,2,0,0,0,0,0,1,1,Joe Brinkman,B.Owchinko (6-81-W),CLE,1980
142,143,Sep 16,False,BOS,"L,5-9",8.0,18,9,8,1,2,5,0,1,4.5,42,,,1.0,0.0,1,0,39,4,1,0,0,0,1,3,3,Al Clark,"R.Grimsley (6-19-L), M.Stanton (2), S.Monge (2)",CLE,1980
143,144,Sep 17,False,BOS,"W,6-5",11.0,12,5,5,0,3,11,1,0,4.5,46,,,2.0,0.0,2,1,43,1,0,0,0,0,0,1,3,Dave Phillips,"L.Barker (4-54), V.Cruz (2-BSv), D.Spillner (2-W)",CLE,1980
