,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
39,40,May 25,False,CAL,"W,7-3",9.0,5,3,2,1,2,7,1,0,4.13,34,,,,,0,0,31,0,0,0,0,1,1,0,1,Bill Kunkel,L.Gura (3-72-W),KCR,1980
40,41,May 26,False,OAK,"L,1-4",8.0,8,4,4,0,5,5,1,0,4.14,34,,,9.0,1.0,0,0,28,0,0,0,1,0,0,3,5,Derryl Cousins,"R.Martin (3-41-L), G.Christenson (2), M.Pattin (2), P.Splittorff (17), D.Quisenberry (1)",KCR,1980
41,42,May 27,False,OAK,"W,4-2",9.0,11,2,2,0,2,7,1,0,4.09,38,,,,,3,1,34,1,0,0,1,1,1,1,1,Al Clark,D.Leonard (3-62-W),KCR,1980
42,43,May 28,False,OAK,"L,3-6",8.0,9,6,6,0,4,3,0,0,4.14,37,,,1.0,0.0,7,1,33,0,0,0,0,0,1,0,2,Dave Phillips,"R.Gale (3-28-L), M.Pattin (1)",KCR,1980
43,44,May 30,True,CHW,"W,9-2",9.0,6,2,2,0,0,3,1,1,4.09,33,,,,,0,0,31,3,0,0,0,1,0,1,1,George Maloney,L.Gura (4-70-W),KCR,1980
44,45,May 31,True,CHW,"W,6-4",9.0,8,4,4,0,4,3,0,0,4.09,38,,,1.0,0.0,1,2,34,2,0,0,0,0,0,1,2,Bill Haller,"R.Martin (4-55-W), D.Quisenberry (4-Sv)",KCR,1980
45,46,Jun 1,True,CHW,"L,1-6",9.0,12,6,5,1,2,3,0,0,4.11,41,,,4.0,2.0,1,0,38,1,0,0,1,0,1,0,3,Dallas Parks,"D.Leonard (4-44-L), G.Christenson (5), M.Pattin (3)",KCR,1980
46,47,Jun 2,True,NYY,"L,3-5",9.0,10,5,5,0,5,5,1,0,4.13,42,,,2.0,0.0,0,0,37,3,0,0,0,0,0,0,3,Dave Phillips,"P.Splittorff (6-20-L), R.Gale (4), D.Quisenberry (1)",KCR,1980
47,48,Jun 3,True,NYY,"W,6-5",10.0,13,5,5,0,3,6,0,0,4.14,45,,,3.0,1.0,0,1,40,3,0,1,1,1,1,1,2,Steve Palermo,"L.Gura (3-39), D.Quisenberry (0-BW)",KCR,1980
48,49,Jun 4,True,NYY,"W,9-3",9.0,5,3,3,0,3,1,0,0,4.11,35,,,,,2,0,30,1,0,0,1,1,0,0,1,Derryl Cousins,R.Martin (3-63-W),KCR,1980
49,50,Jun 5,False,TEX,"W,8-0",9.0,3,0,0,0,2,7,0,0,4.03,33,,,,,0,0,31,0,0,0,0,0,1,0,1,Marty Springstead,D.Leonard (3-86-W),KCR,1980
50,51,Jun 6,False,TEX,"W,4-2",9.0,7,2,2,0,4,2,1,0,3.99,36,,,2.0,0.0,0,0,32,1,0,0,0,0,0,1,3,Joe Brinkman,"P.Splittorff (3-50-W), G.Christenson (4-H), D.Quisenberry (2-Sv)",KCR,1980
51,52,Jun 7,False,TEX,"W,7-2",9.0,8,2,1,1,1,4,0,0,3.94,36,,,,,0,0,34,2,0,0,0,1,0,0,1,Nick Bremigan,R.Gale (4-68-W),KCR,1980
