,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
32,33,May 12,True,SFG,"L,2-8",32,28,2,3,0,1,0,2,1,0,3,2,0,1,0,1,0,0,0.266,0.324,0.403,0.726,3,13,L,B.Black(69),COL,1993
33,34,May 13,True,SFG,"L,8-13",42,39,8,14,0,0,1,6,3,0,3,0,0,0,1,2,1,0,0.269,0.327,0.404,0.73,7,18,R,J.Burkett(35),COL,1993
34,35,May 14,False,CIN,"L,5-13",40,36,5,10,2,1,1,5,4,0,2,0,0,0,0,1,1,0,0.269,0.327,0.406,0.733,8,15,R,T.Pugh(48),COL,1993
35,36,May 15,False,CIN,"L,3-5",37,35,3,11,3,0,0,3,2,1,3,0,0,0,0,1,2,1,0.271,0.328,0.406,0.733,7,12,L,T.Browning(40),COL,1993
36,37,May 16,False,CIN,"L,2-14",37,36,2,10,1,0,0,2,0,0,5,1,0,0,0,1,0,0,0.271,0.327,0.403,0.73,8,17,R,J.Roper(62),COL,1993
37,38,May 17,False,SDP,"L,0-4",31,29,0,3,2,0,0,0,2,0,7,0,0,0,0,0,0,1,0.267,0.323,0.398,0.721,4,13,R,A.Benes(86),COL,1993
38,39,May 18,False,SDP,"W,2-1",41,39,2,11,2,0,0,2,1,0,3,0,0,1,1,3,1,1,0.268,0.323,0.396,0.718,6,15,R,D.Eiland(62),COL,1993
39,40,May 19,False,SDP,"L,3-7",34,32,3,6,0,0,3,3,2,0,5,0,0,0,0,1,0,0,0.266,0.321,0.397,0.718,4,14,R,G.Harris(66),COL,1993
40,41,May 20,False,SDP,"L,4-5",41,36,4,5,0,0,3,4,4,0,7,1,0,0,2,0,3,4,0.262,0.319,0.397,0.716,4,14,R,K.Taylor(52),COL,1993
41,42,May 21,False,LAD,"L,0-8",30,30,0,5,1,0,0,0,0,0,7,0,0,0,0,1,0,1,0.26,0.316,0.393,0.709,3,13,R,O.Hershiser(84),COL,1993
42,43,May 22,False,LAD,"L,3-4",34,30,3,7,1,0,0,3,2,0,3,0,1,1,0,1,0,1,0.26,0.315,0.39,0.705,4,14,R,P.Astacio(37),COL,1993
43,44,May 23,False,LAD,"L,0-4",33,28,0,3,1,0,0,0,3,0,8,1,1,0,0,0,0,1,0.257,0.313,0.386,0.699,6,12,R,R.Martínez(86),COL,1993
44,45,May 25,False,HOU,"W,7-5",41,37,7,11,2,0,2,6,3,0,7,0,1,0,0,0,3,0,0.258,0.314,0.389,0.703,7,17,R,P.Harnisch(50),COL,1993
45,46,May 26,False,HOU,"W,3-2",41,37,3,12,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0.259,0.316,0.387,0.703,11,17,R,M.Portugal(51),COL,1993
