,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
32,33,May 17,True,PIT,"W,3-1",37,31,3,9,0,0,0,3,5,1,5,0,1,0,0,0,1,0,0.271,0.331,0.382,0.714,10,14,R,B.Blyleven(50),LAD,1980
33,34,May 18,True,PIT,"W,2-0",35,30,2,8,0,0,1,2,4,0,6,0,1,0,1,0,1,1,0.271,0.332,0.382,0.714,9,13,R,J.Bibby(61),LAD,1980
34,35,May 19,True,STL,"W,5-1",36,28,5,7,1,0,2,5,6,1,1,0,1,1,0,0,1,2,0.27,0.333,0.385,0.718,7,9,R,R.Thomas(39),LAD,1980
35,36,May 20,True,STL,"W,4-3",31,27,4,3,0,0,2,4,4,0,4,0,0,0,0,0,1,0,0.267,0.331,0.384,0.714,3,15,R,P.Vuckovich(51),LAD,1980
36,37,May 21,True,STL,"W,5-3",33,28,5,6,0,0,1,5,3,0,6,0,1,1,1,1,1,0,0.265,0.329,0.382,0.712,4,14,R,B.Forsch(68),LAD,1980
37,38,May 23,False,CHC,"L,0-2",34,29,0,4,2,0,0,0,4,1,6,0,1,0,1,1,0,1,0.263,0.327,0.378,0.706,7,11,R,D.Lamp(81),LAD,1980
38,39,May 24,False,CHC,"W,4-2",38,33,4,7,0,0,2,2,5,0,11,0,0,0,0,0,2,1,0.261,0.327,0.379,0.706,7,11,R,M.Krukow(40),LAD,1980
39,40,May 25,False,CHC,"L,1-2",38,34,1,10,0,0,0,1,3,0,7,0,1,0,0,0,2,1,0.262,0.328,0.376,0.704,10,14,R,R.Reuschel(60),LAD,1980
40,41,May 26 (1),False,CIN,"W,4-0",41,31,4,8,3,0,1,4,8,0,11,0,0,2,0,2,1,0,0.262,0.329,0.378,0.708,10,10,R,T.Seaver(38),LAD,1980
41,42,May 26 (2),False,CIN,"L,4-5",38,34,4,10,0,1,0,4,1,0,11,0,2,1,0,0,0,0,0.263,0.329,0.377,0.706,7,16,R,P.Moskau(55),LAD,1980
42,43,May 27,False,CIN,"L,1-6",35,34,1,7,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0.261,0.327,0.374,0.701,7,14,R,M.LaCoss(69),LAD,1980
43,44,May 29,True,ATL,"W,3-0",35,31,3,9,1,0,2,2,3,0,6,0,1,0,0,1,0,0,0.262,0.327,0.377,0.704,8,9,R,P.Niekro(55),LAD,1980
44,45,May 30,True,ATL,"W,8-4",36,30,8,8,1,0,1,7,4,1,5,0,1,1,1,1,0,0,0.262,0.328,0.378,0.705,4,10,R,R.Matula(19),LAD,1980
45,46,May 31,True,ATL,"L,5-6",40,36,5,9,1,0,1,5,4,0,6,0,0,0,0,0,1,0,0.262,0.328,0.377,0.705,8,16,R,T.Boggs(51),LAD,1980
46,47,Jun 1,True,ATL,"L,5-9",43,38,5,12,0,0,2,5,4,0,4,0,1,0,0,0,0,0,0.263,0.329,0.38,0.708,11,15,R,D.Alexander(35),LAD,1980
