,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
20,21,May 4(2),True,SFG,"W,6-4",9.0,10,4,4,0,0,2,1,0,4.24,34,,,1.0,0.0,1,1,34,0,1,0,0,0,0,1,3,Fred Brocklander,"B.Lee (3-40), S.Bahnsen (-1-W), E.Sosa (0-Sv)",MON,1980
21,22,May 5,True,HOU,"W,10-1",9.0,6,1,1,0,1,7,0,0,4.09,34,,,2.0,1.0,0,0,33,1,0,0,0,0,0,0,3,John McSherry,"D.Palmer (3-70-W), W.Fryman (0), D.Murray (0)",MON,1980
22,23,May 6,True,HOU,"L,4-8",9.0,14,8,8,0,3,6,0,0,4.26,45,,,2.0,1.0,0,0,41,2,0,0,1,0,1,1,5,Joe West,"R.Grimsley (3-23-L), F.Norman (1), D.Murray (0), W.Fryman (0), S.Bahnsen (1)",MON,1980
23,24,May 7,True,HOU,"W,3-0",9.0,6,0,0,0,2,7,0,1,4.08,34,,,0.0,0.0,0,2,31,2,0,0,0,0,0,0,2,Charlie Williams,"S.Sanderson (3-70-W), W.Fryman (0-Sv)",MON,1980
24,25,May 9,True,NYM,"L,1-2",9.0,5,2,2,0,5,8,0,2,4.0,38,,,0.0,0.0,1,0,30,2,0,0,1,0,0,1,2,Frank Pulli,"S.Rogers (4-65-L), E.Sosa (4)",MON,1980
25,26,May 10,True,NYM,"W,5-3",9.0,10,3,3,0,2,5,0,0,3.96,38,,,2.0,1.0,4,0,36,1,0,1,0,0,1,2,2,Dutch Rennert,"B.Lee (5-50-W), E.Sosa (0-Sv)",MON,1980
26,27,May 13,False,HOU,"W,3-2",9.0,5,2,2,0,4,5,0,0,3.88,35,,,1.0,0.0,2,0,30,1,0,0,0,1,0,1,2,Jerry Dale,"D.Palmer (7-59-W), W.Fryman (5-Sv)",MON,1980
27,28,May 14,False,HOU,"W,1-0",9.0,4,0,0,0,3,9,0,0,3.74,34,,,1.0,0.0,1,0,30,0,0,0,1,0,0,0,2,Bob Engel,"S.Sanderson (6-60-W), W.Fryman (0-Sv)",MON,1980
28,29,May 16,True,CIN,"W,2-1",9.0,9,1,1,0,1,9,0,0,3.65,36,,,1.0,0.0,1,1,34,0,0,1,1,0,1,1,3,Doug Harvey,"S.Rogers (6-69-W), E.Sosa (5-H), W.Fryman (1-Sv)",MON,1980
29,30,May 17,True,CIN,"W,9-6",9.0,10,6,4,2,3,4,0,2,3.66,41,,,5.0,2.0,0,1,35,1,0,0,0,1,1,1,4,Andy Olsen,"B.Lee (6-38), S.Bahnsen (10-W), F.Norman (10-H), E.Sosa (0-Sv)",MON,1980
30,31,May 19,True,ATL,"W,11-8",9.0,12,8,7,1,3,6,0,1,3.77,40,,,3.0,1.0,0,0,36,4,1,0,0,0,1,4,4,Nick Colosi,"D.Palmer (5-72-W), F.Norman (1), S.Bahnsen (1), W.Fryman (2-Sv)",MON,1980
31,32,May 20,True,ATL,"L,0-1",9.0,5,1,1,0,4,8,0,0,3.68,36,,,0.0,0.0,0,0,30,2,0,0,2,0,0,0,2,Jerry Crawford,"S.Sanderson (5-73-L), E.Sosa (2)",MON,1980
32,33,May 21,True,ATL,"W,3-2",9.0,8,2,2,0,1,6,0,0,3.63,37,,,,,1,1,34,2,1,0,1,1,2,0,1,Doug Harvey,S.Rogers (4-68-W),MON,1980
33,34,May 23,False,CIN,"W,7-4",9.0,11,4,3,1,0,3,0,0,3.61,37,,,,,0,0,37,1,1,0,0,0,1,2,1,Bill Williams,B.Lee (5-54-W),MON,1980
34,35,May 24,False,CIN,"L,0-2",8.0,5,2,2,0,1,5,1,0,3.58,31,,,,,0,0,30,2,0,0,0,0,2,1,1,Paul Pryor,D.Palmer (4-68-L),MON,1980
35,36,May 25,False,CIN,"W,7-4",9.0,10,4,4,0,0,5,1,1,3.59,35,,,0.0,0.0,1,1,33,2,1,0,0,1,0,1,2,John McSherry,"S.Sanderson (4-44-W), S.Bahnsen (5-Sv)",MON,1980
36,37,May 26,False,CHC,"W,4-0",9.0,3,0,0,0,2,7,0,0,3.49,31,,,,,0,1,29,0,0,0,0,0,0,0,1,Ed Montague,S.Rogers (4-86-W),MON,1980
37,38,May 27,False,CHC,"L,2-4",8.0,10,4,4,0,3,2,1,0,3.51,37,,,3.0,1.0,0,0,34,5,0,1,0,0,0,0,3,Dutch Rennert,"B.Lee (3-43-L), F.Norman (7), E.Sosa (6)",MON,1980
38,39,May 28 susp,False,CHC,"L,4-8",13.2,13,8,8,0,12,9,1,0,3.58,67,,,3.0,0.0,1,0,53,2,0,5,2,0,0,0,5,Harry Wendelstedt,"D.Palmer (3-54), W.Fryman (8), E.Sosa (0), S.Bahnsen (2), D.Murray (21-L)",MON,1980
39,40,May 30,False,STL,"W,10-4",9.0,9,4,4,0,1,5,1,0,3.59,36,,,,,0,0,35,2,1,0,0,0,0,1,1,Satch Davidson,S.Sanderson (4-57-W),MON,1980
40,41,May 31,False,STL,"L,6-8",8.0,15,8,8,0,4,6,1,0,3.71,40,,,2.0,0.0,1,0,36,4,1,2,0,0,0,3,4,Eric Gregg,"S.Rogers (4-13-L), F.Norman (3), B.Gullickson (99), W.Fryman (2)",MON,1980
41,42,Jun 1,False,STL,"W,7-6",12.0,13,6,6,0,4,7,1,1,3.74,54,,,2.0,0.0,3,0,48,1,1,1,1,0,0,0,5,Dave Pallone,"B.Lee (4-33), E.Sosa (3-BSv), W.Fryman (0), S.Bahnsen (3-W), F.Norman (0-Sv)",MON,1980
42,43,Jun 2,True,CHC,"W,8-7",13.0,13,7,7,0,7,10,3,0,3.77,56,,,3.0,1.0,0,2,47,5,0,1,1,1,0,0,5,Ed Vargo,"D.Palmer (4-37), B.Gullickson (1), F.Norman (0), E.Sosa (0), W.Fryman (0-W)",MON,1980
43,44,Jun 3,True,CHC,"L,2-5",9.0,11,5,5,0,4,3,1,1,3.8,41,,,4.0,1.0,1,1,36,1,1,0,0,0,0,0,4,Satch Davidson,"R.Grimsley (27-37-L), S.Bahnsen (1), E.Sosa (0), F.Norman (0)",MON,1980
