,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
22,23,May 9,True,SFG,"L,3-6",9.0,8,6,4,2,8,5,1,0,4.16,43,,,0.0,0.0,1,0,34,1,0,0,1,0,1,1,4,Bob Engel,"D.Lamp (4-37-L), W.Hernández (2), D.Tidrow (1), B.Caudill (0)",CHC,1980
23,24,May 10,True,SFG,"W,15-9",9.0,14,9,9,0,2,7,4,0,4.37,42,,,0.0,0.0,0,1,39,3,1,0,0,1,0,0,2,Paul Runge,"L.McGlothen (3-20-W), B.Caudill (0)",CHC,1980
24,25,May 11,True,SFG,"L,0-3",9.0,9,3,3,0,3,7,0,0,4.31,39,,,0.0,0.0,0,0,36,1,0,0,0,0,0,0,2,Jim Quick,"M.Krukow (3-54-L), D.Tidrow (1)",CHC,1980
25,26,May 12,False,LAD,"L,1-2",8.0,6,2,2,0,2,6,0,1,4.24,33,,,0.0,0.0,5,1,29,2,0,0,1,0,1,0,2,Dave Pallone,"R.Reuschel (3-54-L), D.Tidrow (0)",CHC,1980
26,27,May 13,False,LAD,"L,2-4",8.0,8,4,4,0,5,6,1,0,4.25,36,,,3.0,1.0,1,0,31,1,0,0,0,0,0,1,3,Ed Vargo,"D.Lamp (3-33-L), B.Caudill (2), D.Tidrow (0)",CHC,1980
27,28,May 14,False,LAD,"W,5-2",9.0,4,2,2,0,1,7,1,0,4.17,31,,,1.0,1.0,0,0,30,0,0,0,0,0,0,0,4,Satch Davidson,"L.McGlothen (3-65-W), B.Caudill (0), D.Tidrow (0-H), B.Sutter (5-Sv)",CHC,1980
28,29,May 16,False,SDP,"L,0-3",8.0,6,3,3,0,2,2,0,1,4.14,33,,,2.0,0.0,2,1,28,0,2,0,1,1,2,1,2,John McSherry,"M.Krukow (4-55-L), W.Hernández (6)",CHC,1980
29,30,May 17,False,SDP,"W,2-1",9.0,7,1,1,0,3,4,0,0,4.04,35,,,0.0,0.0,1,0,30,0,0,0,1,1,0,1,2,Fred Brocklander,"R.Reuschel (4-64-W), B.Sutter (2-Sv)",CHC,1980
30,31,May 18,False,SDP,"L,3-4",8.1,12,4,4,0,1,3,0,0,4.05,36,,,5.0,2.0,0,1,35,2,0,0,0,0,0,1,4,Charlie Williams,"D.Lamp (4-54), D.Tidrow (3-H), W.Hernández (1-H), B.Sutter (0-BL)",CHC,1980
31,32,May 20,False,SFG,"L,0-2",8.0,6,2,2,0,0,2,0,1,3.99,29,,,0.0,0.0,0,0,27,0,1,0,1,0,0,1,2,Dick Stello,"M.Krukow (3-54-L), W.Hernández (1)",CHC,1980
32,33,May 21,False,SFG,"L,1-4",8.0,11,4,4,0,2,4,0,0,4.01,36,,,0.0,0.0,1,0,33,4,1,2,1,0,0,1,2,Bruce Froemming,"R.Reuschel (3-40-L), B.Caudill (6)",CHC,1980
33,34,May 23,True,LAD,"W,2-0",9.0,4,0,0,0,4,6,0,0,3.89,34,,,,,0,1,29,2,0,1,1,0,1,1,1,Andy Olsen,D.Lamp (4-81-W),CHC,1980
34,35,May 24,True,LAD,"L,2-4",9.0,7,4,4,0,5,11,2,0,3.89,38,,,0.0,0.0,2,1,33,0,0,0,0,0,0,0,4,Nick Colosi,"M.Krukow (3-40-L), B.Caudill (2), D.Tidrow (5), B.Sutter (5)",CHC,1980
35,36,May 25,True,LAD,"W,2-1",9.0,10,1,1,0,3,7,0,0,3.81,38,,,0.0,0.0,2,1,34,0,0,0,1,0,0,0,3,Jerry Crawford,"R.Reuschel (3-60), D.Tidrow (0), B.Sutter (0-W)",CHC,1980
36,37,May 26,True,MON,"L,0-4",9.0,9,4,3,1,5,5,0,0,3.79,41,,,2.0,2.0,2,1,35,2,1,1,1,0,2,1,3,Ed Montague,"W.Hernández (5-50-L), B.Caudill (1), D.Tidrow (0)",CHC,1980
37,38,May 27,True,MON,"W,4-2",9.0,10,2,2,0,3,4,1,0,3.74,37,,,0.0,0.0,1,2,34,1,0,0,0,0,0,0,2,Dutch Rennert,"D.Lamp (3-58-W), D.Tidrow (0-Sv)",CHC,1980
38,39,May 28 susp,True,MON,"W,8-4",14.0,13,4,3,1,4,6,0,0,3.67,60,,,0.0,0.0,1,0,51,2,0,0,1,4,1,0,5,Harry Wendelstedt,"M.Krukow (3-55), L.McGlothen (13), B.Sutter (2-BSv), D.Tidrow (0), D.Lamp (0-W)",CHC,1980
39,40,May 30,True,PHI,"W,10-7",9.0,13,7,6,1,2,4,2,0,3.72,40,,,,,1,1,37,3,0,0,0,1,2,2,1,John McSherry,R.Reuschel (4-37-W),CHC,1980
40,41,May 31,True,PHI,"L,0-7",9.0,11,7,7,0,5,6,2,0,3.8,42,,,2.0,2.0,1,1,36,2,0,0,1,0,0,0,4,Joe West,"W.Hernández (4-26-L), L.McGlothen (2), B.Caudill (4), D.Capilla (22)",CHC,1980
41,42,Jun 1,True,PHI,"W,5-4",9.0,7,4,3,1,3,5,1,0,3.79,37,,,0.0,0.0,0,0,33,0,0,0,0,1,1,1,3,Charlie Williams,"D.Lamp (3-50), D.Tidrow (3-BW), B.Sutter (3-Sv)",CHC,1980
42,43,Jun 2,False,MON,"L,7-8",12.1,8,8,6,2,14,12,2,1,3.8,60,,,4.0,2.0,2,1,42,2,0,3,3,0,1,0,6,Ed Vargo,"M.Krukow (4-52), D.Tidrow (0-H), W.Hernández (1-H), B.Sutter (0-BSv), B.Caudill (1), L.McGlothen (1-L)",CHC,1980
43,44,Jun 3,False,MON,"W,5-2",9.0,6,2,2,0,1,9,1,0,3.76,33,,,,,0,1,32,1,0,0,0,0,0,0,1,Satch Davidson,R.Reuschel (3-75-W),CHC,1980
44,45,Jun 4,False,MON,"L,1-8",8.0,13,8,7,1,5,5,2,0,3.84,39,,,2.0,2.0,0,2,33,1,0,1,1,0,0,0,3,Eric Gregg,"L.McGlothen (1-37-L), W.Hernández (1), D.Tidrow (1)",CHC,1980
45,46,Jun 5,False,MON,"L,0-2",8.0,8,2,2,0,2,8,1,0,3.81,32,,,4.0,0.0,2,1,30,0,1,0,0,0,0,1,3,Dave Pallone,"D.Lamp (3-56-L), B.Caudill (2), W.Hernández (0)",CHC,1980
46,47,Jun 6,False,PHI,"L,5-6",8.0,9,6,6,0,6,5,0,2,3.87,40,,,1.0,0.0,0,0,31,4,2,1,0,1,0,0,3,Nick Colosi,"M.Krukow (3-23-L), D.Tidrow (1), B.Caudill (0)",CHC,1980
47,48,Jun 7,False,PHI,"L,2-5",8.0,14,5,5,0,2,4,0,0,3.9,38,,,0.0,0.0,0,0,35,3,0,0,1,0,1,2,3,Fred Brocklander,"R.Reuschel (3-37-L), D.Tidrow (0), W.Hernández (1)",CHC,1980
48,49,Jun 8,False,PHI,"W,2-0",9.0,6,0,0,0,2,4,0,0,3.82,36,,,1.0,0.0,0,0,33,3,0,0,1,0,1,0,2,Doug Harvey,"L.McGlothen (3-72-W), B.Sutter (5-Sv)",CHC,1980
49,50,Jun 9,False,HOU,"L,2-6",8.0,14,6,6,0,6,4,0,0,3.87,42,,,3.0,0.0,1,1,36,1,0,0,0,0,0,0,4,Steve Fields,"D.Lamp (3-16-L), W.Hernández (1), D.Tidrow (1), D.Capilla (8)",CHC,1980
50,51,Jun 10,False,HOU,"L,2-5",8.0,9,5,5,0,8,2,1,0,3.91,36,,,5.0,1.0,1,2,28,2,0,0,0,0,0,0,4,Ed Vargo,"M.Krukow (3-44-L), B.Caudill (3), D.Capilla (0), D.Tidrow (0)",CHC,1980
51,52,Jun 11,False,HOU,"L,0-3",8.0,9,3,3,0,1,6,0,0,3.9,33,,,2.0,0.0,2,0,31,2,0,0,1,0,0,1,3,Satch Davidson,"R.Reuschel (3-56-L), W.Hernández (1), D.Tidrow (0)",CHC,1980
52,53,Jun 13,True,ATL,"L,6-7",9.0,11,7,6,1,2,11,2,0,3.94,40,,,1.0,1.0,0,0,38,5,1,0,0,0,1,1,3,Paul Runge,"L.McGlothen (4-30-L), D.Tidrow (1), B.Caudill (2)",CHC,1980
53,54,Jun 14,True,ATL,"W,10-5",9.0,12,5,5,0,2,4,1,0,3.96,39,,,2.0,0.0,1,0,37,1,0,0,0,0,1,3,3,Fred Brocklander,"D.Lamp (4-36-W), D.Tidrow (0-H), W.Hernández (2)",CHC,1980
54,55,Jun 15,True,ATL,"W,4-1",9.0,7,1,1,0,1,11,0,0,3.9,35,,,2.0,0.0,0,0,34,4,0,0,0,0,0,0,2,Jerry Dale,"M.Krukow (4-69-W), B.Sutter (6-Sv)",CHC,1980
55,56,Jun 16,True,HOU,"L,1-2",9.0,3,2,2,0,5,7,0,0,3.87,35,,,5.0,2.0,0,0,30,1,0,0,0,0,0,0,5,Doug Harvey,"R.Reuschel (4-51), W.Hernández (1-L), B.Caudill (2-BSv), D.Capilla (5), D.Tidrow (1)",CHC,1980
56,57,Jun 17,True,HOU,"L,1-7",9.0,9,7,7,0,4,11,1,1,3.92,42,,,1.0,0.0,1,1,37,2,0,1,0,0,2,0,3,Jerry Crawford,"L.McGlothen (3-16-L), D.Capilla (0), B.Caudill (0)",CHC,1980
57,58,Jun 18,True,CIN,"W,7-0",9.0,8,0,0,0,1,4,0,0,3.85,35,,,2.0,0.0,0,0,34,1,0,0,0,0,0,1,2,Andy Olsen,"D.Lamp (3-63-W), B.Sutter (2-Sv)",CHC,1980
