,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
56,57,Jun 3,False,NYY,"L,1-7",8.0,8,7,7,0,5,8,0,0,4.54,35,141,81,2.0,2.0,1,0,30,2,1,0,0,0,0,2,2,Larry McCoy,"T.Saunders (4-30-L), S.Aldred (2)",TBD,1998
57,58,Jun 4,False,NYY,"L,1-6",8.0,11,6,6,0,3,3,1,1,4.57,37,106,66,0.0,0.0,1,0,32,1,0,0,0,1,0,1,2,Mark Johnson,"D.Springer (4-33-L), J.Mecir (1)",TBD,1998
58,59,Jun 5,True,MON,"L,2-5",9.0,12,5,3,2,3,3,2,0,4.55,39,125,83,0.0,0.0,1,1,36,2,0,0,0,0,1,1,4,Rich Garcia,"R.White (4-41-L), A.Lopez (2), E.Yan (3), R.Hernández (3)",TBD,1998
59,60,Jun 6,True,MON,"L,5-7",9.0,10,7,7,0,1,6,2,2,4.59,40,141,98,4.0,3.0,0,0,37,2,0,0,0,0,0,0,4,Eric Cooper,"R.Arrojo (4-50), M.Ruebel (3-L), R.Hernández (0-BSv), E.Yan (0)",TBD,1998
60,61,Jun 7,True,MON,"W,4-3",11.0,5,3,2,1,2,13,0,1,4.53,40,140,95,2.0,1.0,0,1,36,1,0,0,0,1,1,1,4,Rocky Roe,"J.Johnson (4-63), J.Mecir (2-H), R.Hernández (0-BSv), A.Lopez (1-W)",TBD,1998
61,62,Jun 8,False,NYM,"L,0-3",8.0,7,3,2,1,1,5,1,0,4.49,33,120,78,0.0,0.0,0,0,31,2,0,0,1,0,2,0,3,Larry Vanover,"D.Springer (3-49-L), S.Aldred (4), E.Yan (1)",TBD,1998
62,63,Jun 9,False,NYM,"W,5-4",11.0,11,4,3,1,8,5,0,1,4.45,52,183,109,3.0,0.0,0,0,41,2,0,2,2,0,1,0,4,Mark Hirschbeck,"J.Santana (6-42), A.Lopez (1), J.Mecir (1-W), R.Hernández (1-Sv)",TBD,1998
63,64,Jun 10,False,NYM,"L,2-3",8.0,4,3,3,0,6,5,1,0,4.44,33,140,85,0.0,0.0,0,0,27,0,0,0,0,0,0,1,2,Bruce Froemming,"R.White (4-52-L), E.Yan (1)",TBD,1998
64,65,Jun 12,False,BOS,"L,1-5",8.0,9,5,5,0,4,11,1,0,4.46,34,143,85,1.0,1.0,2,1,30,3,0,0,0,0,0,1,3,Rocky Roe,"R.Arrojo (5-64-L), J.Mecir (2), A.Lopez (2)",TBD,1998
65,66,Jun 14,False,BOS,"L,2-3",9.1,10,3,3,0,5,5,0,1,4.43,42,165,98,5.0,1.0,2,1,34,0,1,0,1,1,0,1,7,Durwood Merrill,"T.Saunders (10-55), E.Yan (3), S.Aldred (5), R.Hernández (4), A.Lopez (1-L), M.Ruebel (7), J.Mecir (1)",TBD,1998
66,67,Jun 15,True,TOR,"W,8-7",9.0,9,7,6,1,7,8,1,0,4.45,44,168,98,6.0,3.0,2,0,37,3,0,1,0,0,2,0,6,Greg Kosc,"J.Santana (5-36), A.Lopez (0), S.Aldred (0-H), E.Yan (0-BSv), R.White (4-W), R.Hernández (0-Sv)",TBD,1998
67,68,Jun 16,True,TOR,"W,4-3",9.0,10,3,3,0,2,4,0,1,4.43,37,139,89,2.0,0.0,0,2,34,2,0,0,0,0,0,1,3,Brian O'Nora,"J.Johnson (8-35), R.White (0), J.Mecir (1-W)",TBD,1998
68,69,Jun 17,True,TOR,"W,2-1",9.0,7,1,1,0,2,4,0,1,4.38,34,127,78,0.0,0.0,0,1,30,1,1,0,1,0,0,1,2,Larry Barnett,"R.Arrojo (4-66-W), R.Hernández (1-Sv)",TBD,1998
69,70,Jun 18,True,BOS,"L,5-7",10.0,14,7,7,0,5,3,1,0,4.41,43,141,86,3.0,2.0,0,2,38,3,1,0,0,0,0,3,5,Tim McClelland,"D.Springer (9-34), A.Lopez (2), S.Aldred (2), E.Yan (2-L), J.Mecir (1)",TBD,1998
70,71,Jun 19,True,BOS,"L,1-4",9.0,4,4,4,0,3,11,3,0,4.41,33,133,85,0.0,0.0,0,0,30,1,0,0,0,0,0,0,2,John Hirschbeck,"T.Saunders (4-71-L), R.White (2)",TBD,1998
71,72,Jun 20,True,BOS,"W,8-5",9.0,10,5,4,1,2,6,2,0,4.4,39,132,83,4.0,3.0,0,0,37,2,0,0,0,0,1,1,5,Rich Garcia,"J.Santana (4-44-W), A.Lopez (1), S.Aldred (1-H), E.Yan (1-H), R.Hernández (2-Sv)",TBD,1998
72,73,Jun 21,True,BOS,"L,1-3",9.0,11,3,3,0,0,6,1,1,4.38,38,150,99,0.0,0.0,0,0,37,3,0,0,0,0,0,1,2,Mike Reilly,"J.Johnson (4-43-L), R.White (1)",TBD,1998
73,74,Jun 22,True,FLA,"L,2-3",12.0,9,3,3,0,7,6,0,1,4.34,51,197,120,0.0,0.0,3,1,42,2,0,1,0,1,0,1,4,Tim Tschida,"R.Arrojo (4-65), R.Hernández (1), S.Aldred (1), J.Mecir (3-L)",TBD,1998
74,75,Jun 23,True,FLA,"W,6-4",9.0,7,4,4,0,5,3,2,1,4.34,37,140,83,3.0,0.0,1,0,31,0,0,0,0,0,0,2,5,Richard Shulock,"D.Springer (4-40), A.Lopez (2-W), S.Aldred (0), E.Yan (2-H), R.Hernández (0-Sv)",TBD,1998
75,76,Jun 24,False,FLA,"L,4-8",8.0,10,8,8,0,5,4,2,1,4.39,39,161,91,2.0,2.0,1,1,33,1,0,0,0,0,0,0,4,Sam Holbrook,"T.Saunders (4-21-L), R.White (2), J.Mecir (1), D.Springer (0)",TBD,1998
76,77,Jun 25,False,FLA,"L,1-5",8.0,10,5,5,0,3,3,1,0,4.41,34,128,78,0.0,0.0,0,1,31,1,0,0,0,0,0,2,2,Harry Wendelstedt,"J.Santana (4-34-L), R.White (0)",TBD,1998
77,78,Jun 26,False,PHI,"L,0-7",8.0,12,7,7,0,4,9,0,1,4.45,40,154,97,1.0,0.0,1,1,34,4,1,0,1,0,0,0,4,Ed Montague,"J.Johnson (4-35-L), J.Mecir (1), E.Yan (2), S.Aldred (2)",TBD,1998
78,79,Jun 27,False,PHI,"W,5-1",9.0,6,1,1,0,0,7,0,0,4.4,31,100,71,0.0,0.0,0,1,31,1,0,0,0,0,0,0,2,Paul Schrieber,"R.Arrojo (4-72-W), R.Hernández (3)",TBD,1998
79,80,Jun 28,False,PHI,"W,5-4",9.0,11,4,3,1,3,7,0,0,4.39,42,146,90,3.0,1.0,0,0,39,3,0,0,0,0,1,0,5,Jeff Nelson,"D.Springer (3-30), R.White (2), A.Lopez (4-W), J.Mecir (1-H), R.Hernández (0-Sv)",TBD,1998
80,81,Jun 30,True,ATL,"L,2-7",9.0,8,7,7,0,4,9,2,1,4.42,39,157,94,7.0,3.0,0,0,33,2,1,0,1,0,0,0,5,Ed Hickox,"T.Saunders (5-50-L), E.Yan (3), S.Aldred (3), R.White (1), D.Springer (1)",TBD,1998
81,82,Jul 1,True,ATL,"L,5-6",9.0,8,6,6,0,5,8,2,1,4.44,41,143,89,0.0,0.0,0,1,35,2,0,0,0,0,1,0,3,Tim Tschida,"J.Santana (5-49), A.Lopez (2), R.Hernández (2-BL)",TBD,1998
82,83,Jul 2,True,ATL,"L,0-6",9.0,11,6,6,0,2,6,3,2,4.46,42,154,99,3.0,0.0,0,0,37,0,1,0,1,0,0,0,3,Richard Shulock,"R.Arrojo (4-54-L), S.Aldred (1), J.Mecir (3)",TBD,1998
83,84,Jul 3,False,TOR,"L,2-3",9.2,12,3,3,0,6,6,0,1,4.44,46,157,89,5.0,1.0,2,1,38,3,0,1,1,0,0,1,5,Rocky Roe,"J.Johnson (6-40), R.White (2), S.Aldred (0), A.Lopez (1), E.Yan (2-L)",TBD,1998
84,85,Jul 4,False,TOR,"L,0-8",8.0,11,8,8,0,5,7,3,2,4.48,42,167,97,1.0,1.0,2,0,35,2,0,0,0,0,0,0,4,Dale Scott,"D.Springer (3-36-L), M.Ruebel (19), E.Yan (0), R.Hernández (2)",TBD,1998
85,86,Jul 5,False,TOR,"L,1-2",8.0,8,2,2,0,3,9,0,0,4.46,32,135,87,2.0,1.0,2,1,27,1,0,0,1,1,0,1,4,Tim Welke,"T.Saunders (4-66), R.White (1-L), S.Aldred (1), A.Lopez (1)",TBD,1998
86,87,Jul 9,True,NYY,"L,0-2",9.0,4,2,2,0,2,4,1,1,4.43,33,117,69,0.0,0.0,0,1,30,0,0,0,0,0,0,0,4,Richard Shulock,"B.Rekar (99-53-L), J.Mecir (6), S.Aldred (3), R.Hernández (4)",TBD,1998
87,88,Jul 10,True,NYY,"L,4-8",9.0,9,8,6,2,3,4,2,1,4.45,40,137,83,4.0,3.0,0,0,35,0,0,0,0,1,1,1,5,Al Clark,"W.Álvarez (50-46-L), A.Lopez (4), S.Aldred (0), E.Yan (5), J.Santana (8)",TBD,1998
88,89,Jul 11,True,NYY,"L,0-2",9.0,8,2,2,0,1,5,0,1,4.42,36,143,90,0.0,0.0,3,0,33,2,0,1,0,1,0,1,2,Rocky Roe,"R.Arrojo (8-58-L), J.Mecir (1)",TBD,1998
89,90,Jul 12,True,NYY,"L,2-9",9.0,11,9,9,0,5,10,0,1,4.47,44,195,113,3.0,2.0,0,1,36,5,0,1,2,0,0,0,5,Jim McKean,"T.Saunders (6-55), A.Lopez (1), R.Hernández (2-L), S.Aldred (1), R.White (6)",TBD,1998
90,91,Jul 13,True,BOS,"L,0-2",9.0,10,2,2,0,4,8,0,0,4.45,39,149,92,8.0,0.0,0,0,35,1,0,0,0,0,0,2,4,Joe Brinkman,"J.Santana (2-58-L), R.White (0), S.Aldred (0), E.Yan (2)",TBD,1998
91,92,Jul 14,True,BOS,"W,5-4",9.0,8,4,2,2,3,3,0,0,4.42,37,149,92,0.0,0.0,0,0,33,2,1,0,0,1,0,1,3,Marty Foster,"B.Rekar (4-52), J.Mecir (2-BSv), A.Lopez (1-W)",TBD,1998
92,93,Jul 15,False,ANA,"L,2-4",8.0,7,4,3,1,2,5,1,0,4.41,35,126,81,3.0,0.0,1,0,33,1,0,0,0,0,2,0,2,John Hirschbeck,"W.Álvarez (4-37-L), R.White (1)",TBD,1998
93,94,Jul 16,False,ANA,"W,8-1",9.0,3,1,0,1,3,3,0,0,4.36,33,119,68,0.0,0.0,1,0,30,0,0,0,0,0,1,0,3,Rich Garcia,"R.Arrojo (4-67-W), J.Mecir (1), R.Hernández (3)",TBD,1998
94,95,Jul 17,False,TEX,"L,4-7",8.0,8,7,5,2,7,6,1,1,4.37,39,175,97,2.0,2.0,1,0,30,0,0,0,0,1,1,1,4,Larry Barnett,"T.Saunders (4-49), J.Mecir (0-L), A.Lopez (2-BSv), E.Yan (3)",TBD,1998
95,96,Jul 18,False,TEX,"L,8-9",9.2,18,9,9,0,2,3,0,0,4.42,47,172,113,2.0,1.0,0,0,43,4,1,1,1,1,0,2,5,Greg Kosc,"J.Santana (4-42), R.White (2-H), A.Lopez (0-BSv), R.Hernández (1), E.Yan (0-L)",TBD,1998
96,97,Jul 19,False,TEX,"L,4-7",8.0,10,7,7,0,3,3,2,0,4.45,36,121,74,0.0,0.0,0,0,33,1,0,0,0,0,0,1,2,Fieldin Culbreth,"B.Rekar (4-18-L), R.White (0)",TBD,1998
97,98,Jul 21,True,SEA,"L,3-8",9.0,12,8,8,0,7,7,2,0,4.49,44,171,95,1.0,0.0,0,0,37,4,0,0,0,0,0,1,4,Dave Phillips,"W.Álvarez (5-15-L), E.Yan (2), S.Aldred (7), R.Hernández (2)",TBD,1998
98,99,Jul 22,True,SEA,"W,7-5",9.0,10,5,5,0,5,11,2,1,4.49,42,147,86,0.0,0.0,0,0,35,2,0,0,1,0,0,1,3,Mike Everitt,"R.Arrojo (5-38), A.Lopez (3-W), R.Hernández (0-Sv)",TBD,1998
99,100,Jul 24,True,OAK,"W,6-0",9.0,5,0,0,0,7,9,0,0,4.45,38,162,91,3.0,0.0,3,0,31,0,0,0,0,0,0,1,2,Mark Johnson,"T.Saunders (6-63-W), J.Mecir (6)",TBD,1998
