,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
32,33,May 18,False,DET,"L,4-6",34,32,4,6,1,0,1,4,1,0,6,0,0,1,0,0,0,0,0.243,0.319,0.377,0.696,3,11,R,J.Morris(53),BAL,1980
33,34,May 19,False,CLE,"W,4-1",43,39,4,15,0,0,0,3,4,0,10,0,0,0,0,2,2,0,0.248,0.323,0.377,0.7,12,11,L,R.Waits(33),BAL,1980
34,35,May 20 (1),False,CLE,"L,0-4",30,28,0,4,0,1,0,0,2,0,5,0,0,0,0,3,0,0,0.245,0.32,0.373,0.694,3,12,R,J.Denny(82),BAL,1980
35,36,May 20 (2),False,CLE,"W,8-0",42,38,8,14,0,0,1,8,2,0,4,0,1,1,0,1,1,0,0.249,0.322,0.376,0.698,7,9,L,B.Owchinko(41),BAL,1980
36,37,May 21,False,CLE,"L,2-4",36,33,2,7,0,0,1,2,3,0,5,0,0,0,0,0,2,0,0.248,0.321,0.374,0.695,7,11,R,L.Barker(56),BAL,1980
37,38,May 22,True,DET,"W,5-1",38,31,5,10,0,0,0,5,5,2,1,0,2,0,0,1,0,0,0.25,0.324,0.373,0.696,9,10,R,D.Petry(38),BAL,1980
38,39,May 23,True,DET,"W,5-3",33,27,5,5,2,0,1,5,5,0,2,0,0,1,0,1,2,0,0.249,0.323,0.372,0.696,4,9,R,J.Morris(50),BAL,1980
39,40,May 24,True,DET,"W,9-1",37,33,9,9,3,0,1,8,3,0,6,1,0,0,1,1,0,0,0.249,0.324,0.375,0.698,4,11,R,M.Wilcox(37),BAL,1980
40,41,May 25,True,DET,"L,4-6",43,41,4,12,1,0,1,4,1,0,5,0,1,0,0,2,1,0,0.251,0.324,0.375,0.699,6,11,L,P.Underwood(39),BAL,1980
41,42,May 26,True,CLE,"W,7-3",37,32,7,9,1,0,2,7,5,0,3,0,0,0,0,0,3,1,0.251,0.325,0.378,0.703,6,11,R,L.Barker(35),BAL,1980
42,43,May 27,True,CLE,"L,6-7",41,38,6,12,2,0,3,6,3,0,6,0,0,0,1,0,2,1,0.253,0.326,0.384,0.71,8,12,R,D.Spillner(24),BAL,1980
43,44,May 28,True,CLE,"L,6-10",45,39,6,13,3,1,1,6,5,0,10,0,1,0,0,0,0,0,0.255,0.328,0.388,0.716,12,13,L,R.Waits(37),BAL,1980
44,45,May 30,False,MIN,"W,3-2",39,36,3,7,0,0,2,3,3,0,6,0,0,0,1,1,0,1,0.254,0.326,0.387,0.714,6,11,R,R.Erickson(57),BAL,1980
45,46,May 31,False,MIN,"W,11-1",44,41,11,16,4,0,1,11,2,0,5,0,0,1,2,1,2,0,0.257,0.329,0.392,0.721,6,10,L,G.Zahn(18),BAL,1980
46,47,Jun 2,True,MIL,"W,9-8",47,41,9,14,1,2,2,9,6,1,3,0,0,0,1,2,0,0,0.26,0.331,0.398,0.729,8,14,L,B.Travers(47),BAL,1980
47,48,Jun 3,True,MIL,"L,0-3",33,31,0,5,0,0,0,0,2,0,6,0,0,0,1,1,0,0,0.258,0.329,0.393,0.722,6,11,R,M.Haas(81),BAL,1980
48,49,Jun 4,True,MIL,"L,2-3",37,36,2,9,1,0,0,2,1,0,4,0,0,0,1,1,0,0,0.258,0.328,0.391,0.718,8,13,R,L.Sorensen(60),BAL,1980
