,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
32,33,May 21 (2),True,SDP,"W,3-2",36,32,3,10,3,1,1,2,3,3,3,0,1,0,0,2,0,0,0.276,0.328,0.406,0.734,9,15,L,J.Curtis(45),PIT,1980
33,34,May 22,True,SDP,"L,4-6",37,33,4,8,2,1,2,4,3,0,2,0,0,1,0,0,2,1,0.275,0.327,0.41,0.737,6,15,L,G.Lucas(36),PIT,1980
34,35,May 23,True,SFG,"W,5-4",56,49,5,13,3,0,0,5,4,3,10,0,1,1,1,1,2,0,0.274,0.326,0.407,0.733,13,18,L,B.Knepper(39),PIT,1980
35,36,May 24,True,SFG,"L,9-10",66,60,9,17,1,0,2,9,5,0,6,0,1,0,2,0,1,1,0.275,0.327,0.407,0.733,12,22,R,E.Whitson(36),PIT,1980
36,37,May 25,True,SFG,"L,2-5",32,32,2,7,2,1,0,2,0,0,2,0,0,0,0,2,0,0,0.273,0.324,0.405,0.73,3,13,L,V.Blue(67),PIT,1980
37,38,May 26,False,PHI,"L,6-7",39,30,6,5,0,0,1,5,5,1,8,2,1,1,0,0,1,1,0.271,0.324,0.402,0.726,6,11,R,B.Walk(33),PIT,1980
38,39,May 27,False,PHI,"W,3-2",56,48,3,9,1,2,0,3,7,5,14,0,1,0,1,0,2,0,0.268,0.323,0.398,0.721,14,15,L,S.Carlton(73),PIT,1980
39,40,May 28,False,PHI,"L,3-6",37,36,3,10,2,0,2,3,1,0,4,0,0,0,0,1,1,0,0.268,0.322,0.401,0.723,7,14,L,R.Lerch(53),PIT,1980
40,41,May 29,False,PHI,"W,5-4",42,40,5,14,2,0,0,5,2,1,5,0,0,0,0,0,1,1,0.271,0.324,0.401,0.725,10,12,R,D.Ruthven(25),PIT,1980
41,42,May 30,True,NYM,"L,1-5",17,16,1,3,0,0,1,1,1,0,3,0,0,0,0,1,1,1,0.27,0.323,0.4,0.723,1,10,R,P.Zachry(59),PIT,1980
42,43,May 31,True,NYM,"W,5-0",31,26,5,6,1,0,2,5,3,1,3,0,1,1,0,0,1,1,0.269,0.323,0.402,0.725,2,10,R,C.Swan(59),PIT,1980
43,44,Jun 1,True,NYM,"W,13-3",43,37,13,13,3,0,1,11,4,0,4,1,1,0,3,0,0,1,0.271,0.325,0.405,0.73,6,11,L,P.Falcone(37),PIT,1980
44,45,Jun 2,True,PHI,"W,9-3",38,32,9,11,2,1,0,6,5,1,4,0,1,0,2,2,5,0,0.272,0.328,0.406,0.734,5,10,L,R.Lerch(32),PIT,1980
45,46,Jun 3,True,PHI,"W,4-3",43,36,4,13,3,1,1,4,5,4,6,1,1,0,0,2,0,0,0.274,0.331,0.41,0.741,13,17,R,D.Ruthven(45),PIT,1980
46,47,Jun 4,True,PHI,"L,3-4",35,33,3,7,4,0,0,3,2,0,4,0,0,0,0,1,0,0,0.273,0.329,0.409,0.738,5,11,L,S.Carlton(63),PIT,1980
47,48,Jun 6,False,NYM,"L,4-9",38,36,4,12,0,0,2,4,1,0,2,0,0,1,0,2,2,0,0.274,0.329,0.411,0.74,7,15,L,P.Falcone(33),PIT,1980
48,49,Jun 7,False,NYM,"L,5-6",48,38,5,8,1,0,0,4,8,2,5,0,1,0,0,1,1,1,0.273,0.33,0.407,0.736,10,16,R,J.Pacella(43),PIT,1980
