,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
32,33,May 18,False,NYY,"W,5-4",43,37,5,11,2,0,0,5,3,0,1,0,2,1,1,1,0,0,0.277,0.333,0.403,0.736,8,14,R,M.Griffin(56),TEX,1980
33,34,May 19,True,CAL,"L,2-3",51,49,2,14,1,0,0,2,2,0,5,0,0,0,1,2,2,1,0.277,0.332,0.399,0.731,10,11,R,D.Frost(49),TEX,1980
34,35,May 20,True,CAL,"L,4-5",30,27,4,7,0,0,1,4,2,0,2,1,0,0,0,1,0,0,0.277,0.332,0.399,0.731,5,11,R,F.Martínez(47),TEX,1980
35,36,May 21,True,CAL,"L,8-9",46,41,8,13,4,0,1,7,4,0,7,1,0,0,1,0,2,0,0.278,0.334,0.402,0.736,11,15,R,B.Kison(33),TEX,1980
36,37,May 22,True,CAL,"W,12-6",43,38,12,16,3,1,3,12,3,0,4,1,0,1,0,1,0,0,0.282,0.338,0.413,0.751,7,11,R,D.Aase(7),TEX,1980
37,38,May 23,False,OAK,"W,3-1",34,33,3,6,0,0,0,2,1,1,0,0,0,0,1,0,0,1,0.28,0.335,0.407,0.742,4,9,R,R.Langford(68),TEX,1980
38,39,May 24,False,OAK,"L,7-15",43,36,7,8,1,0,0,7,7,0,2,0,0,0,1,0,1,0,0.278,0.335,0.403,0.738,9,13,R,S.McCatty(44),TEX,1980
39,40,May 25,False,OAK,"W,7-3",42,34,7,11,2,0,0,7,5,1,8,1,2,0,0,1,0,1,0.28,0.338,0.403,0.74,8,12,R,M.Norris(30),TEX,1980
40,41,May 26,False,CAL,"W,6-5",36,31,6,7,1,1,0,3,2,0,7,1,1,1,1,2,0,0,0.278,0.336,0.401,0.737,3,13,R,B.Kison(53),TEX,1980
41,42,May 27,False,CAL,"L,0-2",33,28,0,4,1,0,0,0,4,0,4,0,1,0,0,2,0,0,0.276,0.335,0.397,0.731,6,12,R,D.Aase(79),TEX,1980
42,43,May 28,False,CAL,"L,6-7",43,36,6,13,3,0,0,6,6,1,6,0,1,0,0,1,0,2,0.278,0.338,0.398,0.735,10,14,R,F.Martínez(38),TEX,1980
43,44,May 30,True,OAK,"L,3-6",35,33,3,6,2,0,1,3,2,0,3,0,0,0,1,0,0,0,0.276,0.335,0.396,0.732,5,11,R,S.McCatty(66),TEX,1980
44,45,May 31,True,OAK,"L,3-4",37,30,3,7,0,0,0,3,4,0,3,0,1,2,1,0,2,1,0.275,0.335,0.393,0.728,7,14,R,M.Norris(58),TEX,1980
45,46,Jun 1,True,OAK,"W,7-3",39,35,7,11,0,0,3,7,3,0,4,0,1,0,1,0,1,0,0.276,0.336,0.397,0.733,8,9,R,M.Keough(20),TEX,1980
46,47,Jun 2,False,CHW,"T,1-1",20,17,1,2,1,0,0,1,2,0,3,0,1,0,0,0,0,2,0.274,0.334,0.395,0.729,1,9,L,R.Baumgarten(65),TEX,1980
47,48,Jun 3,False,CHW,"L,4-5",41,33,4,8,0,0,1,4,6,1,4,1,1,0,0,1,1,0,0.273,0.335,0.394,0.729,10,13,L,K.Kravec(56),TEX,1980
48,49,Jun 4 (1),False,CHW,"W,4-3",42,36,4,12,1,0,1,4,5,0,0,0,0,1,1,2,2,1,0.275,0.337,0.395,0.731,11,9,R,F.Barrios(34),TEX,1980
