,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
24,25,May 11,False,SDP,"L,0-5",8.0,9,5,5,0,3,3,0,0,3.2,34,,,0.0,0.0,1,1,31,0,0,1,0,0,0,0,2,Satch Davidson,"J.Candelaria (4-53-L), K.Tekulve (1)",PIT,1980
25,26,May 13,False,SFG,"L,0-5",8.0,6,5,3,2,0,6,1,0,3.21,31,,,,,0,0,31,3,0,0,0,0,1,0,1,Fred Brocklander,B.Blyleven (13-60-L),PIT,1980
26,27,May 14,False,SFG,"W,3-2",9.0,5,2,2,0,3,3,0,0,3.16,35,,,1.0,1.0,0,0,32,1,0,0,0,0,0,0,2,Charlie Williams,"J.Bibby (4-60-W), K.Tekulve (2-Sv)",PIT,1980
27,28,May 15,False,SFG,"W,3-2",12.0,7,2,2,0,3,6,1,0,3.08,44,,,3.0,0.0,3,1,40,1,0,2,1,0,0,0,4,Paul Pryor,"D.Robinson (4-64), K.Tekulve (0), G.Jackson (4), E.Romo (4-W)",PIT,1980
28,29,May 16,False,LAD,"L,6-8",8.0,11,8,6,2,3,1,1,0,3.19,36,,,4.0,4.0,0,0,33,2,0,0,0,0,0,0,4,Bruce Froemming,"J.Candelaria (4-55), K.Tekulve (0-BL), G.Jackson (0), E.Romo (0)",PIT,1980
29,30,May 17,False,LAD,"L,1-3",8.0,9,3,3,0,5,5,0,0,3.2,37,,,0.0,0.0,1,0,31,0,0,1,1,0,0,0,2,Terry Tata,"B.Blyleven (3-50-L), K.Tekulve (0)",PIT,1980
30,31,May 18,False,LAD,"L,0-2",8.0,8,2,1,1,4,6,1,0,3.14,35,,,2.0,0.0,1,1,30,0,0,0,1,0,1,0,3,John Kibler,"J.Bibby (3-61-L), G.Jackson (1), K.Tekulve (0)",PIT,1980
31,32,May 21(1),True,SDP,"W,4-3",9.0,6,3,2,1,3,1,0,1,3.1,37,,,0.0,0.0,0,0,32,4,0,1,1,0,2,1,2,Lanny Harris,"J.Candelaria (4-50), E.Romo (4-W)",PIT,1980
32,33,May 21(2),True,SDP,"W,3-2",9.0,7,2,2,0,4,6,1,0,3.07,39,,,1.0,0.0,0,0,33,1,1,0,1,0,0,0,3,Bob Engel,"D.Robinson (5-57), G.Jackson (2-W), K.Tekulve (2-Sv)",PIT,1980
33,34,May 22,True,SDP,"L,4-6",9.0,14,6,6,0,0,10,1,0,3.16,41,,,5.0,1.0,2,0,41,1,0,0,0,0,0,0,4,Paul Runge,"B.Blyleven (4-55), E.Romo (0-H), K.Tekulve (0-BL), G.Jackson (0)",PIT,1980
34,35,May 23,True,SFG,"W,5-4",13.0,12,4,4,0,2,11,0,0,3.14,52,,,0.0,0.0,1,1,47,1,0,0,3,0,0,0,4,Jerry Dale,"J.Bibby (4-49), R.Scurry (20), E.Romo (0), G.Jackson (0-W)",PIT,1980
35,36,May 24,True,SFG,"L,9-10",15.0,21,10,9,1,7,11,3,0,3.24,70,,,4.0,2.0,0,2,63,3,0,1,0,0,1,0,7,Jim Quick,"E.Solomon (21-46), A.Hassler (21-H), E.Romo (0-H), B.Blyleven (1-BSv), G.Jackson (0), D.Robinson (2), R.Scurry (0-L)",PIT,1980
36,37,May 25,True,SFG,"L,2-5",9.0,11,5,5,0,2,2,1,0,3.29,36,,,0.0,0.0,0,1,34,1,0,0,0,0,0,3,3,Lanny Harris,"J.Candelaria (3-31-L), A.Hassler (0), E.Romo (0)",PIT,1980
37,38,May 26,False,PHI,"L,6-7",8.0,13,7,7,0,6,5,1,0,3.39,43,,,1.0,0.0,1,0,37,6,0,1,0,0,0,0,3,Doug Harvey,"B.Blyleven (1-42), G.Jackson (1-H), K.Tekulve (3-BL)",PIT,1980
38,39,May 27,False,PHI,"W,3-2",13.0,7,2,2,0,2,9,1,0,3.32,44,,,0.0,0.0,2,0,42,1,0,0,0,0,0,3,3,Andy Olsen,"J.Bibby (3-80), E.Romo (1-W), K.Tekulve (0-Sv)",PIT,1980
39,40,May 28,False,PHI,"L,3-6",8.0,10,6,5,1,3,4,1,0,3.37,37,,,0.0,0.0,1,0,33,4,0,0,1,0,1,1,3,Nick Colosi,"D.Robinson (3-27-L), R.Scurry (3), A.Hassler (2)",PIT,1980
40,41,May 29,False,PHI,"W,5-4",9.0,8,4,0,4,1,2,0,1,3.29,37,,,0.0,0.0,1,0,34,3,0,0,0,1,2,2,2,Fred Brocklander,"E.Solomon (4-53-W), E.Romo (1-Sv)",PIT,1980
41,42,May 30,True,NYM,"L,1-5",6.0,7,5,5,0,2,1,0,0,3.36,25,,,,,0,0,21,4,0,0,2,0,0,1,1,John Kibler,J.Candelaria (4-37-L),PIT,1980
42,43,May 31,True,NYM,"W,5-0",9.0,7,0,0,0,1,6,0,0,3.28,33,,,,,0,0,32,0,0,0,0,0,0,2,1,Dick Stello,B.Blyleven (4-78-W),PIT,1980
43,44,Jun 1,True,NYM,"W,13-3",9.0,8,3,1,2,3,5,1,0,3.23,36,,,,,1,0,33,2,0,0,0,0,0,1,1,Lanny Harris,J.Bibby (4-65-W),PIT,1980
44,45,Jun 2,True,PHI,"W,9-3",9.0,8,3,3,0,3,5,0,0,3.23,38,,,,,0,1,34,3,0,0,1,0,1,0,1,Terry Tata,D.Robinson (4-61-W),PIT,1980
45,46,Jun 3,True,PHI,"W,4-3",9.0,6,3,3,0,2,2,1,0,3.22,34,,,0.0,0.0,0,1,31,1,1,0,1,0,0,0,4,Bruce Froemming,"E.Solomon (4-47), E.Romo (4), K.Tekulve (6), G.Jackson (7-W)",PIT,1980
46,47,Jun 4,True,PHI,"L,3-4",9.0,9,4,4,0,0,4,0,0,3.24,35,,,0.0,0.0,0,0,34,0,0,0,1,0,0,1,2,John Kibler,"J.Candelaria (4-49-L), E.Romo (0)",PIT,1980
47,48,Jun 6,False,NYM,"L,4-9",8.0,7,9,9,0,4,4,1,0,3.36,35,,,2.0,2.0,2,0,31,0,0,0,0,0,1,1,4,Jim Quick,"B.Blyleven (5-9-L), R.Scurry (8), A.Hassler (8), E.Romo (1)",PIT,1980
48,49,Jun 7,False,NYM,"L,5-6",10.1,12,6,6,0,7,7,0,1,3.41,44,,,4.0,3.0,3,4,35,3,0,1,0,1,0,0,5,Jerry Dale,"J.Bibby (5-55), E.Romo (0-BSv), K.Tekulve (3), G.Jackson (3-L), B.Blyleven (0-BSv)",PIT,1980
49,50,Jun 8(1),False,NYM,"L,4-6",8.0,14,6,6,0,2,4,0,0,3.46,38,,,4.0,2.0,4,1,34,1,0,1,2,0,0,1,3,Bob Engel,"D.Robinson (5-41), E.Romo (0-BL), K.Tekulve (0)",PIT,1980
