,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
32,33,May 21,True,ATL,"W,3-2",39,32,3,8,1,0,0,3,6,0,4,0,1,0,0,0,2,0,0.248,0.317,0.384,0.701,11,11,R,P.Hanna(52),MON,1980
33,34,May 23,False,CIN,"W,7-4",37,30,7,4,2,1,0,5,7,0,9,0,0,0,0,0,3,1,0.245,0.316,0.381,0.697,3,9,R,M.LaCoss(26),MON,1980
34,35,May 24,False,CIN,"L,0-2",29,28,0,2,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0.241,0.311,0.373,0.685,2,12,R,F.Pastore(90),MON,1980
35,36,May 25,False,CIN,"W,7-4",42,38,7,12,4,1,2,7,3,0,4,0,1,0,2,1,2,1,0.243,0.313,0.382,0.695,8,13,L,C.Leibrandt(28),MON,1980
36,37,May 26,False,CHC,"W,4-0",41,35,4,9,2,1,0,4,5,1,5,0,1,0,2,1,2,1,0.244,0.314,0.381,0.696,10,9,L,W.Hernández(50),MON,1980
37,38,May 27,False,CHC,"L,2-4",37,34,2,10,1,0,1,2,3,0,4,0,0,0,0,0,1,2,0.245,0.315,0.382,0.697,8,14,R,D.Lamp(58),MON,1980
38,39,May 28 susp,False,CHC,"L,4-8",60,51,4,13,2,0,0,4,4,0,6,0,1,4,1,0,1,0,0.245,0.314,0.379,0.693,14,19,R,M.Krukow(55),MON,1980
39,40,May 30,False,STL,"W,10-4",46,36,10,10,4,1,2,10,7,2,4,1,1,1,1,0,3,0,0.246,0.317,0.385,0.702,9,11,L,J.Kaat(27),MON,1980
40,41,May 31,False,STL,"L,6-8",39,36,6,10,1,0,2,6,2,0,5,0,1,0,0,0,1,0,0.247,0.317,0.387,0.704,6,14,R,B.Forsch(39),MON,1980
41,42,Jun 1,False,STL,"W,7-6",51,46,7,12,6,0,0,7,4,1,5,0,0,1,0,1,5,0,0.248,0.316,0.387,0.704,8,14,R,S.Martínez(37),MON,1980
42,43,Jun 2,True,CHC,"W,8-7",60,42,8,8,2,0,2,8,14,3,12,1,3,0,1,0,2,1,0.246,0.319,0.387,0.707,15,18,R,M.Krukow(52),MON,1980
43,44,Jun 3,True,CHC,"L,2-5",33,32,2,6,1,0,1,2,1,0,9,0,0,0,0,0,0,1,0.245,0.317,0.386,0.703,4,13,R,R.Reuschel(75),MON,1980
44,45,Jun 4,True,CHC,"W,8-1",39,33,8,13,1,0,2,7,5,1,5,0,1,0,0,0,0,2,0.248,0.321,0.39,0.711,7,10,R,L.McGlothen(37),MON,1980
45,46,Jun 5,True,CHC,"W,2-0",32,30,2,8,0,1,1,2,2,0,8,0,0,0,0,1,2,1,0.248,0.321,0.391,0.712,6,10,R,D.Lamp(56),MON,1980
46,47,Jun 6,True,STL,"W,7-2",35,29,7,9,3,0,0,6,4,0,5,0,1,1,1,0,3,2,0.249,0.322,0.392,0.713,4,10,R,B.Forsch(37),MON,1980
47,48,Jun 7,True,STL,"W,2-1",46,44,2,10,1,0,0,2,0,0,7,0,2,0,0,1,0,0,0.249,0.32,0.388,0.707,7,16,R,P.Vuckovich(81),MON,1980
48,49,Jun 8 (1),True,STL,"W,6-4",34,29,6,9,0,0,2,5,4,0,1,0,1,0,0,2,2,0,0.25,0.321,0.39,0.711,4,11,R,J.Fulgham(26),MON,1980
49,50,Jun 8 (2),True,STL,"W,9-4",42,38,9,16,3,0,0,9,2,1,5,1,0,1,0,1,1,0,0.254,0.324,0.393,0.716,9,13,R,R.Thomas(24),MON,1980
50,51,Jun 10,True,SDP,"W,8-4",34,31,8,8,2,2,1,8,2,1,4,0,0,1,0,0,2,0,0.254,0.323,0.395,0.719,2,14,R,R.Wise(55),MON,1980
51,52,Jun 11,True,SDP,"W,7-6",46,33,7,11,1,1,0,7,11,2,4,0,1,1,0,1,1,0,0.255,0.327,0.396,0.723,13,15,L,J.Curtis(44),MON,1980
52,53,Jun 12,True,SDP,"W,9-1",46,37,9,15,3,0,1,9,7,2,8,1,0,1,0,0,3,0,0.258,0.331,0.399,0.73,13,15,L,G.Lucas(24),MON,1980
53,54,Jun 13,True,LAD,"W,4-3",36,35,4,12,2,0,0,4,1,1,6,0,0,0,0,1,2,0,0.26,0.331,0.399,0.731,8,10,R,D.Sutton(45),MON,1980
54,55,Jun 14,True,LAD,"L,0-8",33,31,0,6,0,0,0,0,2,0,4,0,0,0,0,2,1,0,0.259,0.33,0.396,0.726,6,15,R,B.Hooton(77),MON,1980
55,56,Jun 15,True,LAD,"L,0-1",33,30,0,3,0,0,0,0,3,0,7,0,0,0,0,0,2,0,0.256,0.328,0.391,0.719,6,15,R,B.Welch(85),MON,1980
