,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
32,33,May 18,False,SFG,"L,5-6",40,37,5,11,3,0,0,5,3,0,5,0,0,0,0,1,0,0,0.292,0.353,0.421,0.774,8,18,L,B.Knepper(50),STL,1980
33,34,May 19,False,LAD,"L,1-5",33,31,1,5,0,0,1,1,2,0,2,0,0,0,0,1,0,0,0.288,0.35,0.416,0.766,5,13,R,B.Hooton(73),STL,1980
34,35,May 20,False,LAD,"L,3-4",41,39,3,11,1,0,0,3,2,0,3,0,0,0,0,0,1,0,0.288,0.349,0.413,0.761,11,16,L,J.Reuss(47),STL,1980
35,36,May 21,False,LAD,"L,3-5",33,30,3,9,0,0,1,3,2,0,4,0,1,0,0,2,0,2,0.289,0.348,0.412,0.761,3,13,R,D.Goltz(58),STL,1980
36,37,May 23,True,SDP,"L,0-2",34,30,0,4,0,0,0,0,3,2,5,0,1,0,1,1,1,0,0.285,0.345,0.406,0.751,7,11,R,R.Wise(72),STL,1980
37,38,May 24,True,SDP,"L,4-8",40,39,4,12,3,1,0,4,1,0,8,0,0,0,0,0,0,0,0.285,0.345,0.407,0.751,9,13,R,E.Rasmussen(30),STL,1980
38,39,May 25,True,SDP,"L,5-11",40,38,5,12,3,0,2,4,2,0,3,0,0,0,0,1,1,0,0.286,0.345,0.411,0.755,8,19,L,R.Jones(36),STL,1980
39,40,May 26,True,NYM,"W,8-5",36,34,8,13,4,0,2,8,1,0,4,0,1,0,0,2,1,0,0.289,0.346,0.417,0.763,4,10,L,P.Falcone(28),STL,1980
40,41,May 27,True,NYM,"L,5-9",39,37,5,9,4,0,1,5,2,0,2,0,0,0,1,0,0,0,0.288,0.344,0.418,0.762,7,18,R,M.Bomback(52),STL,1980
41,42,May 28,True,NYM,"L,5-6",42,36,5,10,0,1,0,4,5,1,5,0,1,0,2,1,1,1,0.287,0.345,0.416,0.761,10,19,R,R.Burris(41),STL,1980
42,43,May 30,True,MON,"L,4-10",36,35,4,9,2,1,1,4,1,0,5,0,0,0,0,1,0,0,0.287,0.343,0.417,0.76,5,15,R,S.Sanderson(57),STL,1980
43,44,May 31,True,MON,"W,8-6",40,36,8,15,4,1,1,8,4,2,6,0,0,0,0,3,1,0,0.29,0.347,0.423,0.769,8,11,R,S.Rogers(13),STL,1980
44,45,Jun 1,True,MON,"L,6-7",54,48,6,13,1,1,1,6,4,1,7,1,1,0,0,0,3,0,0.289,0.346,0.422,0.768,12,17,L,B.Lee(33),STL,1980
45,46,Jun 3,False,NYM,"W,8-1",40,36,8,8,1,0,3,8,3,0,4,0,1,0,2,0,0,0,0.288,0.345,0.424,0.769,5,9,R,R.Burris(32),STL,1980
46,47,Jun 4,False,NYM,"W,1-0",37,33,1,3,0,0,1,1,3,0,8,1,0,0,0,0,2,0,0.284,0.342,0.419,0.76,6,9,R,P.Zachry(74),STL,1980
47,48,Jun 5,False,NYM,"L,1-2",32,30,1,5,0,0,1,1,2,1,8,0,0,0,0,1,0,1,0.281,0.34,0.416,0.755,4,13,R,C.Swan(79),STL,1980
48,49,Jun 6,False,MON,"L,2-7",36,35,2,8,0,0,0,1,0,0,1,0,0,1,3,1,3,0,0.28,0.337,0.412,0.749,7,10,L,B.Lee(66),STL,1980
49,50,Jun 7,False,MON,"L,1-2",47,41,1,6,1,0,1,1,4,1,9,0,2,0,0,0,1,2,0.277,0.335,0.408,0.743,7,16,R,D.Palmer(83),STL,1980
50,51,Jun 8 (1),False,MON,"L,4-6",40,30,4,6,1,1,0,4,8,0,0,0,0,2,0,1,0,0,0.276,0.335,0.406,0.741,9,17,R,S.Rogers(54),STL,1980
