,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
26,27,May 7,True,CLE,"L,1-2",9.0,5,2,2,0,2,5,0,0,3.14,31,,,1.0,0.0,0,3,29,1,0,0,0,0,1,1,2,Joe Brinkman,"B.Kingman (3-54-L), J.Jones (3)",OAK,1980
27,28,May 10,True,TOR,"W,4-3",9.0,8,3,3,0,4,5,2,1,3.13,39,,,,,0,1,34,2,1,0,0,0,0,0,1,Richard Shulock,R.Langford (5-60-W),OAK,1980
28,29,May 11,True,TOR,"W,12-1",9.0,7,1,0,1,4,8,0,0,3.02,37,,,,,0,1,33,0,0,0,0,0,1,0,1,Bill Kunkel,M.Norris (6-75-W),OAK,1980
29,30,May 13,False,DET,"L,3-4",8.0,7,4,4,0,3,9,1,0,3.07,35,,,,,0,0,32,0,1,1,0,0,0,0,1,Terry Cooney,M.Keough (7-58-L),OAK,1980
30,31,May 14,False,DET,"L,5-6",8.2,8,6,6,0,6,5,0,0,3.17,38,,,5.0,2.0,0,0,31,2,1,0,0,1,0,2,5,Richard Shulock,"R.Langford (3-46), B.Lacey (7), J.Jones (6-L), D.Hamilton (10-H), S.McCatty (7-BSv)",OAK,1980
31,32,May 16,False,TOR,"L,0-1",10.2,4,1,1,0,4,4,0,0,3.08,40,,,,,0,0,35,1,0,0,1,0,0,0,1,Ted Hendry,M.Norris (4-82-L),OAK,1980
32,33,May 17,False,TOR,"W,4-2",14.0,5,2,1,1,6,8,0,0,2.97,48,,,,,0,2,42,0,2,0,0,0,1,2,1,Larry Barnett,M.Keough (3-98-W),OAK,1980
33,34,May 18,False,TOR,"L,1-12",8.0,16,12,12,0,5,2,2,0,3.24,45,,,2.0,0.0,0,0,39,3,2,0,0,1,0,0,4,Jim Evans,"R.Langford (3-27-L), D.Hamilton (3), M.Souza (20), R.Lysander (20)",OAK,1980
34,35,May 19,False,KCR,"L,5-6",10.2,13,6,6,0,3,7,0,1,3.3,49,,,4.0,1.0,2,0,44,2,0,1,1,0,1,1,4,Russ Goetz,"S.McCatty (4-51), B.Lacey (4-H), J.Jones (4-BSv), D.Hamilton (0-L)",OAK,1980
35,36,May 20,False,KCR,"L,0-1",8.0,4,1,1,0,1,4,0,0,3.25,28,,,,,0,1,27,0,0,0,0,0,0,0,1,George Maloney,M.Norris (3-73-L),OAK,1980
36,37,May 21,False,KCR,"W,4-2",14.0,9,2,2,0,4,4,0,0,3.17,56,,,4.0,2.0,1,0,50,3,0,0,2,0,1,0,3,Vic Voltaggio,"B.Kingman (13-68), J.Jones (1-H), B.Lacey (1-BW)",OAK,1980
37,38,May 22,False,KCR,"L,3-16",8.0,21,16,15,1,5,5,1,1,3.48,51,,,3.0,3.0,0,0,44,4,1,0,0,1,1,1,4,Bill Haller,"M.Keough (4-13-L), D.Hamilton (2), E.Camacho (99), J.Jones (0)",OAK,1980
38,39,May 23,True,TEX,"L,1-3",9.0,6,3,0,3,1,0,0,0,3.39,34,,,,,0,1,33,0,0,1,0,0,1,0,1,Russ Goetz,R.Langford (4-68-L),OAK,1980
39,40,May 24,True,TEX,"W,15-7",9.0,8,7,7,0,7,2,0,0,3.48,43,,,6.0,3.0,1,0,36,1,0,0,0,0,1,0,3,George Maloney,"S.McCatty (4-44-W), J.Jones (1), B.Lacey (2)",OAK,1980
40,41,May 25,True,TEX,"L,3-7",9.0,11,7,7,0,5,8,0,1,3.57,42,,,1.0,1.0,0,1,34,2,0,1,2,0,0,1,3,Vic Voltaggio,"M.Norris (4-30-L), D.Hamilton (2), E.Camacho (2)",OAK,1980
41,42,May 26,True,KCR,"W,4-1",9.0,3,1,1,0,1,6,1,0,3.51,30,,,,,1,0,29,0,0,0,0,0,0,1,1,Derryl Cousins,M.Keough (3-82-W),OAK,1980
42,43,May 27,True,KCR,"L,2-4",9.0,10,4,3,1,3,3,0,0,3.49,39,,,2.0,0.0,0,1,36,1,0,0,0,0,2,2,3,Al Clark,"B.Kingman (5-49-L), J.Jones (2), B.Lacey (2)",OAK,1980
43,44,May 28,True,KCR,"W,6-3",9.0,9,3,3,0,2,1,0,0,3.48,37,,,,,1,0,35,1,0,0,0,0,0,0,1,Dave Phillips,R.Langford (4-56-W),OAK,1980
44,45,May 30,False,TEX,"W,6-3",9.0,6,3,2,1,2,3,1,0,3.45,35,,,,,0,0,33,2,0,0,0,0,1,0,1,Steve Palermo,S.McCatty (5-66-W),OAK,1980
45,46,May 31,False,TEX,"W,4-3",9.0,7,3,3,0,4,3,0,0,3.44,37,,,2.0,0.0,2,1,30,0,0,0,1,2,1,0,2,Derryl Cousins,"M.Norris (5-58-W), B.Lacey (3-Sv)",OAK,1980
46,47,Jun 1,False,TEX,"L,3-7",8.0,11,7,6,1,3,4,3,0,3.5,39,,,1.0,0.0,1,0,35,0,0,0,1,0,1,0,3,Al Clark,"M.Keough (5-20-L), E.Camacho (6), J.Jones (4)",OAK,1980
47,48,Jun 2,False,CLE,"L,5-10",8.0,11,10,10,0,11,5,1,0,3.65,44,,,4.0,3.0,2,1,33,1,0,1,0,0,0,0,5,Russ Goetz,"B.Kingman (5-33-L), M.Keough (0), D.Hamilton (7), J.Jones (0), B.Lacey (1)",OAK,1980
48,49,Jun 3,False,CLE,"L,4-6",9.2,8,6,6,0,4,4,2,0,3.69,40,,,,,0,0,35,2,0,1,1,0,0,1,1,George Maloney,R.Langford (5-49-L),OAK,1980
49,50,Jun 4,False,CLE,"L,3-5",8.0,10,5,3,2,3,2,3,0,3.68,36,,,2.0,1.0,2,0,30,1,0,0,2,1,1,1,3,Bill Haller,"S.McCatty (4-37-L), B.Lacey (1), J.Jones (1)",OAK,1980
50,51,Jun 6,True,BOS,"L,8-14",9.0,19,14,13,1,2,7,3,1,3.86,51,,,3.0,2.0,0,0,47,1,1,0,0,1,1,0,3,Richard Shulock,"M.Norris (5-15-L), E.Camacho (4), D.Hamilton (3)",OAK,1980
51,52,Jun 7,True,BOS,"W,4-1",9.0,6,1,1,0,1,3,0,0,3.81,34,,,,,0,0,33,2,0,0,0,0,0,0,1,Ken Kaiser,M.Keough (4-73-W),OAK,1980
52,53,Jun 8,True,BOS,"L,1-6",9.0,8,6,5,1,6,5,1,1,3.83,43,,,9.0,1.0,2,0,36,1,0,0,0,0,1,1,5,Dale Ford,"B.Kingman (5-66), B.Lacey (3-H), J.Jones (3-BSv), D.Hamilton (1-L), E.Camacho (1)",OAK,1980
53,54,Jun 9,True,BAL,"L,2-3",9.0,6,3,3,0,2,2,1,0,3.82,33,,,,,0,0,30,0,0,1,0,1,0,1,1,Jim Evans,R.Langford (5-63-L),OAK,1980
54,55,Jun 10,True,BAL,"W,7-4",9.0,10,4,4,0,3,5,2,0,3.82,39,,,1.0,1.0,2,0,36,3,0,0,0,0,0,1,2,Jim McKean,"S.McCatty (5-51-W), B.Lacey (1)",OAK,1980
55,56,Jun 11,True,BAL,"W,6-2",14.0,12,2,2,0,2,5,1,0,3.75,51,,,,,1,1,49,1,0,0,0,0,0,4,1,Ted Hendry,M.Norris (4-83-W),OAK,1980
56,57,Jun 13(1),True,NYY,"W,4-3",9.0,7,3,1,2,3,4,1,0,3.7,37,,,,,0,0,34,2,0,0,0,0,1,1,1,Lou DiMuro,B.Kingman (4-66-W),OAK,1980
57,58,Jun 13(2),True,NYY,"L,4-6",9.0,10,6,2,4,4,9,2,0,3.67,41,,,,,1,0,36,1,0,0,0,1,1,1,1,Steve Palermo,M.Keough (5-56-L),OAK,1980
58,59,Jun 14,True,NYY,"L,1-2",9.0,5,2,2,0,2,6,1,0,3.65,34,,,,,0,0,32,0,0,0,0,0,0,0,1,Al Clark,R.Langford (4-73-L),OAK,1980
59,60,Jun 15,True,NYY,"L,2-8",9.0,10,8,8,0,7,4,2,0,3.72,42,,,5.0,2.0,0,0,34,1,0,0,0,1,0,0,3,Dave Phillips,"S.McCatty (4-33-L), B.Lacey (4), J.Jones (6)",OAK,1980
60,61,Jun 16,False,BOS,"W,11-8",9.0,12,8,8,0,2,3,3,0,3.79,41,,,,,0,0,39,3,0,0,0,0,0,0,1,Steve Palermo,M.Norris (4-32-W),OAK,1980
61,62,Jun 17,False,BOS,"L,2-6",8.0,10,6,6,0,5,5,0,0,3.83,38,,,,,2,0,33,2,1,0,0,0,0,0,1,Al Clark,M.Keough (3-38-L),OAK,1980
62,63,Jun 18,False,BAL,"L,2-3",8.1,8,3,3,0,9,6,0,0,3.82,42,,,5.0,1.0,0,0,33,2,0,2,0,0,0,0,4,Vic Voltaggio,"B.Kingman (4-51), D.Hamilton (9), J.Jones (2-L), B.Lacey (2)",OAK,1980
63,64,Jun 19,False,BAL,"L,3-4",8.0,10,4,3,1,1,4,1,0,3.81,33,,,,,0,0,32,0,0,0,0,0,0,0,1,Russ Goetz,R.Langford (4-51-L),OAK,1980
64,65,Jun 20,False,NYY,"L,7-15",8.0,14,15,15,0,7,5,3,0,3.99,44,,,1.0,0.0,1,1,37,0,1,0,0,0,0,0,2,George Maloney,"S.McCatty (4-17-L), D.Hamilton (1)",OAK,1980
65,66,Jun 21,False,NYY,"L,3-5",8.0,5,5,5,0,4,7,2,0,4.01,34,,,,,0,0,30,1,0,0,0,0,1,0,1,Bill Haller,M.Norris (4-55-L),OAK,1980
66,67,Jun 22,False,NYY,"W,5-2",9.0,10,2,2,0,4,4,1,0,3.98,39,,,,,0,1,35,0,0,0,0,0,0,1,1,Vic Voltaggio,M.Keough (4-59-W),OAK,1980
67,68,Jun 23,True,MIL,"L,0-8",9.0,8,8,8,0,4,6,1,0,4.04,39,,,0.0,0.0,0,0,35,2,0,1,0,0,0,0,3,Bill Kunkel,"B.Kingman (4-28-L), J.Jones (4), A.Wirth (99)",OAK,1980
68,69,Jun 24,True,MIL,"L,3-5",9.0,11,5,4,1,4,1,2,0,4.04,41,,,,,1,1,36,2,0,1,0,1,2,2,1,Richard Shulock,R.Langford (4-44-L),OAK,1980
69,70,Jun 25,True,MIL,"L,2-5",9.0,12,5,5,0,2,4,3,0,4.05,40,,,0.0,0.0,0,0,37,1,0,0,0,1,0,0,2,Terry Cooney,"S.McCatty (4-49-L), B.Lacey (6)",OAK,1980
70,71,Jun 27,True,CHW,"W,3-1",9.0,4,1,1,0,2,6,0,0,4.01,32,,,,,0,0,29,2,0,0,0,1,0,1,1,Bill Kunkel,M.Norris (5-79-W),OAK,1980
71,72,Jun 28,True,CHW,"L,0-3",9.0,8,3,3,0,0,8,1,1,4.0,37,,,,,2,0,35,0,0,0,0,1,1,0,1,Richard Shulock,M.Keough (5-67-L),OAK,1980
72,73,Jun 29,True,CHW,"L,0-3",9.0,12,3,3,0,1,3,0,0,3.98,38,,,,,0,1,37,1,0,0,0,0,0,0,1,Mark Johnson,B.Kingman (5-53-L),OAK,1980
73,74,Jun 30,False,MIL,"L,2-5",8.0,11,5,5,0,0,5,1,0,4.0,34,,,,,0,0,33,2,0,0,0,1,0,1,1,George Maloney,R.Langford (5-45-L),OAK,1980
74,75,Jul 1,False,MIL,"L,2-5",8.0,9,5,5,0,4,6,4,0,4.02,37,,,1.0,0.0,3,0,32,2,0,0,0,1,0,0,2,Bill Haller,"S.McCatty (5-45-L), B.Lacey (5)",OAK,1980
75,76,Jul 2,False,MIL,"W,5-3",10.0,5,3,3,0,5,8,1,1,4.0,38,,,,,0,0,31,0,0,0,1,0,1,3,1,Russ Goetz,M.Norris (4-73-W),OAK,1980
76,77,Jul 3,False,MIL,"W,7-5",9.0,13,5,5,0,1,7,2,0,4.02,40,,,3.0,0.0,0,0,37,1,0,0,2,0,0,0,2,Ken Kaiser,"M.Keough (4-25-W), B.Lacey (1-Sv)",OAK,1980
77,78,Jul 4,False,CHW,"W,2-0",9.0,5,0,0,0,3,4,0,0,3.96,32,,,,,0,1,29,0,0,0,0,0,0,1,1,George Maloney,B.Kingman (4-78-W),OAK,1980
78,79,Jul 5,False,CHW,"W,5-0",9.0,4,0,0,0,2,3,0,0,3.91,32,,,,,0,0,30,0,0,0,0,0,0,1,1,Bill Haller,R.Langford (4-80-W),OAK,1980
79,80,Jul 6(1),False,CHW,"L,0-2",8.0,4,2,2,0,2,7,0,0,3.9,29,,,,,1,0,27,1,0,0,0,0,0,0,1,Russ Goetz,M.Norris (3-71-L),OAK,1980
80,81,Jul 6(2),False,CHW,"L,4-5",8.2,8,5,5,0,3,7,4,1,3.91,37,,,0.0,0.0,0,0,33,0,0,0,0,0,0,0,2,Ken Kaiser,"S.McCatty (4-63), B.Lacey (2-BL)",OAK,1980
81,82,Jul 10(1),True,CAL,"L,1-5",9.0,5,5,4,1,6,4,1,0,3.91,36,,,,,0,3,28,0,0,0,2,0,1,0,1,Derryl Cousins,M.Keough (6-57-L),OAK,1980
