,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
24,25,May 7,True,KCR,"L,5-12",9.0,16,12,12,0,0,5,1,1,3.9,44,,,1.0,1.0,1,0,42,3,0,0,0,1,0,0,2,Ted Hendry,"K.Kravec (4-17-L), R.Scarbery (1)",CHW,1980
25,26,May 8,True,KCR,"W,8-2",9.0,9,2,2,0,1,8,1,0,3.83,35,,,,,0,1,34,0,0,0,0,0,0,1,1,Larry Barnett,B.Burns (4-68-W),CHW,1980
26,27,May 9,False,TEX,"L,1-2",10.0,6,2,2,0,1,2,2,0,3.75,33,,,0.0,0.0,0,3,31,0,0,0,1,0,0,0,2,Jerry Neudecker,"R.Baumgarten (4-64), M.Proly (3-L)",CHW,1980
27,28,May 10,False,TEX,"W,10-6",9.0,12,6,5,1,8,4,0,0,3.79,44,,,6.0,2.0,3,0,33,2,0,1,2,1,1,3,5,Bill Deegan,"R.Dotson (4-35), K.Kravec (2), R.Scarbery (2-H), S.Trout (8-H), E.Farmer (3-BW)",CHW,1980
28,29,May 11,False,TEX,"L,1-5",8.0,9,5,5,0,4,6,0,0,3.85,35,,,2.0,0.0,1,1,30,4,0,1,0,1,0,1,2,Rich Garcia,"R.Wortham (4-31-L), M.Proly (1)",CHW,1980
29,30,May 13,False,MIL,"W,6-5",10.0,9,5,5,0,4,6,4,1,3.87,45,,,0.0,0.0,0,0,39,1,0,0,1,0,0,0,3,George Maloney,"F.Barrios (99-38), B.Burns (4-W), E.Farmer (2-Sv)",CHW,1980
30,31,May 14,False,MIL,"L,1-5",8.0,7,5,4,1,2,2,0,0,3.89,34,,,2.0,2.0,1,0,30,2,1,0,1,1,2,0,3,Vic Voltaggio,"R.Baumgarten (4-52), M.Proly (2-L), R.Wortham (2)",CHW,1980
31,32,May 15,False,MIL,"W,6-4",9.0,9,4,4,0,6,4,1,1,3.89,42,,,6.0,1.0,3,0,34,1,0,0,1,0,0,1,4,Russ Goetz,"R.Dotson (4-59-W), E.Farmer (1), R.Wortham (0), R.Scarbery (4-Sv)",CHW,1980
32,33,May 16,True,SEA,"L,2-4",9.0,9,4,2,2,1,5,0,1,3.84,41,,,3.0,0.0,1,0,37,0,0,1,2,0,3,0,2,Durwood Merrill,"S.Trout (5-49-L), R.Scarbery (0)",CHW,1980
33,34,May 17,True,SEA,"W,4-0",9.0,3,0,0,0,2,7,0,0,3.73,32,,,,,0,0,30,2,0,0,0,0,1,1,1,Marty Springstead,B.Burns (3-86-W),CHW,1980
34,35,May 18,True,SEA,"W,6-5",9.0,10,5,5,0,4,0,1,0,3.76,39,126.0,78.0,3.0,1.0,1,0,35,1,0,0,0,0,1,3,4,Joe Brinkman,"F.Barrios (4-51-W), R.Wortham (2), M.Proly (3-H), E.Farmer (2-Sv)",CHW,1980
35,36,May 19,True,MIN,"W,1-0",9.0,4,0,0,0,3,8,0,0,3.66,33,,,1.0,0.0,0,0,30,1,0,0,0,0,0,1,2,Nick Bremigan,"K.Kravec (8-78-W), E.Farmer (0-Sv)",CHW,1980
36,37,May 20,True,MIN,"W,4-2",9.0,7,2,2,0,4,6,0,0,3.62,37,,,2.0,0.0,0,0,32,1,1,0,1,0,0,1,3,Durwood Merrill,"R.Dotson (4-55-W), R.Wortham (1-H), E.Farmer (0-Sv)",CHW,1980
37,38,May 21,True,MIN,"L,2-3",9.0,11,3,3,0,4,8,1,0,3.6,39,,,3.0,0.0,0,0,33,1,0,0,2,0,0,2,3,Marty Springstead,"S.Trout (4-43-L), R.Scarbery (4), R.Wortham (0)",CHW,1980
38,39,May 23,False,SEA,"L,0-8",8.0,10,8,8,0,4,4,2,1,3.72,39,,,2.0,0.0,0,0,32,2,1,1,1,1,1,1,2,Al Clark,"B.Burns (5-37-L), N.Contreras (99)",CHW,1980
39,40,May 24,False,SEA,"L,4-5",8.0,8,5,5,0,4,5,1,0,3.76,36,,,2.0,0.0,0,0,29,1,0,1,3,0,1,1,3,Dave Phillips,"K.Kravec (4-28-L), M.Proly (5), R.Scarbery (2)",CHW,1980
40,41,May 25,False,SEA,"L,3-8",8.0,13,8,8,0,6,4,0,2,3.87,43,,,5.0,2.0,2,0,33,3,2,0,2,0,0,2,5,Steve Palermo,"R.Dotson (4-36), R.Scarbery (0-L), R.Wortham (3), N.Contreras (1), E.Farmer (4)",CHW,1980
41,42,May 26,False,MIN,"W,6-3",9.0,11,3,2,1,1,5,0,0,3.83,39,,,3.0,2.0,0,0,37,1,0,0,1,0,0,1,2,Ken Kaiser,"S.Trout (4-50-W), E.Farmer (0-Sv)",CHW,1980
42,43,May 27,False,MIN,"W,2-0",9.0,10,0,0,0,3,5,0,0,3.74,37,,,2.0,0.0,1,0,34,0,0,0,0,0,0,1,2,Terry Cooney,"B.Burns (3-66-W), M.Proly (2-Sv)",CHW,1980
43,44,May 28,False,MIN,"L,4-6",8.0,10,6,6,0,5,2,1,1,3.8,39,,,4.0,1.0,0,0,30,0,0,2,2,1,0,1,3,Richard Shulock,"K.Kravec (3-45), M.Proly (0-BL), E.Farmer (1)",CHW,1980
44,45,May 29,False,MIN,"L,2-5",8.0,10,5,5,0,5,2,1,0,3.84,37,,,3.0,0.0,1,0,29,2,0,1,2,1,0,1,4,Bill Kunkel,"R.Dotson (3-38-L), R.Scarbery (3), R.Baumgarten (14), N.Contreras (3)",CHW,1980
45,46,May 30,False,KCR,"L,2-9",8.0,9,9,6,3,8,4,1,1,3.89,41,,,2.0,2.0,5,0,31,2,0,0,0,1,2,2,3,George Maloney,"R.Wortham (4-33-L), M.Proly (1), N.Contreras (0)",CHW,1980
46,47,May 31,False,KCR,"L,4-6",8.0,12,6,6,0,2,2,1,1,3.95,38,,,2.0,2.0,0,0,35,0,0,0,0,0,0,1,2,Bill Haller,"S.Trout (4-37-L), E.Farmer (2-BSv)",CHW,1980
