,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
22,23,Apr 29,False,BOS,"W,5-4",9.0,11,4,4,0,9,5,0,0,4.99,44,182.0,96.0,3.0,1.0,0,0,35,2,0,1,0,0,2,1,5,Brian O'Nora,"M.Langston (5-43), C.McElroy (3-H), R.DeLucia (2-BSv), M.Holtz (1-W), M.James (1-Sv)",ANA,1997
23,24,Apr 30,False,BOS,"L,2-11",8.0,13,11,7,4,3,3,2,1,5.09,39,129.0,85.0,0.0,0.0,0,0,34,5,0,1,0,1,1,1,3,Jim McKean,"J.Dickson (4-27-L), D.May (10), S.Hasegawa (2)",ANA,1997
24,25,May 3(1),False,CHW,"W,3-2",9.0,11,2,2,0,3,3,0,1,4.97,40,,,3.0,0.0,0,1,35,3,0,0,1,0,0,1,5,Al Clark,"A.Watson (5-63-W), P.Harris (5-H), M.Holtz (3-H), M.James (3-H), R.DeLucia (3-Sv)",ANA,1997
25,26,May 3(2),False,CHW,"L,2-4",8.0,9,4,4,0,3,4,1,0,4.96,35,132.0,73.0,2.0,0.0,1,0,31,2,0,0,0,1,0,0,2,Dan Morrison,"D.Springer (15-27-L), D.May (2)",ANA,1997
26,27,May 4,False,CHW,"L,2-4",8.0,11,4,4,0,5,3,1,0,4.94,37,137.0,74.0,7.0,3.0,0,2,30,0,0,0,1,1,0,1,5,Larry Barnett,"S.Hasegawa (3-51), C.McElroy (4-BSv), P.Harris (0-L), R.DeLucia (0), M.Holtz (0)",ANA,1997
27,28,May 5,False,BAL,"W,7-2",9.0,9,2,2,0,4,6,1,0,4.84,39,,,4.0,0.0,0,0,35,1,0,0,0,0,0,0,3,Drew Coble,"J.Dickson (4-53-W), C.McElroy (0-H), M.James (1-Sv)",ANA,1997
28,29,May 6,False,BAL,"L,4-8",8.0,9,8,7,1,2,8,2,1,4.93,37,,,3.0,3.0,0,0,34,2,0,0,0,0,0,0,3,Tim McClelland,"C.Finley (9-37-L), P.Harris (1), D.May (2)",ANA,1997
29,30,May 7,False,BAL,"L,0-3",8.0,7,3,3,0,1,4,1,0,4.89,31,,,0.0,0.0,1,0,30,1,0,0,0,0,0,0,2,Fieldin Culbreth,"A.Watson (3-53-L), M.Holtz (2)",ANA,1997
30,31,May 9,False,MIL,"L,4-5",8.0,8,5,4,1,3,10,0,0,4.87,33,156.0,87.0,1.0,1.0,0,0,30,3,0,0,0,0,0,0,3,Tim Welke,"S.Hasegawa (4-44-L), R.DeLucia (4), C.McElroy (3)",ANA,1997
31,32,May 10,False,MIL,"L,3-4",9.0,10,4,3,1,7,3,0,1,4.82,43,168.0,94.0,2.0,2.0,0,1,35,2,0,1,0,0,1,1,4,Ken Kaiser,"J.Dickson (4-43), M.James (4-BSv), M.Holtz (2), R.DeLucia (0-L)",ANA,1997
