,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
32,33,May 19,False,DET,"W,1-0",34,31,1,6,3,0,0,1,3,0,5,0,0,0,0,1,2,0,0.25,0.329,0.402,0.73,6,9,R,M.Wilcox(73),NYY,1980
33,34,May 20,False,DET,"L,8-12",40,33,8,9,0,1,2,8,7,0,4,0,0,0,0,2,1,1,0.251,0.331,0.405,0.736,5,12,L,P.Underwood(28),NYY,1980
34,35,May 21,False,DET,"W,9-5",49,44,9,13,0,0,5,9,3,0,8,1,1,0,0,0,1,1,0.252,0.332,0.413,0.745,7,11,L,D.Schatzeder(43),NYY,1980
35,36,May 22,False,TOR,"W,5-1",41,33,5,9,1,0,1,5,7,1,5,0,0,1,0,2,3,0,0.253,0.333,0.413,0.746,9,9,R,D.Stieb(40),NYY,1980
36,37,May 23,False,TOR,"W,7-3",38,36,7,12,2,0,3,6,2,0,1,0,0,0,0,1,0,1,0.255,0.334,0.419,0.753,4,12,L,P.Mirabella(29),NYY,1980
37,38,May 24,False,TOR,"W,6-2",41,34,6,8,4,0,1,6,6,1,6,0,1,0,1,1,0,0,0.255,0.335,0.42,0.754,8,10,R,J.Clancy(44),NYY,1980
38,39,May 25,False,TOR,"L,6-9",41,36,6,15,2,0,1,5,5,0,0,0,0,0,0,3,0,1,0.259,0.339,0.423,0.762,8,13,R,L.Leal(39),NYY,1980
39,40,May 26,True,DET,"W,13-5",44,35,13,15,2,0,2,11,9,3,1,0,0,0,0,4,2,0,0.263,0.345,0.429,0.774,7,12,L,D.Schatzeder(26),NYY,1980
40,41,May 27,True,DET,"W,9-6",40,37,9,16,3,0,1,9,2,0,3,0,0,1,0,2,1,0,0.268,0.347,0.434,0.781,7,11,R,D.Petry(22),NYY,1980
41,42,May 28,True,DET,"L,3-6",37,36,3,10,1,0,1,3,1,0,6,0,0,0,0,0,0,0,0.268,0.346,0.433,0.779,7,9,R,J.Morris(56),NYY,1980
42,43,May 30,True,TOR,"W,6-0",36,30,6,7,1,0,2,5,4,1,6,1,1,0,1,0,0,0,0.267,0.346,0.433,0.779,6,11,R,J.Clancy(55),NYY,1980
43,44,May 31,True,TOR,"W,8-6",49,42,8,13,2,0,4,8,5,0,6,0,2,0,0,0,0,0,0.268,0.347,0.439,0.786,10,11,R,J.Jefferson(28),NYY,1980
44,45,Jun 1,True,TOR,"W,11-7",41,35,11,13,1,1,2,11,5,0,4,0,0,1,0,0,0,0,0.271,0.349,0.443,0.792,6,13,L,P.Mirabella(29),NYY,1980
45,46,Jun 2,False,KCR,"W,5-3",42,37,5,10,3,0,1,5,5,0,5,0,0,0,0,0,0,0,0.271,0.349,0.443,0.792,10,11,L,P.Splittorff(20),NYY,1980
46,47,Jun 3,False,KCR,"L,5-6",45,40,5,13,3,0,0,3,3,1,6,0,1,1,1,1,0,1,0.272,0.35,0.442,0.792,10,12,L,L.Gura(39),NYY,1980
47,48,Jun 4,False,KCR,"L,3-9",35,30,3,5,1,0,0,3,3,0,1,0,1,1,0,0,2,0,0.27,0.348,0.438,0.785,5,10,R,R.Martin(63),NYY,1980
48,49,Jun 6,False,SEA,"W,3-0",39,33,3,8,1,0,2,3,6,0,3,0,0,0,0,2,0,0,0.27,0.348,0.438,0.786,9,10,R,J.Beattie(47),NYY,1980
49,50,Jun 7,False,SEA,"W,1-0",33,31,1,8,1,1,1,1,1,0,6,1,0,0,0,3,0,0,0.269,0.347,0.438,0.785,5,11,L,R.Honeycutt(72),NYY,1980
50,51,Jun 8,False,SEA,"L,0-5",33,29,0,6,2,0,0,0,3,0,3,1,0,0,0,3,0,0,0.268,0.346,0.435,0.782,6,11,R,G.Abbott(70),NYY,1980
51,52,Jun 9,False,CAL,"W,8-7",50,43,8,14,3,1,2,8,7,1,4,0,0,0,1,1,3,1,0.27,0.348,0.439,0.787,12,12,R,F.Martínez(50),NYY,1980
52,53,Jun 10,False,CAL,"L,4-5",41,36,4,10,1,0,0,3,2,0,4,0,2,1,2,0,1,0,0.27,0.347,0.436,0.784,10,11,L,F.Tanana(46),NYY,1980
53,54,Jun 11,False,CAL,"W,9-7",52,42,9,8,0,0,3,7,10,1,10,0,0,0,1,0,4,0,0.268,0.347,0.436,0.783,10,13,R,B.Kison(32),NYY,1980
54,55,Jun 13 (1),False,OAK,"L,3-4",37,34,3,7,2,0,1,3,3,0,4,0,0,0,1,1,0,0,0.267,0.346,0.434,0.78,7,9,R,B.Kingman(66),NYY,1980
55,56,Jun 13 (2),False,OAK,"W,6-4",41,36,6,10,1,0,2,6,4,0,9,0,0,1,1,1,1,0,0.267,0.346,0.435,0.781,8,10,R,M.Keough(56),NYY,1980
56,57,Jun 14,False,OAK,"W,2-1",34,32,2,5,0,0,1,2,2,0,6,0,0,0,0,0,0,0,0.265,0.344,0.432,0.776,5,14,R,R.Langford(73),NYY,1980
57,58,Jun 15,False,OAK,"W,8-2",42,34,8,10,1,0,2,8,7,0,4,0,0,1,0,0,0,0,0.266,0.345,0.433,0.778,7,10,R,S.McCatty(33),NYY,1980
58,59,Jun 16,True,SEA,"W,6-3",38,31,6,8,3,0,1,6,6,1,4,0,0,1,0,0,1,0,0.266,0.345,0.433,0.779,8,10,R,J.Beattie(31),NYY,1980
59,60,Jun 17,True,SEA,"W,8-2",40,35,8,11,1,0,0,7,4,0,5,0,0,1,1,0,0,0,0.267,0.346,0.432,0.778,8,13,L,R.Honeycutt(31),NYY,1980
60,61,Jun 18,True,CAL,"W,5-0",32,27,5,5,0,0,2,5,4,0,3,0,0,1,0,1,0,0,0.266,0.345,0.431,0.776,3,10,R,D.Aase(29),NYY,1980
61,62,Jun 19,True,CAL,"W,7-5",39,33,7,11,2,0,3,7,6,1,3,0,0,0,0,0,0,1,0.267,0.346,0.435,0.782,8,13,R,F.Martínez(33),NYY,1980
62,63,Jun 20,True,OAK,"W,15-7",44,37,15,14,0,1,3,15,7,0,5,0,0,0,0,0,1,1,0.268,0.349,0.439,0.788,5,12,R,S.McCatty(17),NYY,1980
63,64,Jun 21,True,OAK,"W,5-3",34,30,5,5,1,0,2,5,4,0,7,0,0,0,1,0,0,0,0.267,0.348,0.439,0.786,5,9,R,M.Norris(55),NYY,1980
64,65,Jun 22,True,OAK,"L,2-5",39,35,2,10,0,0,1,2,4,0,4,0,0,0,0,1,0,1,0.267,0.348,0.438,0.785,10,9,R,M.Keough(59),NYY,1980
65,66,Jun 23,True,BOS,"L,2-7",34,33,2,7,0,0,2,2,1,0,3,0,0,0,0,1,0,0,0.267,0.346,0.437,0.783,5,9,R,D.Eckersley(67),NYY,1980
66,67,Jun 24,True,BOS,"W,10-5",42,35,10,13,1,0,4,10,7,0,5,0,0,0,0,2,2,0,0.268,0.348,0.442,0.79,8,12,R,B.Stanley(32),NYY,1980
67,68,Jun 25,True,BOS,"L,3-4",37,33,3,6,0,0,1,3,3,0,11,0,1,0,0,0,0,0,0.267,0.347,0.439,0.786,4,11,R,S.Renko(47),NYY,1980
68,69,Jun 27,True,CLE,"L,0-2",33,32,0,7,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.266,0.346,0.436,0.782,6,11,L,R.Waits(73),NYY,1980
69,70,Jun 28,True,CLE,"W,11-10",44,32,11,11,1,1,3,11,8,1,7,2,1,1,1,2,1,1,0.267,0.348,0.44,0.788,8,15,R,W.Garland(43),NYY,1980
70,71,Jun 29,True,CLE,"W,7-2",36,31,7,9,0,0,3,7,5,0,2,0,0,0,0,0,1,0,0.268,0.349,0.442,0.79,5,9,R,L.Barker(32),NYY,1980
71,72,Jun 30,False,BOS,"W,6-3",41,35,6,10,3,1,0,5,4,1,7,0,0,2,1,0,1,0,0.268,0.348,0.442,0.79,8,9,R,B.Stanley(27),NYY,1980
72,73,Jul 1,False,BOS,"W,3-2",36,34,3,7,1,0,1,3,2,0,4,0,0,0,0,0,0,0,0.267,0.347,0.44,0.787,6,10,R,D.Eckersley(63),NYY,1980
73,74,Jul 2,False,BOS,"W,6-0",39,34,6,8,3,0,1,4,5,0,2,0,0,0,0,2,1,0,0.267,0.347,0.44,0.787,6,10,R,S.Renko(46),NYY,1980
74,75,Jul 3,False,CLE,"L,0-7",31,28,0,2,0,0,0,0,3,0,5,0,0,0,0,1,0,0,0.264,0.345,0.436,0.781,4,9,R,W.Garland(85),NYY,1980
75,76,Jul 4,False,CLE,"W,11-5",46,39,11,13,2,0,1,11,6,0,6,1,0,0,1,2,0,0,0.266,0.346,0.436,0.782,8,13,R,L.Barker(22),NYY,1980
76,77,Jul 5,False,CLE,"W,3-2",34,30,3,4,1,0,2,3,4,0,3,0,0,0,0,1,0,0,0.264,0.345,0.435,0.78,4,11,R,D.Spillner(47),NYY,1980
77,78,Jul 6,False,CLE,"L,3-5",38,34,3,9,2,0,1,3,2,0,4,1,0,1,0,1,0,0,0.264,0.345,0.435,0.78,8,9,L,R.Waits(55),NYY,1980
78,79,Jul 10,False,TEX,"W,13-5",45,39,13,12,1,0,3,13,5,1,4,0,0,1,1,0,0,0,0.265,0.345,0.437,0.782,5,14,R,F.Jenkins(6),NYY,1980
79,80,Jul 11,False,TEX,"L,8-10",42,39,8,14,6,0,1,8,3,0,5,0,0,0,1,1,1,0,0.266,0.346,0.439,0.785,7,14,L,J.Matlack(31),NYY,1980
80,81,Jul 12,False,CHW,"W,8-0",48,44,8,18,1,1,0,8,4,0,4,0,0,0,0,0,0,0,0.268,0.348,0.44,0.787,13,9,L,R.Baumgarten(51),NYY,1980
81,82,Jul 13,False,CHW,"W,3-1",32,28,3,3,0,0,1,3,3,0,5,1,0,0,0,0,0,0,0.267,0.347,0.437,0.784,2,11,L,S.Trout(63),NYY,1980
82,83,Jul 14,False,CHW,"W,7-6",42,38,7,12,0,0,1,6,4,1,6,0,0,0,1,1,1,0,0.267,0.347,0.437,0.784,8,14,L,R.Wortham(44),NYY,1980
83,84,Jul 15,True,MIN,"L,4-5",37,34,4,9,1,0,2,4,2,0,6,0,1,0,0,1,0,0,0.267,0.346,0.437,0.784,6,10,L,J.Koosman(52),NYY,1980
84,85,Jul 16,True,MIN,"W,11-1",41,32,11,10,0,2,0,11,4,0,1,2,0,3,2,0,0,0,0.268,0.347,0.437,0.784,6,14,L,D.Jackson(14),NYY,1980
85,86,Jul 17,True,MIN,"W,10-3",41,36,10,13,1,0,2,10,4,0,4,0,0,1,0,0,0,0,0.269,0.348,0.439,0.786,7,13,L,G.Zahn(25),NYY,1980
86,87,Jul 18,True,KCR,"L,1-13",36,31,1,3,0,0,0,1,4,0,7,0,0,1,2,0,0,0,0.267,0.346,0.435,0.781,8,11,L,L.Gura(82),NYY,1980
87,88,Jul 19,True,KCR,"W,13-7",47,41,13,19,5,0,1,12,5,1,3,0,0,1,0,0,0,0,0.27,0.348,0.438,0.787,10,14,L,P.Splittorff(25),NYY,1980
88,89,Jul 20,True,KCR,"L,3-14",33,31,3,7,1,0,2,3,2,0,1,0,0,0,0,3,0,0,0.269,0.348,0.438,0.786,3,9,R,R.Gale(48),NYY,1980
89,90,Jul 21,True,MIL,"L,4-7",46,41,4,14,2,0,1,4,5,0,2,0,0,0,0,0,0,0,0.27,0.349,0.439,0.787,15,9,L,M.Caldwell(37),NYY,1980
90,91,Jul 22 (1),True,MIL,"W,3-0",33,32,3,10,2,1,0,3,0,0,2,0,1,0,0,1,0,0,0.271,0.348,0.439,0.787,6,10,R,L.Sorensen(35),NYY,1980
91,92,Jul 22 (2),True,MIL,"L,1-4",33,33,1,6,3,0,0,1,0,0,6,0,0,0,0,0,0,0,0.27,0.347,0.437,0.784,5,11,L,B.Travers(51),NYY,1980
92,93,Jul 23,True,MIL,"W,4-0",34,29,4,8,3,0,0,3,4,2,4,0,0,1,0,0,1,2,0.27,0.347,0.436,0.783,6,11,R,M.Haas(48),NYY,1980
93,94,Jul 25,False,KCR,"L,1-6",33,30,1,4,1,0,1,1,3,0,5,0,0,0,0,0,0,1,0.269,0.346,0.435,0.78,5,9,R,R.Gale(68),NYY,1980
94,95,Jul 26,False,KCR,"W,5-4",38,34,5,8,1,0,3,5,3,0,3,0,0,1,0,0,1,0,0.268,0.345,0.436,0.781,6,11,R,D.Leonard(44),NYY,1980
95,96,Jul 27,False,KCR,"L,0-8",30,29,0,7,2,0,0,0,1,0,2,0,0,0,0,4,0,0,0.268,0.344,0.435,0.779,3,11,L,L.Gura(74),NYY,1980
96,97,Jul 28,False,MIN,"W,7-6",48,43,7,13,1,0,2,7,5,1,3,0,0,0,0,0,4,0,0.268,0.345,0.435,0.78,11,11,L,D.Jackson(49),NYY,1980
97,98,Jul 29,False,MIN,"L,2-3",35,33,2,10,1,0,0,2,0,0,3,0,0,2,0,2,0,0,0.269,0.344,0.434,0.778,6,9,L,G.Zahn(62),NYY,1980
98,99,Jul 30,False,MIN,"L,1-2",38,31,1,3,2,0,0,1,5,0,4,1,1,0,0,1,0,0,0.267,0.343,0.432,0.775,7,10,L,J.Koosman(81),NYY,1980
99,100,Jul 31,False,MIL,"W,7-6",52,45,7,12,2,0,1,7,7,0,2,0,0,0,2,1,0,1,0.267,0.344,0.431,0.774,12,11,L,M.Caldwell(49),NYY,1980
100,101,Aug 1,False,MIL,"W,9-4",41,40,9,13,2,0,1,9,1,1,4,0,0,0,0,0,0,0,0.268,0.344,0.431,0.775,5,12,L,B.Travers(21),NYY,1980
101,102,Aug 2,False,MIL,"W,5-3",42,38,5,13,2,0,0,3,4,0,0,0,0,0,2,2,0,1,0.269,0.344,0.431,0.775,10,11,R,P.Mitchell(44),NYY,1980
102,103,Aug 3,False,MIL,"L,0-2",32,30,0,3,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0.267,0.343,0.428,0.771,5,11,R,M.Haas(88),NYY,1980
103,104,Aug 4,True,TEX,"W,10-4",41,36,10,14,2,0,3,9,5,0,9,0,0,0,0,2,0,0,0.268,0.344,0.431,0.774,7,13,R,G.Perry(19),NYY,1980
104,105,Aug 5,True,TEX,"L,1-8",38,37,1,10,0,1,0,1,1,0,4,0,0,0,0,0,1,0,0.268,0.343,0.429,0.773,10,12,R,F.Jenkins(62),NYY,1980
105,106,Aug 6,True,TEX,"W,2-1",33,30,2,6,0,0,1,2,3,0,2,0,0,0,1,1,2,0,0.268,0.343,0.428,0.771,7,10,R,D.Medich(55),NYY,1980
106,107,Aug 8,True,BAL,"L,2-5",37,34,2,7,2,0,1,2,3,0,5,0,0,0,0,0,0,0,0.267,0.342,0.428,0.77,8,11,R,J.Palmer(61),NYY,1980
107,108,Aug 9,True,BAL,"L,2-4",38,34,2,7,1,0,1,2,4,1,5,0,0,0,1,0,2,1,0.267,0.342,0.427,0.768,9,12,R,S.Stone(66),NYY,1980
108,109,Aug 10,True,BAL,"L,5-6",45,39,5,12,3,0,0,5,4,0,6,0,0,2,2,0,0,0,0.267,0.342,0.426,0.768,13,13,L,M.Flanagan(40),NYY,1980
109,110,Aug 11,True,CHW,"W,3-1",35,32,3,10,1,0,2,3,1,1,4,0,2,0,0,0,0,0,0.268,0.342,0.427,0.769,7,9,L,B.Burns(54),NYY,1980
110,111,Aug 12,True,CHW,"W,8-4",47,41,8,13,1,0,1,6,4,2,2,0,2,0,3,1,0,0,0.268,0.342,0.427,0.769,11,13,L,S.Trout(42),NYY,1980
111,112,Aug 13,True,CHW,"L,1-4",35,33,1,7,1,0,1,1,1,0,4,1,0,0,0,1,0,0,0.268,0.341,0.426,0.768,7,10,R,R.Dotson(72),NYY,1980
112,113,Aug 14,False,BAL,"L,1-6",34,29,1,2,0,0,1,1,5,0,3,0,0,0,0,0,0,0,0.266,0.34,0.424,0.765,6,9,R,S.Stone(77),NYY,1980
113,114,Aug 15,False,BAL,"W,4-3",35,31,4,7,1,0,2,4,3,0,8,0,1,0,0,1,1,1,0.266,0.34,0.425,0.765,4,10,L,M.Flanagan(37),NYY,1980
114,115,Aug 16,False,BAL,"W,4-1",40,34,4,7,1,0,2,4,6,1,7,0,0,0,0,0,1,0,0.265,0.34,0.424,0.764,9,11,R,D.Martínez(49),NYY,1980
115,116,Aug 17,False,BAL,"L,0-1",33,31,0,6,1,0,0,0,1,0,5,0,1,0,1,2,0,0,0.265,0.339,0.423,0.762,6,10,L,S.McGregor(79),NYY,1980
116,117,Aug 18,False,BAL,"L,5-6",36,34,5,8,2,1,1,5,2,0,4,0,0,0,0,1,1,0,0.265,0.339,0.423,0.762,4,13,R,J.Palmer(46),NYY,1980
117,118,Aug 19,False,SEA,"W,3-1",38,36,3,10,3,0,2,3,2,1,3,0,0,0,0,1,0,0,0.265,0.338,0.424,0.762,8,9,L,R.Honeycutt(50),NYY,1980
118,119,Aug 20,False,SEA,"W,6-4",42,37,6,11,7,1,1,6,5,2,4,0,0,0,0,0,0,0,0.265,0.339,0.426,0.765,9,12,R,G.Abbott(32),NYY,1980
119,120,Aug 21,False,SEA,"L,4-6",45,36,4,12,4,0,0,4,8,0,10,0,1,0,2,4,1,0,0.266,0.34,0.426,0.766,14,9,L,F.Bannister(36),NYY,1980
120,121,Aug 22,False,CAL,"L,4-8",36,31,4,5,2,0,0,4,4,0,2,0,0,1,0,0,2,0,0.265,0.339,0.424,0.764,5,12,R,J.Barr(44),NYY,1980
121,122,Aug 23,False,CAL,"W,5-2",43,36,5,13,1,0,1,5,6,1,12,0,1,0,0,0,1,1,0.266,0.34,0.425,0.765,11,11,L,D.LaRoche(43),NYY,1980
122,123,Aug 24,False,CAL,"W,4-2",40,32,4,8,3,0,0,4,5,1,7,0,2,1,0,0,1,1,0.265,0.34,0.424,0.764,9,13,R,F.Martínez(50),NYY,1980
123,124,Aug 25,False,OAK,"L,1-9",37,32,1,7,3,0,1,1,4,0,7,0,1,0,0,1,0,0,0.265,0.34,0.424,0.764,9,10,R,M.Norris(72),NYY,1980
124,125,Aug 26,False,OAK,"L,1-3",33,31,1,7,1,0,0,1,2,0,2,0,0,0,0,1,0,1,0.265,0.34,0.423,0.762,5,11,R,R.Langford(69),NYY,1980
125,126,Aug 28,True,SEA,"W,6-5",37,36,6,13,2,0,2,4,1,0,0,0,0,0,1,1,0,0,0.266,0.34,0.424,0.764,7,11,R,J.Beattie(30),NYY,1980
126,127,Aug 29,True,SEA,"W,5-1",36,34,5,13,2,0,1,5,1,1,0,0,1,0,0,1,1,0,0.267,0.34,0.425,0.765,7,10,R,R.Dressler(42),NYY,1980
127,128,Aug 30,True,SEA,"W,9-3",42,37,9,12,2,1,0,6,4,2,3,0,1,0,2,0,0,0,0.267,0.341,0.425,0.766,9,12,R,G.Abbott(32),NYY,1980
128,129,Aug 31,True,SEA,"L,0-1",36,31,0,6,1,0,0,0,4,2,11,0,1,0,0,0,0,1,0.267,0.34,0.424,0.764,9,10,L,F.Bannister(61),NYY,1980
129,130,Sep 1,True,OAK,"W,5-0",31,29,5,6,3,0,2,5,1,0,2,0,0,1,0,0,0,0,0.266,0.34,0.424,0.764,2,11,R,R.Langford(51),NYY,1980
130,131,Sep 2,True,OAK,"W,6-1",37,32,6,10,2,0,1,6,5,0,6,0,0,0,1,1,1,0,0.266,0.34,0.425,0.765,7,12,R,S.McCatty(38),NYY,1980
131,132,Sep 3,True,OAK,"W,8-3",37,33,8,8,1,2,2,8,4,0,6,0,0,0,1,0,1,0,0.266,0.34,0.426,0.766,5,11,R,B.Kingman(37),NYY,1980
132,133,Sep 4,True,CAL,"W,5-3",39,35,5,13,0,2,0,4,2,0,8,1,1,0,0,1,2,0,0.267,0.341,0.426,0.767,10,10,L,F.Tanana(33),NYY,1980
133,134,Sep 5,True,CAL,"W,6-5",46,40,6,10,2,1,0,3,6,2,6,0,0,0,1,0,0,0,0.267,0.341,0.426,0.766,11,9,L,R.Botting(48),NYY,1980
134,135,Sep 6,True,CAL,"W,7-4",38,36,7,12,3,0,2,6,2,0,4,0,0,0,1,1,0,0,0.267,0.341,0.427,0.768,7,12,R,D.Frost(35),NYY,1980
135,136,Sep 7,True,CAL,"W,4-1",39,28,4,6,2,0,1,4,8,0,5,1,1,1,0,0,0,0,0.267,0.341,0.427,0.768,11,12,R,J.Dorsey(43),NYY,1980
136,137,Sep 8,False,TOR,"W,7-4",36,35,7,11,2,1,2,6,1,0,2,0,0,0,0,3,0,0,0.267,0.341,0.428,0.769,2,14,R,D.Stieb(45),NYY,1980
137,138,Sep 9,False,TOR,"L,4-6",44,34,4,7,1,0,2,4,9,0,4,1,0,0,1,1,0,0,0.267,0.341,0.428,0.769,13,15,R,J.Todd(41),NYY,1980
138,139,Sep 10,False,TOR,"W,7-6",45,37,7,11,0,0,1,6,7,0,7,0,1,0,0,0,0,0,0.267,0.342,0.427,0.769,11,11,R,J.Clancy(29),NYY,1980
139,140,Sep 11,False,BOS,"W,8-5",45,40,8,12,3,0,2,8,4,2,3,0,1,0,1,2,1,0,0.268,0.342,0.428,0.77,7,13,R,D.Drago(59),NYY,1980
140,141,Sep 12,False,BOS,"W,4-2",36,33,4,8,3,0,1,4,1,1,7,0,2,0,1,0,0,1,0.267,0.342,0.428,0.77,5,11,R,S.Renko(53),NYY,1980
141,142,Sep 13,False,BOS,"W,4-3",41,35,4,11,2,0,0,4,5,1,3,0,1,0,0,1,2,0,0.268,0.342,0.428,0.77,10,11,R,M.Torrez(30),NYY,1980
