,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
6,7,Apr 9,False,ATL,"L,3-9",8.0,12,9,4,5,6,5,1,0,4.53,44,163.0,98.0,2.0,0.0,3,0,35,1,2,0,2,1,2,0,4,Wally Bell,"R.Ortiz (4-32-L), B.Weber (0), F.Rodríguez (1), A.Embree (0)",SFG,2000
7,8,Apr 11,True,LAD,"L,5-6",9.0,12,6,6,0,4,7,3,0,4.72,41,158.0,91.0,0.0,0.0,1,1,37,2,0,1,0,0,0,1,3,Ed Montague,"K.Rueter (5-40-L), A.Embree (1), F.Rodríguez (1)",SFG,2000
8,9,Apr 12 susp,True,LAD,"L,5-6",9.0,8,6,6,0,7,7,0,1,4.87,42,172.0,96.0,2.0,2.0,1,0,31,2,0,0,0,3,0,1,4,Tony Randazzo,"J.Nathan (5-52), B.Weber (2-BL), A.Fultz (3), J.Johnstone (3)",SFG,2000
9,10,Apr 13,True,LAD,"L,7-11",9.0,13,11,10,1,2,6,1,1,5.4,44,173.0,107.0,3.0,3.0,1,0,41,2,0,0,0,0,1,0,5,Ted Barrett,"M.Gardner (5-18-L), F.Rodríguez (1), B.Weber (0), A.Embree (1), R.Nen (7)",SFG,2000
10,11,Apr 14,True,ARI,"L,1-3",9.0,8,3,3,0,2,5,1,0,5.17,36,124.0,80.0,,,0,0,33,2,0,0,1,0,0,1,1,Jeff Nelson,L.Hernández (5-62-L),SFG,2000
11,12,Apr 15,True,ARI,"L,4-7",9.0,9,7,7,0,5,5,2,0,5.33,39,151.0,92.0,0.0,0.0,2,0,33,0,0,0,0,1,0,1,4,Derryl Cousins,"R.Ortiz (5-36-L), A.Fultz (2), S.Linebrink (99), A.Embree (1)",SFG,2000
12,13,Apr 18,False,CIN,"W,13-9",9.0,8,9,3,6,6,6,0,2,5.15,44,158.0,92.0,3.0,0.0,2,2,33,1,0,0,2,1,3,0,6,Dan Morrison,"J.Nathan (5-26), K.Rueter (6-W), F.Rodríguez (4-H), A.Fultz (2-H), J.Johnstone (5-H), R.Nen (4)",SFG,2000
13,14,Apr 19,False,CIN,"L,4-5",8.0,9,5,5,0,7,4,1,0,5.18,36,142.0,78.0,0.0,0.0,1,2,28,3,0,0,0,1,0,2,3,Jim McKean,"S.Estes (99-31-L), M.Gardner (5), F.Rodríguez (0)",SFG,2000
14,15,Apr 20,False,CIN,"L,1-11",8.0,15,11,11,0,3,2,3,0,5.62,38,139.0,91.0,0.0,0.0,0,0,34,3,0,0,1,0,0,1,3,Kerwin Danley,"L.Hernández (5-41-L), A.Fultz (1), A.Embree (4)",SFG,2000
15,16,Apr 21,False,ARI,"W,11-5",9.0,12,5,5,0,4,7,2,0,5.58,43,147.0,88.0,0.0,0.0,0,1,39,6,0,0,0,0,1,0,3,Bruce Froemming,"R.Ortiz (5-42-W), A.Embree (0), J.Johnstone (2)",SFG,2000
16,17,Apr 22,False,ARI,"W,8-6",9.0,7,6,6,0,4,10,2,0,5.61,39,127.0,79.0,2.0,1.0,0,0,35,4,0,0,0,0,1,0,4,Mike Winters,"K.Rueter (3-57-W), J.Johnstone (0), A.Fultz (1-H), R.Nen (3-Sv)",SFG,2000
17,18,Apr 23,False,ARI,"W,12-7",9.0,11,7,7,0,4,3,2,2,5.69,43,182.0,106.0,0.0,0.0,2,0,37,4,0,0,0,0,0,0,4,Fieldin Culbreth,"J.Nathan (4-26-W), A.Fultz (0-H), J.Johnstone (0), A.Embree (1)",SFG,2000
18,19,Apr 25,False,FLA,"W,6-4",11.0,7,4,3,1,9,10,0,0,5.48,50,209.0,120.0,2.0,1.0,2,0,39,2,0,0,0,2,1,0,5,Marvin Hudson,"S.Estes (5-56), F.Rodríguez (5-H), J.Johnstone (1-H), R.Nen (2-BSv), M.Gardner (5-W)",SFG,2000
19,20,Apr 26,False,FLA,"W,8-7",12.0,16,7,4,3,3,8,2,0,5.31,51,173.0,113.0,3.0,2.0,1,0,45,1,0,0,3,0,1,1,4,Mike Fichter,"L.Hernández (5-41), R.Nen (0-BSv), F.Rodríguez (0), A.Fultz (2-W)",SFG,2000
20,21,Apr 28,True,MON,"L,3-9",9.0,8,9,9,0,6,7,1,1,5.49,41,170.0,100.0,8.0,5.0,0,1,33,3,0,0,0,1,0,0,5,Jerry Meals,"R.Ortiz (6-46-L), F.Rodríguez (1), A.Fultz (1), J.Johnstone (2), A.Embree (4)",SFG,2000
21,22,Apr 29,True,MON,"W,2-1",9.0,3,1,1,0,2,5,0,0,5.28,31,118.0,71.0,0.0,0.0,0,1,28,0,1,0,1,0,0,0,3,Larry Young,"K.Rueter (6-69), J.Johnstone (0-W), R.Nen (2-Sv)",SFG,2000
22,23,Apr 30,True,MON,"L,3-4",9.0,6,4,3,1,6,4,1,0,5.18,39,133.0,71.0,4.0,0.0,1,0,32,1,1,2,0,1,0,0,3,Scott Higgins,"J.Nathan (6-58), A.Fultz (1), J.Johnstone (0-L)",SFG,2000
23,24,May 1,True,NYM,"W,10-3",9.0,7,3,2,1,5,4,1,0,5.05,35,141.0,76.0,2.0,2.0,1,0,29,0,0,0,0,1,0,3,3,John Hirschbeck,"S.Estes (5-54-W), A.Embree (2), F.Rodríguez (2)",SFG,2000
24,25,May 2,True,NYM,"W,7-1",9.0,8,1,1,0,3,5,0,0,4.89,37,128.0,82.0,,,0,0,34,2,0,0,0,0,0,1,1,Mark Wegner,L.Hernández (5-69-W),SFG,2000
25,26,May 3,True,NYM,"W,8-5",11.0,14,5,5,0,2,9,1,0,4.85,44,173.0,111.0,1.0,0.0,2,1,41,2,1,0,1,0,0,4,5,Jim Reynolds,"R.Ortiz (4-50), J.Johnstone (2-BSv), A.Fultz (2), R.Nen (3), F.Rodríguez (1-W)",SFG,2000
26,27,May 4,True,NYM,"W,7-2",9.0,4,2,2,0,5,5,1,0,4.75,37,122.0,70.0,0.0,0.0,1,0,31,1,0,0,1,0,1,0,3,Charlie Williams,"K.Rueter (4-61), F.Rodríguez (0-W), R.Nen (0)",SFG,2000
27,28,May 5,True,COL,"W,5-0",9.0,3,0,0,0,3,7,0,0,4.58,32,143.0,84.0,0.0,0.0,1,1,29,1,0,1,0,0,1,1,3,Doug Eddings,"J.Nathan (4-75-W), J.Johnstone (1-H), A.Embree (3)",SFG,2000
28,29,May 6,True,COL,"W,6-0",9.0,9,0,0,0,3,6,0,0,4.42,36,126.0,72.0,,,3,0,33,1,0,0,0,0,0,1,1,Charlie Reliford,S.Estes (4-72-W),SFG,2000
