,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
49,50,Jun 5,False,TEX,"W,8-0",43,37,8,14,2,1,2,8,6,0,7,0,0,0,0,4,5,0,0.271,0.334,0.393,0.727,8,10,R,J.Kern(29),KCR,1980
50,51,Jun 6,False,TEX,"W,4-2",38,35,4,11,2,0,0,4,3,0,9,0,0,0,0,2,2,0,0.272,0.334,0.393,0.727,7,12,L,J.Matlack(55),KCR,1980
51,52,Jun 7,False,TEX,"W,7-2",42,35,7,8,0,1,1,7,6,0,7,1,0,0,1,1,1,0,0.271,0.335,0.392,0.727,8,11,R,G.Perry(30),KCR,1980
52,53,Jun 8,False,TEX,"W,5-4",40,39,5,15,1,0,1,5,1,0,3,0,0,0,1,2,1,1,0.273,0.336,0.394,0.73,8,15,R,D.Medich(45),KCR,1980
53,54,Jun 10,False,CLE,"W,8-4",44,37,8,13,2,0,2,8,6,2,9,0,0,1,0,0,5,0,0.275,0.338,0.398,0.736,9,11,R,L.Barker(25),KCR,1980
54,55,Jun 11 (1),False,CLE,"W,5-0",39,33,5,7,1,0,1,5,5,0,4,0,0,1,0,0,0,0,0.274,0.337,0.397,0.734,7,10,L,R.Waits(23),KCR,1980
55,56,Jun 11 (2),False,CLE,"L,5-8",37,33,5,8,2,0,1,5,2,0,4,0,0,2,2,1,2,1,0.273,0.336,0.397,0.733,5,12,R,D.Spillner(55),KCR,1980
56,57,Jun 13,False,MIL,"W,4-3",37,36,4,10,2,0,2,4,1,0,5,0,0,0,0,1,0,0,0.273,0.336,0.398,0.734,6,13,R,R.Keeton(49),KCR,1980
57,58,Jun 14,False,MIL,"L,2-5",39,36,2,7,1,2,0,0,3,0,6,0,0,0,3,0,0,0,0.272,0.334,0.397,0.732,10,9,L,B.Travers(68),KCR,1980
58,59,Jun 15,False,MIL,"W,7-2",45,40,7,14,2,0,4,7,3,0,7,1,1,0,0,0,1,0,0.273,0.336,0.403,0.739,11,9,R,M.Haas(40),KCR,1980
59,60,Jun 16,True,TEX,"L,3-6",35,31,3,6,1,0,1,3,3,0,1,0,0,1,0,1,3,0,0.272,0.334,0.402,0.736,5,10,L,J.Matlack(54),KCR,1980
60,61,Jun 17,True,TEX,"W,3-2",34,30,3,9,1,0,0,3,3,1,3,0,0,1,0,1,0,2,0.273,0.335,0.401,0.736,6,10,R,G.Perry(55),KCR,1980
61,62,Jun 18,True,CLE,"W,10-2",45,34,10,14,2,1,0,8,8,0,0,1,1,1,2,2,0,0,0.275,0.338,0.403,0.741,11,11,R,J.Denny(28),KCR,1980
62,63,Jun 19,True,CLE,"L,4-5",38,36,4,8,0,1,2,4,2,0,7,0,0,0,1,0,2,0,0.274,0.337,0.404,0.741,7,10,R,L.Barker(48),KCR,1980
