,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
32,33,May 20 (1),True,BAL,"W,4-0",34,31,4,8,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0.263,0.344,0.346,0.69,6,10,R,S.Stewart(36),CLE,1980
33,34,May 20 (2),True,BAL,"L,0-8",34,33,0,5,2,0,0,0,1,0,4,0,0,0,1,0,0,0,0.26,0.34,0.342,0.682,7,12,R,J.Palmer(69),CLE,1980
34,35,May 21,True,BAL,"W,4-2",35,33,4,11,1,0,1,3,2,0,2,0,0,0,0,1,1,1,0.262,0.341,0.345,0.686,7,9,L,M.Flanagan(35),CLE,1980
35,36,May 23,False,BOS,"L,1-4",34,29,1,4,0,1,0,1,4,0,4,0,0,1,0,0,2,1,0.259,0.338,0.342,0.68,6,14,R,B.Stanley(66),CLE,1980
36,37,May 24,False,BOS,"W,7-2",44,39,7,15,3,1,1,6,4,1,3,0,1,0,0,2,1,0,0.263,0.341,0.349,0.691,10,9,R,J.Billingham(21),CLE,1980
37,38,May 25,False,BOS,"W,3-2",32,31,3,5,0,0,1,3,1,0,2,0,0,0,0,0,1,1,0.26,0.338,0.347,0.685,2,13,R,C.Rainey(57),CLE,1980
38,39,May 26,False,BAL,"L,3-7",41,35,3,11,2,0,0,3,5,0,5,0,0,1,0,1,0,0,0.262,0.339,0.348,0.687,11,13,L,S.McGregor(51),CLE,1980
39,40,May 27,False,BAL,"W,7-6",36,33,7,9,2,0,3,7,2,0,4,0,1,0,1,1,1,1,0.262,0.339,0.354,0.693,2,12,R,S.Stone(40),CLE,1980
40,41,May 28,False,BAL,"W,10-6",43,36,10,10,0,0,1,10,6,1,6,0,1,0,1,1,2,0,0.262,0.34,0.354,0.694,6,10,R,J.Palmer(37),CLE,1980
41,42,May 29,True,MIL,"W,5-0",33,31,5,11,0,0,2,5,1,0,4,0,0,1,0,1,0,1,0.264,0.34,0.359,0.699,4,10,R,M.Haas(35),CLE,1980
42,43,May 30,True,SEA,"L,3-4",40,34,3,7,1,0,0,3,5,1,8,0,0,1,0,2,1,0,0.263,0.339,0.356,0.695,7,14,L,F.Bannister(71),CLE,1980
43,44,May 31,True,SEA,"W,5-2",39,32,5,11,1,1,2,4,6,1,4,0,1,0,1,1,1,0,0.265,0.342,0.362,0.703,10,10,R,M.Parrott(30),CLE,1980
44,45,Jun 1,True,SEA,"L,7-8",45,34,7,12,1,1,1,7,7,1,5,0,0,4,0,1,1,0,0.267,0.344,0.365,0.709,11,14,R,J.Beattie(40),CLE,1980
45,46,Jun 2,True,OAK,"W,10-5",44,33,10,11,1,0,1,10,11,1,5,0,0,0,0,0,2,1,0.268,0.348,0.367,0.715,10,10,R,B.Kingman(33),CLE,1980
46,47,Jun 3,True,OAK,"W,6-4",40,35,6,8,2,0,2,6,4,1,4,0,1,0,0,1,0,0,0.267,0.347,0.369,0.716,5,12,R,R.Langford(49),CLE,1980
47,48,Jun 4,True,OAK,"W,5-3",36,30,5,10,1,0,3,4,3,0,2,0,2,1,1,1,2,0,0.268,0.348,0.375,0.722,7,10,R,S.McCatty(37),CLE,1980
48,49,Jun 6,False,CHW,"L,7-8",47,40,7,15,2,1,0,7,4,0,3,2,1,0,1,0,1,2,0.271,0.35,0.377,0.727,13,13,L,S.Trout(41),CLE,1980
49,50,Jun 8,False,CHW,"W,7-2",45,35,7,7,1,0,0,7,7,0,5,0,3,0,2,0,1,0,0.27,0.35,0.374,0.724,11,10,L,B.Burns(27),CLE,1980
50,51,Jun 10,True,KCR,"L,4-8",40,37,4,7,2,0,0,1,3,0,2,0,0,0,3,0,0,0,0.268,0.348,0.371,0.719,9,11,R,R.Martin(48),CLE,1980
51,52,Jun 11 (1),True,KCR,"L,0-5",32,28,0,2,1,0,0,0,4,0,4,0,0,0,0,1,1,0,0.265,0.345,0.367,0.712,5,9,R,D.Leonard(83),CLE,1980
52,53,Jun 11 (2),True,KCR,"W,8-5",39,36,8,13,2,0,3,8,2,0,3,0,1,0,0,0,2,0,0.267,0.346,0.373,0.719,7,12,L,P.Splittorff(31),CLE,1980
53,54,Jun 13,True,MIN,"W,6-2",38,28,6,10,2,0,0,6,7,2,4,0,2,1,0,2,0,1,0.268,0.348,0.374,0.722,8,9,L,J.Koosman(25),CLE,1980
54,55,Jun 14,True,MIN,"W,3-2",34,26,3,8,2,1,0,3,5,0,2,1,0,2,0,1,1,1,0.269,0.349,0.375,0.725,7,11,R,R.Erickson(46),CLE,1980
55,56,Jun 15,True,MIN,"W,14-5",49,43,14,21,5,1,1,13,4,0,7,2,0,0,0,1,1,0,0.274,0.354,0.383,0.737,11,10,L,D.Jackson(26),CLE,1980
56,57,Jun 16,True,CHW,"W,5-3",40,33,5,10,2,0,0,5,6,1,2,0,1,0,1,1,0,0,0.274,0.355,0.383,0.738,11,10,L,R.Baumgarten(49),CLE,1980
57,58,Jun 17,True,CHW,"L,3-5",42,35,3,9,3,0,0,2,4,1,5,2,1,0,1,0,0,0,0.274,0.355,0.382,0.737,12,13,L,K.Kravec(51),CLE,1980
58,59,Jun 18,False,KCR,"L,2-10",36,33,2,7,2,0,0,1,2,0,4,0,1,0,1,0,3,0,0.273,0.354,0.38,0.734,7,12,L,L.Gura(67),CLE,1980
59,60,Jun 19,False,KCR,"W,5-4",45,37,5,11,3,0,0,5,6,0,6,1,0,1,0,0,3,0,0.273,0.355,0.38,0.735,13,11,R,R.Martin(35),CLE,1980
60,61,Jun 20,False,MIN,"W,4-3",63,55,4,14,2,0,1,4,8,2,6,0,0,0,0,3,1,0,0.273,0.354,0.379,0.734,14,15,R,R.Erickson(41),CLE,1980
61,62,Jun 21,False,MIN,"L,2-3",36,34,2,12,1,0,0,2,1,0,5,0,1,0,0,2,0,1,0.274,0.355,0.379,0.734,7,14,L,G.Zahn(60),CLE,1980
62,63,Jun 22,False,MIN,"W,11-6",45,42,11,19,3,1,1,11,3,0,3,0,0,0,1,2,1,1,0.278,0.357,0.384,0.742,7,11,R,P.Redfern(19),CLE,1980
63,64,Jun 23,True,DET,"L,4-5",39,32,4,9,2,0,1,4,5,1,1,0,2,0,1,2,2,0,0.278,0.357,0.385,0.743,8,9,L,P.Underwood(36),CLE,1980
64,65,Jun 24,True,DET,"L,4-9",42,35,4,8,0,0,0,3,6,0,3,0,0,1,1,0,2,0,0.277,0.357,0.383,0.74,11,10,R,D.Petry(33),CLE,1980
65,66,Jun 25,True,DET,"L,3-13",37,32,3,9,0,0,0,3,4,0,3,1,0,0,0,3,0,0,0.277,0.357,0.381,0.739,7,12,R,M.Wilcox(58),CLE,1980
66,67,Jun 27,False,NYY,"W,2-0",33,30,2,6,2,0,0,2,2,0,5,0,0,1,0,1,0,1,0.276,0.356,0.38,0.736,4,10,L,R.May(59),CLE,1980
67,68,Jun 28,False,NYY,"L,10-11",47,37,10,14,3,1,1,9,7,1,3,0,3,0,2,1,1,2,0.278,0.358,0.383,0.741,10,13,L,T.Underwood(27),CLE,1980
68,69,Jun 29,False,NYY,"L,2-7",38,32,2,9,1,0,0,2,4,0,3,1,0,1,0,2,1,1,0.278,0.358,0.382,0.74,9,13,L,R.Guidry(47),CLE,1980
69,70,Jun 30,False,DET,"L,4-9",44,38,4,12,2,0,0,4,6,0,5,0,0,0,0,0,2,1,0.278,0.359,0.382,0.741,13,12,R,M.Wilcox(34),CLE,1980
70,71,Jul 1,False,DET,"W,8-7",40,36,8,9,1,0,2,7,4,0,6,0,0,0,1,1,0,0,0.278,0.358,0.383,0.741,5,11,L,B.Robbins(43),CLE,1980
71,72,Jul 2,False,DET,"L,6-7",45,41,6,12,2,1,0,6,3,0,4,0,1,0,3,0,1,0,0.278,0.358,0.383,0.741,12,14,R,J.Morris(30),CLE,1980
72,73,Jul 3,True,NYY,"W,7-0",41,35,7,12,0,0,0,7,6,1,4,0,0,0,0,0,0,0,0.279,0.359,0.383,0.742,10,9,L,T.Underwood(19),CLE,1980
73,74,Jul 4,True,NYY,"L,5-11",40,34,5,7,0,1,0,5,4,0,3,0,0,2,2,0,0,0,0.278,0.358,0.381,0.739,8,11,L,R.Guidry(70),CLE,1980
74,75,Jul 5,True,NYY,"L,2-3",32,30,2,4,0,0,2,2,2,0,4,0,0,0,0,0,0,0,0.276,0.356,0.38,0.737,3,12,L,T.John(67),CLE,1980
75,76,Jul 6,True,NYY,"W,5-3",36,28,5,7,1,0,1,5,7,0,4,0,0,1,1,2,0,0,0.276,0.357,0.381,0.737,7,11,R,E.Figueroa(42),CLE,1980
76,77,Jul 10,False,TOR,"W,7-3",45,37,7,11,2,0,0,7,7,2,5,0,0,1,0,0,1,0,0.276,0.357,0.38,0.737,11,9,R,J.Clancy(26),CLE,1980
