,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
25,26,May 11,True,MIN,"W,5-0",9.0,6,0,0,0,3,0,0,0,3.19,32,,,,,0,0,28,1,0,0,1,0,0,2,1,Steve Palermo,T.John (3-72-W),NYY,1980
26,27,May 12,True,KCR,"L,3-12",9.0,12,12,8,4,4,7,0,1,3.36,45,,,2.0,2.0,2,0,37,3,0,1,1,2,1,0,3,Dave Phillips,"L.Tiant (5-30-L), R.Davis (5), R.Gossage (2)",NYY,1980
27,28,May 13,True,KCR,"L,1-4",9.0,6,4,0,4,2,2,1,0,3.24,35,,,2.0,0.0,0,0,31,1,0,0,1,1,1,0,2,Lou DiMuro,"M.Griffin (20-45-L), R.May (2)",NYY,1980
28,29,May 14,True,KCR,"W,16-3",9.0,11,3,3,0,6,6,2,0,3.23,41,,,0.0,0.0,0,0,35,2,0,0,0,0,0,2,2,Al Clark,"R.Guidry (4-51-W), E.Figueroa (13-Sv)",NYY,1980
29,30,May 16,True,TEX,"W,6-2",9.0,10,2,1,1,0,5,0,0,3.16,37,,,,,0,1,37,1,1,0,0,0,1,0,1,Larry McCoy,T.John (4-66-W),NYY,1980
30,31,May 17,True,TEX,"W,3-0",9.0,4,0,0,0,1,6,0,0,3.06,32,,,,,0,0,30,1,0,0,1,0,0,0,1,Dale Ford,T.Underwood (6-84-W),NYY,1980
31,32,May 18,True,TEX,"L,4-5",10.0,11,5,4,1,3,1,0,0,3.08,43,,,4.0,1.0,0,0,37,2,0,0,2,1,1,1,3,Greg Kosc,"M.Griffin (4-56), R.May (4-H), R.Davis (5-BL)",NYY,1980
32,33,May 19,False,DET,"W,1-0",9.0,6,0,0,0,3,7,0,0,2.99,35,,,,,0,1,31,0,0,0,1,0,2,1,1,Jerry Neudecker,R.Guidry (4-79-W),NYY,1980
33,34,May 20,False,DET,"L,8-12",8.0,14,12,12,0,9,3,3,1,3.26,46,,,1.0,1.0,0,0,35,3,0,0,1,0,0,2,3,Bill Deegan,"T.John (3-18-L), R.Davis (1), R.Gossage (7)",NYY,1980
34,35,May 21,False,DET,"W,9-5",11.0,8,5,5,0,3,9,2,0,3.29,42,,,2.0,2.0,0,0,39,0,0,0,0,0,0,1,3,Rich Garcia,"T.Underwood (3-58), R.May (2-BW), R.Gossage (0)",NYY,1980
35,36,May 22,False,TOR,"W,5-1",9.0,8,1,1,0,3,6,0,0,3.22,38,123.0,76.0,0.0,0.0,0,0,35,3,0,1,0,0,0,0,2,Don Denkinger,"M.Griffin (3-61-W), R.Gossage (0)",NYY,1980
36,37,May 23,False,TOR,"W,7-3",9.0,6,3,3,0,2,8,2,0,3.22,34,,,0.0,0.0,0,0,32,1,0,0,0,0,0,1,2,Larry McCoy,"R.Guidry (3-64-W), R.Davis (2)",NYY,1980
37,38,May 24,False,TOR,"W,6-2",9.0,9,2,2,0,2,8,0,0,3.19,37,,,0.0,0.0,2,0,35,4,0,0,0,0,0,1,2,Dale Ford,"L.Tiant (11-52-W), R.May (2-Sv)",NYY,1980
