,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
22,23,Apr 24,False,ATL,"L,5-6",8.0,14,6,6,0,5,2,2,0,5.58,41,151.0,86.0,1.0,0.0,3,0,36,3,0,1,0,0,0,1,4,Paul Schrieber,"B.Anderson (5-25), B.Manuel (3), G.Olson (3-BSv), R.Springer (3-L)",ARI,1998
23,24,Apr 25,False,FLA,"W,4-3",11.0,8,3,3,0,7,8,0,0,5.42,45,163.0,94.0,1.0,0.0,1,1,36,1,0,1,1,1,0,2,5,Jerry Meals,"J.Suppan (5-57), C.Sodowsky (1), O.Daal (4), S.Brow (2-W), F.Rodríguez (1-Sv)",ARI,1998
24,25,Apr 26,False,FLA,"L,6-12",8.0,11,12,11,1,5,5,4,0,5.68,40,151.0,86.0,1.0,1.0,1,0,33,1,0,1,1,1,1,0,4,Terry Tata,"J.Adamson (5-31-L), S.Brow (0), B.Manuel (1), R.Springer (1)",ARI,1998
25,26,Apr 27,True,ATL,"L,5-6",9.0,9,6,5,1,3,7,1,1,5.65,41,154.0,94.0,1.0,0.0,1,1,34,1,0,0,1,2,2,0,4,Jim Quick,"A.Benes (4-46), G.Olson (2), O.Daal (1-L), F.Rodríguez (1)",ARI,1998
26,27,Apr 28,True,ATL,"L,2-12",9.0,18,12,12,0,5,7,2,0,5.89,49,168.0,97.0,4.0,2.0,0,0,43,5,0,0,1,0,0,0,5,Greg Bonin,"W.Blair (4-31-L), C.Sodowsky (2), R.Springer (1), R.Pickett (99), S.Brow (1)",ARI,1998
27,28,May 1,False,MON,"L,4-7",8.0,10,7,5,2,2,4,3,0,5.88,35,115.0,71.0,0.0,0.0,0,1,31,2,0,0,0,2,2,0,2,Brian Gorman,"B.Anderson (6-41-L), G.Olson (3)",ARI,1998
28,29,May 2,False,MON,"L,4-5",11.2,13,5,5,0,6,9,2,1,5.79,54,203.0,125.0,0.0,0.0,3,1,45,1,0,0,1,1,0,0,4,Jerry Crawford,"A.Benes (4-53), C.Sodowsky (3), F.Rodríguez (4-BSv), R.Springer (3-L)",ARI,1998
29,30,May 3,False,MON,"L,1-4",8.0,8,4,4,0,5,7,1,0,5.75,36,131.0,78.0,0.0,0.0,0,0,31,2,0,1,0,0,0,1,2,Bob Davidson,"W.Blair (4-49-L), B.Manuel (6)",ARI,1998
30,31,May 4,False,NYM,"W,4-2",11.0,7,2,2,0,1,9,0,0,5.59,41,162.0,105.0,1.0,0.0,0,0,40,2,1,0,0,0,0,0,4,CB Bucknor,"J.Suppan (8-66), C.Sodowsky (1), F.Rodríguez (1-BSv), G.Olson (2-W)",ARI,1998
31,32,May 5,False,NYM,"L,1-9",8.0,13,9,8,1,5,5,1,0,5.68,41,139.0,80.0,3.0,2.0,0,1,34,2,0,1,1,1,1,1,4,Randy Marsh,"O.Daal (7-41-L), S.Brow (6), R.Pickett (6), R.Springer (2)",ARI,1998
32,33,May 6,False,NYM,"L,2-8",8.0,9,8,8,0,4,7,1,0,5.77,35,129.0,81.0,4.0,2.0,0,1,30,2,1,1,1,0,0,1,3,Joe West,"B.Anderson (4-66), C.Sodowsky (1-BL), B.Manuel (2)",ARI,1998
33,34,May 7,False,PHI,"L,1-4",8.0,8,4,4,0,2,6,1,0,5.74,32,134.0,84.0,2.0,0.0,1,1,30,2,1,0,0,0,0,0,2,Bruce Dreckman,"A.Benes (4-51-L), F.Rodríguez (2)",ARI,1998
34,35,May 8,False,PHI,"L,4-6",8.0,8,6,6,0,9,7,2,0,5.77,38,173.0,102.0,3.0,0.0,3,2,28,0,0,0,1,0,0,1,3,Frank Pulli,"W.Blair (4-50), G.Olson (3-L), S.Brow (2)",ARI,1998
